speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,begin,end,file
3,39,149,352,0.087248322147651,19,17,3,0,50,SP3F.tsv
3,121,324,1081,0.12448559670781893,55,38,28,0,100,SP3F.tsv
3,162,382,1374,0.14136125654450263,72,45,45,0,150,SP3F.tsv
3,209,433,1675,0.1608929946112394,88,62,59,0,200,SP3F.tsv
3,262,499,2094,0.17501670006680026,109,72,81,0,250,SP3F.tsv
3,321,542,2457,0.1974169741697417,132,88,101,0,300,SP3F.tsv
3,369,595,2847,0.20672268907563024,151,105,113,0,350,SP3F.tsv
3,408,654,3279,0.20795107033639143,168,114,126,0,400,SP3F.tsv
3,446,702,3790,0.2117758784425451,182,129,135,0,450,SP3F.tsv
3,476,753,4247,0.2107127047366091,196,132,148,0,500,SP3F.tsv
3,508,786,4549,0.2154368108566582,209,148,151,0,542,SP3F.tsv
