speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,begin,end,file
3,22,162,380,0.04526748971193416,11,11,0,0,50,SU6F.tsv
3,66,228,826,0.09649122807017543,33,33,0,0,100,SU6F.tsv
3,112,291,1114,0.12829324169530354,49,51,12,0,150,SU6F.tsv
3,139,358,1501,0.12942271880819367,62,61,16,0,200,SU6F.tsv
3,176,423,2087,0.13869188337273444,77,80,19,0,250,SU6F.tsv
3,223,497,2665,0.14956405097250167,99,103,21,0,300,SU6F.tsv
3,254,543,3155,0.15592387968078575,115,118,21,0,350,SU6F.tsv
3,289,589,3610,0.16355404640633842,128,131,30,0,400,SU6F.tsv
3,325,648,4084,0.16718106995884774,137,142,46,0,450,SU6F.tsv
3,380,674,4568,0.18793273986152326,145,154,81,0,500,SU6F.tsv
3,420,694,4832,0.2017291066282421,157,164,99,0,550,SU6F.tsv
3,473,758,5426,0.20800351802990324,162,184,127,0,600,SU6F.tsv
3,508,781,5742,0.21681604780196329,174,196,138,0,650,SU6F.tsv
3,518,814,6276,0.21212121212121213,177,201,140,0,700,SU6F.tsv
3,539,853,6767,0.21062915201250487,185,210,144,0,750,SU6F.tsv
3,575,887,7157,0.21608417888012024,202,225,148,0,800,SU6F.tsv
3,594,901,7472,0.21975582685904552,213,233,148,0,850,SU6F.tsv
3,606,931,7847,0.21697099892588614,219,238,149,0,900,SU6F.tsv
3,624,957,8164,0.2173458725182863,228,246,150,0,950,SU6F.tsv
3,628,963,8279,0.21737625475943234,230,248,150,0,968,SU6F.tsv
