speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,begin,end,file
3,25,131,310,0.06361323155216285,10,10,5,0,50,SJH6.tsv
3,42,175,514,0.08,16,18,8,0,100,SJH6.tsv
3,77,227,783,0.1130690161527166,33,30,14,0,150,SJH6.tsv
3,101,282,1045,0.11938534278959811,42,37,22,0,200,SJH6.tsv
3,118,324,1233,0.12139917695473251,49,43,26,0,250,SJH6.tsv
3,154,376,1509,0.13652482269503546,61,52,41,0,300,SJH6.tsv
3,192,409,1743,0.15647921760391198,76,65,51,0,350,SJH6.tsv
3,225,454,2044,0.16519823788546256,86,78,61,0,400,SJH6.tsv
3,252,472,2256,0.17796610169491525,90,86,76,0,450,SJH6.tsv
3,281,497,2502,0.18846411804158283,93,96,92,0,500,SJH6.tsv
3,309,537,2803,0.19180633147113593,98,109,102,0,550,SJH6.tsv
3,329,563,3070,0.19478981645944346,103,119,107,0,600,SJH6.tsv
3,352,603,3386,0.19458264234383638,105,131,116,0,650,SJH6.tsv
3,372,645,3766,0.19224806201550387,108,140,124,0,700,SJH6.tsv
3,388,664,4010,0.19477911646586346,108,147,133,0,750,SJH6.tsv
3,410,692,4271,0.197495183044316,111,156,143,0,800,SJH6.tsv
3,446,739,4728,0.20117275597654488,115,170,161,0,850,SJH6.tsv
3,474,756,4997,0.20899470899470898,124,177,173,0,900,SJH6.tsv
3,506,778,5285,0.21679520137103683,135,187,184,0,950,SJH6.tsv
3,539,802,5593,0.22402327514546966,145,199,195,0,1000,SJH6.tsv
3,553,823,5896,0.22397731875253138,151,204,198,0,1050,SJH6.tsv
3,589,853,6255,0.23016803438843297,167,217,205,0,1100,SJH6.tsv
3,602,880,6549,0.22803030303030303,171,224,207,0,1150,SJH6.tsv
3,633,900,6859,0.23444444444444446,187,237,209,0,1200,SJH6.tsv
3,651,924,7112,0.23484848484848486,192,245,214,0,1250,SJH6.tsv
3,677,946,7365,0.23854827343199436,202,252,223,0,1300,SJH6.tsv
3,694,964,7629,0.23997233748271093,206,259,229,0,1350,SJH6.tsv
3,719,983,7962,0.24381146151237706,215,266,238,0,1400,SJH6.tsv
3,744,1013,8387,0.24481737413622903,227,270,247,0,1450,SJH6.tsv
3,774,1042,8805,0.2476007677543186,235,282,257,0,1500,SJH6.tsv
3,788,1061,9103,0.24756519007225888,241,288,259,0,1550,SJH6.tsv
3,820,1103,9493,0.247809005741916,251,301,268,0,1600,SJH6.tsv
3,851,1129,9814,0.25125479775612636,255,313,283,0,1650,SJH6.tsv
3,870,1146,10058,0.2530541012216405,260,319,291,0,1700,SJH6.tsv
3,892,1156,10319,0.25720876585928487,267,327,298,0,1750,SJH6.tsv
3,909,1179,10719,0.25699745547073793,270,335,304,0,1800,SJH6.tsv
3,930,1190,10917,0.2605042016806723,279,344,307,0,1850,SJH6.tsv
3,959,1220,11310,0.26202185792349725,284,351,324,0,1900,SJH6.tsv
3,1007,1262,11942,0.2659799260433175,297,362,348,0,1950,SJH6.tsv
3,1029,1274,12246,0.2692307692307692,301,372,356,0,1986,SJH6.tsv
