speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,begin,end,file
3,36,163,389,0.0736196319018405,18,12,6,0,50,SQ2L.tsv
3,110,257,848,0.14267185473411154,47,30,33,0,100,SQ2L.tsv
3,157,311,1238,0.1682743837084673,60,47,50,0,150,SQ2L.tsv
3,193,360,1652,0.1787037037037037,70,61,62,0,200,SQ2L.tsv
3,243,427,2080,0.18969555035128804,85,81,77,0,250,SQ2L.tsv
3,276,472,2397,0.19491525423728814,96,94,86,0,300,SQ2L.tsv
3,315,518,2827,0.20270270270270271,108,109,98,0,350,SQ2L.tsv
3,342,557,3253,0.20466786355475763,116,119,107,0,400,SQ2L.tsv
3,383,606,3683,0.21067106710671066,132,138,113,0,450,SQ2L.tsv
3,434,649,4297,0.2229070364663585,148,157,129,0,500,SQ2L.tsv
3,498,696,4860,0.23850574712643677,176,184,138,0,550,SQ2L.tsv
3,498,699,4880,0.2374821173104435,176,184,138,0,553,SQ2L.tsv
