speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,begin,end,file
3,61,154,391,0.13203463203463203,28,19,14,0,50,SKY7.tsv
3,103,269,805,0.12763320941759604,48,35,20,0,100,SKY7.tsv
3,153,395,1429,0.1291139240506329,71,44,38,0,150,SKY7.tsv
3,198,475,1956,0.13894736842105262,91,58,49,0,200,SKY7.tsv
3,230,507,2261,0.15121630506245892,104,66,60,0,250,SKY7.tsv
3,269,580,2775,0.15459770114942528,123,72,74,0,300,SKY7.tsv
3,308,639,3122,0.16066770996348462,139,82,87,0,350,SKY7.tsv
3,335,686,3592,0.16277939747327502,151,89,95,0,400,SKY7.tsv
3,369,736,4151,0.1671195652173913,165,96,108,0,450,SKY7.tsv
3,395,799,4767,0.16478931998331248,176,100,119,0,500,SKY7.tsv
3,399,816,4911,0.16299019607843138,178,102,119,0,521,SKY7.tsv
