speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,begin,end,file
3,53,148,389,0.11936936936936937,19,22,12,0,50,S26N.tsv
3,93,229,806,0.13537117903930132,24,37,32,0,100,S26N.tsv
3,152,280,1173,0.18095238095238095,42,56,54,0,150,S26N.tsv
3,200,371,1656,0.17969451931716082,45,78,77,0,200,S26N.tsv
3,239,424,2022,0.1878930817610063,58,95,86,0,250,S26N.tsv
3,293,476,2494,0.20518207282913165,68,114,111,0,300,S26N.tsv
3,348,521,2975,0.22264875239923224,97,126,125,0,350,S26N.tsv
3,393,562,3317,0.23309608540925267,107,144,142,0,400,S26N.tsv
3,443,596,3748,0.2477628635346756,128,163,152,0,450,S26N.tsv
3,475,647,4165,0.24471921689850593,141,174,160,0,500,S26N.tsv
3,508,686,4618,0.2468415937803693,158,184,166,0,550,S26N.tsv
3,530,717,4950,0.24639702463970248,167,191,172,0,600,S26N.tsv
3,547,744,5345,0.24507168458781362,177,195,175,0,650,S26N.tsv
3,583,766,5711,0.25369886858137514,189,208,186,0,700,S26N.tsv
3,619,783,6005,0.26351638995317156,199,224,196,0,750,S26N.tsv
3,654,805,6329,0.2708074534161491,213,238,203,0,800,S26N.tsv
3,686,844,6766,0.27093206951026855,216,250,220,0,850,S26N.tsv
3,719,863,7126,0.2777134028582464,223,261,235,0,900,S26N.tsv
3,734,869,7220,0.28154967395473723,230,268,236,0,915,S26N.tsv
