speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,begin,end,file
3,64,174,448,0.12260536398467432,24,20,20,0,50,SNPP.tsv
3,101,253,829,0.13306982872200263,39,30,32,0,100,SNPP.tsv
3,139,297,1101,0.15600448933782268,54,37,48,0,150,SNPP.tsv
3,186,355,1445,0.17464788732394365,73,49,64,0,200,SNPP.tsv
3,214,402,1794,0.17744610281923714,86,52,76,0,250,SNPP.tsv
3,246,439,2179,0.1867881548974943,98,66,82,0,300,SNPP.tsv
3,293,471,2561,0.20736022646850671,117,72,104,0,350,SNPP.tsv
3,321,512,2922,0.208984375,128,78,115,0,400,SNPP.tsv
3,341,548,3312,0.20742092457420924,136,84,121,0,450,SNPP.tsv
3,387,575,3632,0.22434782608695653,153,96,138,0,500,SNPP.tsv
3,417,591,3956,0.23519458544839256,161,109,147,0,550,SNPP.tsv
3,442,630,4295,0.23386243386243386,170,120,152,0,600,SNPP.tsv
3,457,653,4629,0.23328228688106176,176,124,157,0,650,SNPP.tsv
3,487,671,4909,0.24192747143566815,186,134,167,0,700,SNPP.tsv
3,511,688,5192,0.24757751937984496,197,139,175,0,750,SNPP.tsv
3,529,734,5610,0.240236148955495,203,144,182,0,800,SNPP.tsv
3,557,746,5866,0.24888293118856122,215,151,191,0,850,SNPP.tsv
3,593,765,6173,0.25838779956427016,230,162,201,0,900,SNPP.tsv
3,608,783,6409,0.25883354618986804,235,166,207,0,950,SNPP.tsv
3,613,791,6522,0.258322798145807,237,169,207,0,968,SNPP.tsv
