speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,begin,end,file
3,65,163,439,0.1329243353783231,24,23,18,0,50,SNAC.tsv
3,120,272,920,0.14705882352941177,39,43,38,0,100,SNAC.tsv
3,195,360,1388,0.18055555555555555,63,71,61,0,150,SNAC.tsv
3,238,410,1695,0.19349593495934958,79,84,75,0,200,SNAC.tsv
3,293,471,2068,0.20736022646850671,95,109,89,0,250,SNAC.tsv
3,336,520,2471,0.2153846153846154,111,124,101,0,300,SNAC.tsv
3,384,601,3105,0.2129783693843594,127,143,114,0,350,SNAC.tsv
3,436,642,3515,0.22637590861889928,145,163,128,0,400,SNAC.tsv
3,500,716,4131,0.23277467411545624,163,195,142,0,450,SNAC.tsv
3,550,786,4668,0.23324851569126379,175,215,160,0,500,SNAC.tsv
3,582,816,4981,0.23774509803921567,186,224,172,0,550,SNAC.tsv
3,610,846,5279,0.24034672970843185,195,232,183,0,600,SNAC.tsv
3,628,873,5583,0.23978617793050783,198,241,189,0,650,SNAC.tsv
3,651,910,5994,0.23846153846153847,205,252,194,0,700,SNAC.tsv
3,698,976,6630,0.2383879781420765,214,271,213,0,750,SNAC.tsv
3,732,1008,7034,0.24206349206349206,222,286,224,0,800,SNAC.tsv
3,748,1053,7531,0.2367837923393479,225,294,229,0,837,SNAC.tsv
