speaker_number,vo_overlap,vo_total,total_token_number,overlap,begin,end,file
2,29,192,581,0.15104166666666666,0,50,SECS.tsv
2,39,309,1187,0.1262135922330097,0,100,SECS.tsv
2,54,385,1664,0.14025974025974025,0,150,SECS.tsv
2,61,453,2155,0.1346578366445916,0,200,SECS.tsv
2,72,516,2711,0.13953488372093023,0,250,SECS.tsv
2,93,575,3343,0.1617391304347826,0,300,SECS.tsv
2,108,643,3896,0.16796267496111975,0,350,SECS.tsv
2,128,699,4340,0.18311874105865522,0,400,SECS.tsv
2,137,734,4805,0.18664850136239783,0,450,SECS.tsv
2,151,778,5338,0.19408740359897173,0,500,SECS.tsv
2,183,836,6074,0.21889952153110048,0,550,SECS.tsv
2,209,889,6680,0.23509561304836896,0,600,SECS.tsv
2,231,933,7324,0.24758842443729903,0,650,SECS.tsv
2,241,958,7817,0.25156576200417535,0,700,SECS.tsv
2,251,992,8233,0.2530241935483871,0,750,SECS.tsv
2,260,1018,8873,0.2554027504911591,0,800,SECS.tsv
2,273,1046,9567,0.2609942638623327,0,850,SECS.tsv
2,282,1064,9918,0.2650375939849624,0,900,SECS.tsv
2,294,1083,10355,0.27146814404432135,0,950,SECS.tsv
2,299,1110,10869,0.2693693693693694,0,1000,SECS.tsv
2,311,1135,11402,0.2740088105726872,0,1050,SECS.tsv
2,322,1153,11911,0.2792714657415438,0,1100,SECS.tsv
2,335,1175,12367,0.2851063829787234,0,1150,SECS.tsv
2,348,1189,12769,0.2926829268292683,0,1200,SECS.tsv
2,358,1206,13147,0.296849087893864,0,1250,SECS.tsv
2,370,1235,13691,0.29959514170040485,0,1300,SECS.tsv
2,378,1249,14222,0.3026421136909528,0,1350,SECS.tsv
2,388,1268,14674,0.305993690851735,0,1400,SECS.tsv
2,395,1309,15404,0.3017570664629488,0,1450,SECS.tsv
2,412,1340,15939,0.3074626865671642,0,1500,SECS.tsv
2,417,1350,16259,0.3088888888888889,0,1550,SECS.tsv
2,417,1350,16260,0.3088888888888889,0,1551,SECS.tsv
