speaker_number,vo_overlap,vo_total,total_token_number,overlap,begin,end,file
2,46,190,621,0.24210526315789474,0,50,S3M4.tsv
2,70,304,1183,0.23026315789473684,0,100,S3M4.tsv
2,92,385,1768,0.23896103896103896,0,150,S3M4.tsv
2,122,507,2628,0.2406311637080868,0,200,S3M4.tsv
2,144,571,3259,0.2521891418563923,0,250,S3M4.tsv
2,170,622,3918,0.2733118971061093,0,300,S3M4.tsv
2,195,686,4617,0.28425655976676384,0,350,S3M4.tsv
2,214,747,5238,0.28647925033467203,0,400,S3M4.tsv
2,238,828,6265,0.28743961352657005,0,450,S3M4.tsv
2,257,856,6713,0.3002336448598131,0,500,S3M4.tsv
2,266,886,7149,0.3002257336343115,0,550,S3M4.tsv
2,276,904,7444,0.3053097345132743,0,578,S3M4.tsv
