speaker_number,vo_overlap,vo_total,total_token_number,overlap,begin,end,file
2,43,261,906,0.16475095785440613,0,50,S7QU.tsv
2,101,475,2464,0.21263157894736842,0,100,S7QU.tsv
2,136,584,3693,0.2328767123287671,0,150,S7QU.tsv
2,162,762,5219,0.2125984251968504,0,196,S7QU.tsv
