speaker_number,vo_overlap,vo_total,total_token_number,overlap,begin,end,file
2,15,148,363,0.10135135135135136,0,50,SYUR.tsv
2,50,340,1314,0.14705882352941177,0,100,SYUR.tsv
2,76,449,1992,0.16926503340757237,0,150,SYUR.tsv
2,105,531,2784,0.1977401129943503,0,200,SYUR.tsv
2,122,601,3526,0.20299500831946754,0,250,SYUR.tsv
2,139,663,4214,0.2096530920060332,0,300,SYUR.tsv
2,146,714,4911,0.20448179271708683,0,350,SYUR.tsv
2,161,747,5462,0.21552878179384202,0,400,SYUR.tsv
2,177,792,6140,0.22348484848484848,0,450,SYUR.tsv
2,203,861,7057,0.23577235772357724,0,500,SYUR.tsv
2,218,894,7503,0.24384787472035793,0,550,SYUR.tsv
2,237,944,8136,0.2510593220338983,0,600,SYUR.tsv
2,247,976,8742,0.2530737704918033,0,645,SYUR.tsv
