speaker_number,vo_overlap,vo_total,total_token_number,overlap,begin,end,file
2,27,200,589,0.135,0,50,SFP5.tsv
2,58,295,1200,0.19661016949152543,0,100,SFP5.tsv
2,79,370,1710,0.21351351351351353,0,150,SFP5.tsv
2,104,441,2277,0.23582766439909297,0,200,SFP5.tsv
2,122,497,2723,0.2454728370221328,0,250,SFP5.tsv
2,134,546,3217,0.2454212454212454,0,300,SFP5.tsv
2,150,603,3677,0.24875621890547264,0,350,SFP5.tsv
2,170,648,4128,0.2623456790123457,0,400,SFP5.tsv
2,191,701,4552,0.2724679029957204,0,450,SFP5.tsv
2,212,747,5124,0.2838018741633199,0,500,SFP5.tsv
2,212,747,5124,0.2838018741633199,0,500,SFP5.tsv
