speaker_number,vo_overlap,vo_total,total_token_number,overlap,begin,end,file
2,33,233,890,0.14163090128755365,0,50,STBF.tsv
2,56,345,1739,0.16231884057971013,0,100,STBF.tsv
2,88,465,2957,0.18924731182795698,0,150,STBF.tsv
2,117,544,3805,0.21507352941176472,0,200,STBF.tsv
2,120,553,3945,0.21699819168173598,0,207,STBF.tsv
