speaker_number,vo_overlap,vo_total,total_token_number,overlap,begin,end,file
2,16,153,442,0.10457516339869281,0,50,SMK7.tsv
2,56,262,962,0.21374045801526717,0,100,SMK7.tsv
2,75,334,1430,0.2245508982035928,0,150,SMK7.tsv
2,88,382,1878,0.23036649214659685,0,200,SMK7.tsv
2,102,440,2380,0.2318181818181818,0,250,SMK7.tsv
2,120,489,2804,0.24539877300613497,0,300,SMK7.tsv
2,145,582,3610,0.24914089347079038,0,350,SMK7.tsv
2,160,647,4341,0.2472952086553323,0,400,SMK7.tsv
2,172,705,4886,0.24397163120567375,0,450,SMK7.tsv
2,185,763,5529,0.24246395806028834,0,500,SMK7.tsv
2,202,808,5967,0.25,0,550,SMK7.tsv
2,216,840,6303,0.2571428571428571,0,600,SMK7.tsv
2,221,858,6511,0.25757575757575757,0,621,SMK7.tsv
