speaker_number,vo_overlap,vo_total,total_token_number,overlap,begin,end,file
2,24,221,691,0.1085972850678733,0,50,SLLC.tsv
2,55,324,1374,0.1697530864197531,0,100,SLLC.tsv
2,80,390,1905,0.20512820512820512,0,150,SLLC.tsv
2,101,443,2332,0.22799097065462753,0,200,SLLC.tsv
2,121,478,2817,0.25313807531380755,0,250,SLLC.tsv
2,135,516,3296,0.2616279069767442,0,300,SLLC.tsv
2,156,549,3740,0.28415300546448086,0,350,SLLC.tsv
2,174,614,4412,0.28338762214983715,0,400,SLLC.tsv
2,182,635,4608,0.2866141732283465,0,421,SLLC.tsv
