speaker_number,vo_overlap,vo_total,total_token_number,overlap,begin,end,file
2,5,167,493,0.029940119760479042,0,50,SD8N.tsv
2,31,273,1033,0.11355311355311355,0,100,SD8N.tsv
2,54,331,1380,0.16314199395770393,0,150,SD8N.tsv
2,78,376,1760,0.2074468085106383,0,200,SD8N.tsv
2,93,435,2067,0.21379310344827587,0,250,SD8N.tsv
2,107,485,2487,0.22061855670103092,0,300,SD8N.tsv
2,122,554,2912,0.22021660649819494,0,350,SD8N.tsv
2,141,601,3390,0.23460898502495842,0,400,SD8N.tsv
2,152,637,3720,0.23861852433281006,0,450,SD8N.tsv
2,162,664,4021,0.24397590361445784,0,500,SD8N.tsv
2,162,664,4023,0.24397590361445784,0,501,SD8N.tsv
