speaker_number,vo_overlap,vo_total,total_token_number,overlap,begin,end,file
2,22,164,404,0.13414634146341464,0,50,S5RP.tsv
2,39,253,789,0.1541501976284585,0,100,S5RP.tsv
2,53,351,1240,0.150997150997151,0,150,S5RP.tsv
2,73,447,1785,0.16331096196868009,0,200,S5RP.tsv
2,86,559,2424,0.15384615384615385,0,250,S5RP.tsv
2,101,644,2962,0.15683229813664595,0,300,S5RP.tsv
2,124,688,3430,0.18023255813953487,0,350,S5RP.tsv
2,135,726,3789,0.1859504132231405,0,400,S5RP.tsv
2,166,806,4406,0.20595533498759305,0,450,S5RP.tsv
2,178,859,4851,0.20721769499417927,0,500,S5RP.tsv
2,198,926,5426,0.21382289416846653,0,550,S5RP.tsv
2,219,983,5887,0.22278738555442523,0,600,S5RP.tsv
2,230,1025,6353,0.22439024390243903,0,650,S5RP.tsv
2,231,1030,6405,0.22427184466019418,0,657,S5RP.tsv
