speaker_number,vo_overlap,vo_total,total_token_number,overlap,begin,end,file
2,24,197,532,0.1218274111675127,0,50,S6J2.tsv
2,54,311,1197,0.17363344051446947,0,100,S6J2.tsv
2,86,436,1850,0.19724770642201836,0,150,S6J2.tsv
2,110,578,2683,0.1903114186851211,0,200,S6J2.tsv
2,142,670,3499,0.21194029850746268,0,250,S6J2.tsv
2,166,736,4107,0.22554347826086957,0,300,S6J2.tsv
2,182,787,4441,0.2312579415501906,0,350,S6J2.tsv
2,207,824,4907,0.2512135922330097,0,400,S6J2.tsv
2,227,873,5570,0.2600229095074456,0,450,S6J2.tsv
2,248,931,6293,0.2663802363050483,0,500,S6J2.tsv
2,266,982,6923,0.2708757637474542,0,550,S6J2.tsv
2,296,1049,7646,0.28217349857006674,0,600,S6J2.tsv
2,317,1084,8203,0.2924354243542435,0,650,S6J2.tsv
2,330,1119,8723,0.2949061662198391,0,700,S6J2.tsv
2,342,1165,9367,0.2935622317596567,0,750,S6J2.tsv
2,362,1199,9985,0.3019182652210175,0,800,S6J2.tsv
2,376,1238,10777,0.3037156704361874,0,850,S6J2.tsv
2,397,1296,11580,0.30632716049382713,0,900,S6J2.tsv
2,413,1319,12046,0.31311599696739956,0,950,S6J2.tsv
2,427,1358,12561,0.31443298969072164,0,1000,S6J2.tsv
2,430,1363,12602,0.31548055759354365,0,1008,S6J2.tsv
