speaker_number,vo_overlap,vo_total,total_token_number,overlap,begin,end,file
2,21,172,417,0.12209302325581395,0,50,S3DA.tsv
2,47,261,894,0.18007662835249041,0,100,S3DA.tsv
2,65,362,1419,0.17955801104972377,0,150,S3DA.tsv
2,101,479,2179,0.21085594989561587,0,200,S3DA.tsv
2,126,560,2687,0.225,0,250,S3DA.tsv
2,140,607,3122,0.23064250411861614,0,300,S3DA.tsv
2,154,654,3555,0.23547400611620795,0,350,S3DA.tsv
2,164,700,3968,0.2342857142857143,0,400,S3DA.tsv
2,186,765,4571,0.24313725490196078,0,450,S3DA.tsv
2,204,823,5095,0.24787363304981774,0,500,S3DA.tsv
2,217,877,5642,0.24743443557582667,0,550,S3DA.tsv
2,234,946,6181,0.24735729386892177,0,600,S3DA.tsv
2,248,990,6624,0.2505050505050505,0,650,S3DA.tsv
2,264,1032,7048,0.2558139534883721,0,700,S3DA.tsv
2,277,1069,7416,0.2591206735266604,0,750,S3DA.tsv
2,287,1113,7909,0.2578616352201258,0,800,S3DA.tsv
2,307,1158,8493,0.2651122625215889,0,850,S3DA.tsv
2,325,1215,9063,0.2674897119341564,0,900,S3DA.tsv
2,338,1272,9592,0.26572327044025157,0,950,S3DA.tsv
2,362,1329,10191,0.272385252069225,0,1000,S3DA.tsv
2,380,1376,10747,0.2761627906976744,0,1050,S3DA.tsv
2,403,1440,11269,0.2798611111111111,0,1100,S3DA.tsv
2,410,1463,11494,0.2802460697197539,0,1131,S3DA.tsv
