speaker_number,vo_overlap,vo_total,total_token_number,overlap,begin,end,file
2,23,153,439,0.1503267973856209,0,50,S6JL.tsv
2,52,285,1109,0.1824561403508772,0,100,S6JL.tsv
2,71,351,1513,0.2022792022792023,0,150,S6JL.tsv
2,85,405,1916,0.20987654320987653,0,200,S6JL.tsv
2,108,476,2429,0.226890756302521,0,250,S6JL.tsv
2,123,532,3249,0.231203007518797,0,300,S6JL.tsv
2,142,563,3815,0.2522202486678508,0,350,S6JL.tsv
2,163,626,4623,0.26038338658146964,0,400,S6JL.tsv
2,178,678,5281,0.26253687315634217,0,450,S6JL.tsv
2,207,754,6226,0.27453580901856767,0,500,S6JL.tsv
2,219,797,6606,0.27478042659974905,0,550,S6JL.tsv
2,234,841,7006,0.27824019024970276,0,600,S6JL.tsv
2,247,873,7394,0.2829324169530355,0,650,S6JL.tsv
2,264,915,7792,0.28852459016393445,0,700,S6JL.tsv
2,279,952,8278,0.2930672268907563,0,750,S6JL.tsv
2,290,997,8758,0.29087261785356067,0,800,S6JL.tsv
2,301,1040,9233,0.28942307692307695,0,850,S6JL.tsv
2,318,1076,9710,0.2955390334572491,0,900,S6JL.tsv
2,333,1110,10322,0.3,0,950,S6JL.tsv
2,344,1149,10717,0.299390774586597,0,986,S6JL.tsv
