speaker_number,vo_overlap,vo_total,total_token_number,overlap,begin,end,file
2,22,177,466,0.12429378531073447,0,50,SPXV.tsv
2,48,294,1047,0.16326530612244897,0,100,SPXV.tsv
2,68,378,1529,0.17989417989417988,0,150,SPXV.tsv
2,84,447,2027,0.18791946308724833,0,200,SPXV.tsv
2,105,506,2445,0.2075098814229249,0,250,SPXV.tsv
2,119,575,2951,0.20695652173913043,0,300,SPXV.tsv
2,144,625,3498,0.2304,0,350,SPXV.tsv
2,160,679,4012,0.23564064801178203,0,400,SPXV.tsv
2,179,736,4520,0.24320652173913043,0,450,SPXV.tsv
2,185,764,4723,0.24214659685863874,0,473,SPXV.tsv
