speaker_number,vo_overlap,vo_total,total_token_number,overlap,begin,end,file
2,13,141,402,0.09219858156028368,0,50,S7WY.tsv
2,33,234,783,0.14102564102564102,0,100,S7WY.tsv
2,59,293,1259,0.20136518771331058,0,150,S7WY.tsv
2,77,346,1690,0.22254335260115607,0,200,S7WY.tsv
2,86,372,2034,0.23118279569892472,0,250,S7WY.tsv
2,105,422,2425,0.24881516587677724,0,300,S7WY.tsv
2,124,454,2829,0.27312775330396477,0,350,S7WY.tsv
2,130,474,3146,0.2742616033755274,0,400,S7WY.tsv
2,140,497,3487,0.28169014084507044,0,450,S7WY.tsv
2,150,537,3900,0.27932960893854747,0,500,S7WY.tsv
2,172,571,4407,0.30122591943957966,0,550,S7WY.tsv
2,186,605,4931,0.3074380165289256,0,600,S7WY.tsv
2,197,632,5337,0.31170886075949367,0,650,S7WY.tsv
2,205,655,5731,0.31297709923664124,0,700,S7WY.tsv
2,207,671,6050,0.30849478390462,0,750,S7WY.tsv
2,213,683,6288,0.3118594436310395,0,767,S7WY.tsv
