speaker1,speaker1_token_number,speaker1_expression_token_number,speaker1_expression_number,speaker1_er_ratio,speaker2,speaker2_token_number,speaker2_expression_token_number,speaker2_expression_number,speaker2_er_ratio,speaker3,speaker3_token_number,speaker3_expression_token_number,speaker3_expression_number,speaker3_er_ratio,total_token_number,total_er_token_number,av_er_ratio,total_er_number,begin,end,file
S0381,48,11,9,0.22916666666666666,S0382,194,28,19,0.14432989690721648,S0326,153,41,32,0.2679738562091503,395,80,0.20253164556962025,60,0,50,SA88.tsv
S0381,50,18,13,0.36,S0382,113,22,13,0.19469026548672566,S0326,162,17,12,0.10493827160493827,325,57,0.1753846153846154,38,50,100,SA88.tsv
S0381,141,20,14,0.14184397163120568,S0382,77,15,12,0.19480519480519481,S0326,105,11,8,0.10476190476190476,323,46,0.14241486068111456,34,100,150,SA88.tsv
S0381,68,15,11,0.22058823529411764,S0382,62,3,2,0.04838709677419355,S0326,130,19,15,0.14615384615384616,260,37,0.1423076923076923,28,150,200,SA88.tsv
S0381,141,26,21,0.18439716312056736,S0382,32,3,2,0.09375,S0326,210,21,18,0.1,383,50,0.13054830287206268,41,200,250,SA88.tsv
S0381,59,11,9,0.1864406779661017,S0382,141,12,11,0.0851063829787234,S0326,91,12,11,0.13186813186813187,291,35,0.12027491408934708,31,250,300,SA88.tsv
S0381,56,8,4,0.14285714285714285,S0382,179,14,10,0.0782122905027933,S0326,191,52,33,0.27225130890052357,426,74,0.17370892018779344,47,300,350,SA88.tsv
S0381,119,29,19,0.24369747899159663,S0382,233,21,18,0.09012875536480687,S0326,22,4,3,0.18181818181818182,374,54,0.1443850267379679,40,350,400,SA88.tsv
S0381,121,16,11,0.1322314049586777,S0382,175,13,8,0.07428571428571429,S0326,125,33,22,0.264,421,62,0.14726840855106887,41,400,450,SA88.tsv
S0381,30,11,9,0.36666666666666664,S0382,155,21,16,0.13548387096774195,S0326,107,31,26,0.2897196261682243,292,63,0.21575342465753425,51,450,500,SA88.tsv
S0381,140,41,27,0.29285714285714287,S0382,150,19,15,0.12666666666666668,S0326,183,9,5,0.04918032786885246,473,69,0.14587737843551796,47,500,550,SA88.tsv
S0381,74,19,12,0.25675675675675674,S0382,218,40,24,0.1834862385321101,S0326,92,15,9,0.16304347826086957,384,74,0.19270833333333334,45,550,600,SA88.tsv
S0381,150,40,23,0.26666666666666666,S0382,115,12,10,0.10434782608695652,S0326,42,8,7,0.19047619047619047,307,60,0.19543973941368079,40,600,650,SA88.tsv
S0381,172,36,22,0.20930232558139536,S0382,212,30,20,0.14150943396226415,S0326,22,6,6,0.2727272727272727,406,72,0.17733990147783252,48,650,700,SA88.tsv
S0381,88,27,17,0.3068181818181818,S0382,193,39,26,0.20207253886010362,S0326,191,31,25,0.16230366492146597,472,97,0.2055084745762712,68,700,750,SA88.tsv
S0381,83,28,24,0.3373493975903614,S0382,389,52,36,0.13367609254498714,S0326,179,52,36,0.2905027932960894,651,132,0.20276497695852536,96,750,800,SA88.tsv
S0381,143,34,25,0.23776223776223776,S0382,212,30,19,0.14150943396226415,S0326,33,5,3,0.15151515151515152,388,69,0.17783505154639176,47,800,850,SA88.tsv
S0381,93,10,7,0.10752688172043011,S0382,189,22,19,0.1164021164021164,S0326,136,21,16,0.15441176470588236,418,53,0.12679425837320574,42,850,900,SA88.tsv
S0381,17,4,2,0.23529411764705882,S0382,310,52,35,0.16774193548387098,S0326,170,18,17,0.10588235294117647,497,74,0.1488933601609658,54,900,950,SA88.tsv
S0381,145,43,28,0.296551724137931,S0382,176,22,15,0.125,S0326,70,15,11,0.21428571428571427,391,80,0.20460358056265984,54,950,1000,SA88.tsv
S0381,45,14,14,0.3111111111111111,S0382,210,15,10,0.07142857142857142,S0326,137,27,18,0.19708029197080293,392,56,0.14285714285714285,42,1000,1050,SA88.tsv
S0381,93,23,16,0.24731182795698925,S0382,171,15,11,0.08771929824561403,S0326,126,20,16,0.15873015873015872,390,58,0.14871794871794872,43,1050,1100,SA88.tsv
S0381,87,6,5,0.06896551724137931,S0382,167,18,14,0.10778443113772455,S0326,139,18,16,0.12949640287769784,393,42,0.10687022900763359,35,1100,1150,SA88.tsv
S0381,64,17,13,0.265625,S0382,210,32,25,0.1523809523809524,S0326,77,14,10,0.18181818181818182,351,63,0.1794871794871795,48,1150,1200,SA88.tsv
S0381,42,2,2,0.047619047619047616,S0382,100,20,15,0.2,S0326,212,33,27,0.15566037735849056,354,55,0.1553672316384181,44,1200,1250,SA88.tsv
S0381,34,12,8,0.35294117647058826,S0382,210,34,20,0.1619047619047619,S0326,234,12,11,0.05128205128205128,478,58,0.12133891213389121,39,1250,1300,SA88.tsv
S0381,37,1,1,0.02702702702702703,S0382,165,15,9,0.09090909090909091,S0326,100,26,18,0.26,302,42,0.1390728476821192,28,1300,1350,SA88.tsv
S0381,88,14,12,0.1590909090909091,S0382,132,17,14,0.12878787878787878,S0326,133,35,24,0.2631578947368421,353,66,0.18696883852691218,50,1350,1400,SA88.tsv
S0381,9,2,2,0.2222222222222222,S0382,33,1,1,0.030303030303030304,S0326,43,4,4,0.09302325581395349,85,7,0.08235294117647059,7,1400,1417,SA88.tsv
