speaker1,speaker1_token_number,speaker1_expression_token_number,speaker1_expression_number,speaker1_er_ratio,speaker2,speaker2_token_number,speaker2_expression_token_number,speaker2_expression_number,speaker2_er_ratio,speaker3,speaker3_token_number,speaker3_expression_token_number,speaker3_expression_number,speaker3_er_ratio,total_token_number,total_er_token_number,av_er_ratio,total_er_number,begin,end,file
S0370,197,24,17,0.1218274111675127,S0012,71,29,18,0.4084507042253521,S0013,96,17,12,0.17708333333333334,364,70,0.19230769230769232,47,0,50,SZ8H.tsv
S0370,250,37,31,0.148,S0012,111,26,18,0.23423423423423423,S0013,108,24,20,0.2222222222222222,469,87,0.18550106609808104,69,50,100,SZ8H.tsv
S0370,98,12,8,0.12244897959183673,S0012,81,13,6,0.16049382716049382,S0013,98,25,16,0.25510204081632654,277,50,0.18050541516245489,30,100,150,SZ8H.tsv
S0370,170,15,13,0.08823529411764706,S0012,106,14,12,0.1320754716981132,S0013,105,24,19,0.22857142857142856,381,53,0.13910761154855644,44,150,200,SZ8H.tsv
S0370,163,28,21,0.17177914110429449,S0012,91,22,17,0.24175824175824176,S0013,127,24,16,0.1889763779527559,381,74,0.1942257217847769,54,200,250,SZ8H.tsv
S0370,278,55,37,0.19784172661870503,S0012,64,16,12,0.25,S0013,85,24,21,0.2823529411764706,427,95,0.2224824355971897,70,250,300,SZ8H.tsv
S0370,273,24,18,0.08791208791208792,S0012,98,25,18,0.25510204081632654,S0013,32,5,4,0.15625,403,54,0.13399503722084366,40,300,350,SZ8H.tsv
S0370,217,41,31,0.1889400921658986,S0012,73,17,14,0.2328767123287671,S0013,96,21,13,0.21875,386,79,0.20466321243523317,58,350,400,SZ8H.tsv
S0370,243,49,40,0.20164609053497942,S0012,178,43,33,0.24157303370786518,S0013,86,7,6,0.08139534883720931,507,99,0.1952662721893491,79,400,450,SZ8H.tsv
S0370,106,27,21,0.25471698113207547,S0012,153,17,8,0.1111111111111111,S0013,89,22,14,0.24719101123595505,348,66,0.1896551724137931,43,450,500,SZ8H.tsv
S0370,121,22,16,0.18181818181818182,S0012,110,21,15,0.19090909090909092,S0013,79,13,8,0.16455696202531644,310,56,0.18064516129032257,39,500,550,SZ8H.tsv
S0370,128,27,15,0.2109375,S0012,157,56,26,0.35668789808917195,S0013,43,13,8,0.3023255813953488,328,96,0.2926829268292683,49,550,600,SZ8H.tsv
S0370,75,12,7,0.16,S0012,37,13,8,0.35135135135135137,S0013,42,6,4,0.14285714285714285,154,31,0.2012987012987013,19,600,626,SZ8H.tsv
