speaker1,speaker1_token_number,speaker1_expression_token_number,speaker1_expression_number,speaker1_er_ratio,speaker2,speaker2_token_number,speaker2_expression_token_number,speaker2_expression_number,speaker2_er_ratio,speaker3,speaker3_token_number,speaker3_expression_token_number,speaker3_expression_number,speaker3_er_ratio,total_token_number,total_er_token_number,av_er_ratio,total_er_number,begin,end,file
S0519,278,34,26,0.1223021582733813,S0520,162,34,20,0.20987654320987653,S0521,70,11,7,0.15714285714285714,510,79,0.15490196078431373,53,0,50,SQ3P.tsv
S0519,283,36,22,0.127208480565371,S0520,74,8,5,0.10810810810810811,S0521,86,14,7,0.16279069767441862,443,58,0.1309255079006772,34,50,100,SQ3P.tsv
S0519,423,70,46,0.16548463356973994,S0520,95,17,13,0.17894736842105263,S0521,172,51,34,0.29651162790697677,690,138,0.2,93,100,150,SQ3P.tsv
S0519,502,41,31,0.08167330677290836,S0520,166,48,31,0.2891566265060241,S0521,12,2,2,0.16666666666666666,680,91,0.1338235294117647,64,150,200,SQ3P.tsv
S0519,175,33,19,0.18857142857142858,S0520,135,14,8,0.1037037037037037,S0521,195,36,21,0.18461538461538463,505,83,0.16435643564356436,48,200,250,SQ3P.tsv
S0519,300,43,25,0.14333333333333334,S0520,87,31,19,0.3563218390804598,S0521,55,7,4,0.12727272727272726,442,81,0.1832579185520362,48,250,300,SQ3P.tsv
S0519,438,74,50,0.1689497716894977,S0520,101,26,17,0.25742574257425743,S0521,55,14,7,0.2545454545454545,594,114,0.1919191919191919,74,300,350,SQ3P.tsv
S0519,244,17,13,0.06967213114754098,S0520,140,46,27,0.32857142857142857,S0521,96,14,10,0.14583333333333334,480,77,0.16041666666666668,50,350,400,SQ3P.tsv
S0519,300,37,27,0.12333333333333334,S0520,123,26,17,0.21138211382113822,S0521,311,85,63,0.2733118971061093,734,148,0.2016348773841962,107,400,450,SQ3P.tsv
S0519,195,49,32,0.2512820512820513,S0520,611,38,25,0.062193126022913256,S0521,0,0,0,0.0,806,87,0.10794044665012408,57,450,500,SQ3P.tsv
S0519,102,18,10,0.17647058823529413,S0520,522,40,29,0.07662835249042145,S0521,0,0,0,0.0,624,58,0.09294871794871795,39,500,550,SQ3P.tsv
S0519,99,15,11,0.15151515151515152,S0520,164,16,14,0.0975609756097561,S0521,76,12,9,0.15789473684210525,339,43,0.12684365781710916,34,550,600,SQ3P.tsv
S0519,37,5,3,0.13513513513513514,S0520,308,37,25,0.12012987012987013,S0521,126,19,11,0.15079365079365079,471,61,0.12951167728237792,39,600,650,SQ3P.tsv
S0519,141,28,18,0.19858156028368795,S0520,269,30,19,0.11152416356877323,S0521,86,17,11,0.19767441860465115,496,75,0.15120967741935484,48,650,700,SQ3P.tsv
S0519,110,28,16,0.2545454545454545,S0520,225,47,32,0.2088888888888889,S0521,124,21,17,0.1693548387096774,459,96,0.20915032679738563,65,700,750,SQ3P.tsv
S0519,79,16,14,0.20253164556962025,S0520,265,31,24,0.1169811320754717,S0521,195,34,23,0.17435897435897435,539,81,0.150278293135436,61,750,800,SQ3P.tsv
S0519,336,67,40,0.19940476190476192,S0520,133,28,14,0.21052631578947367,S0521,127,27,16,0.2125984251968504,596,122,0.20469798657718122,70,800,850,SQ3P.tsv
S0519,114,29,18,0.2543859649122807,S0520,188,26,18,0.13829787234042554,S0521,188,34,19,0.18085106382978725,490,89,0.1816326530612245,55,850,900,SQ3P.tsv
S0519,297,26,17,0.08754208754208755,S0520,55,4,2,0.07272727272727272,S0521,115,24,18,0.20869565217391303,467,54,0.11563169164882227,37,900,950,SQ3P.tsv
S0519,88,16,12,0.18181818181818182,S0520,142,17,10,0.11971830985915492,S0521,40,7,4,0.175,270,40,0.14814814814814814,26,950,1000,SQ3P.tsv
S0519,140,28,15,0.2,S0520,203,45,29,0.22167487684729065,S0521,77,9,6,0.11688311688311688,420,82,0.19523809523809524,50,1000,1050,SQ3P.tsv
S0519,185,39,30,0.21081081081081082,S0520,373,63,42,0.16890080428954424,S0521,13,2,2,0.15384615384615385,571,104,0.18213660245183888,74,1050,1100,SQ3P.tsv
S0519,271,45,30,0.16605166051660517,S0520,157,28,18,0.17834394904458598,S0521,59,8,6,0.13559322033898305,487,81,0.16632443531827515,54,1100,1150,SQ3P.tsv
S0519,28,3,3,0.10714285714285714,S0520,10,2,2,0.2,S0521,52,5,5,0.09615384615384616,90,10,0.1111111111111111,10,1150,1166,SQ3P.tsv
