speaker1,speaker1_token_number,speaker1_expression_token_number,speaker1_expression_number,speaker1_er_ratio,speaker2,speaker2_token_number,speaker2_expression_token_number,speaker2_expression_number,speaker2_er_ratio,speaker3,speaker3_token_number,speaker3_expression_token_number,speaker3_expression_number,speaker3_er_ratio,total_token_number,total_er_token_number,av_er_ratio,total_er_number,begin,end,file
S0189,166,37,28,0.22289156626506024,S0192,182,36,27,0.1978021978021978,S0228,91,24,19,0.26373626373626374,439,97,0.22095671981776766,74,0,50,SNAC.tsv
S0189,55,19,14,0.34545454545454546,S0192,317,41,28,0.12933753943217666,S0228,109,31,21,0.28440366972477066,481,91,0.1891891891891892,63,50,100,SNAC.tsv
S0189,134,53,37,0.39552238805970147,S0192,193,38,25,0.19689119170984457,S0228,141,31,20,0.2198581560283688,468,122,0.2606837606837607,82,100,150,SNAC.tsv
S0189,119,31,23,0.2605042016806723,S0192,99,5,5,0.050505050505050504,S0228,89,23,21,0.25842696629213485,307,59,0.19218241042345277,49,150,200,SNAC.tsv
S0189,106,18,15,0.16981132075471697,S0192,164,34,23,0.2073170731707317,S0228,103,19,17,0.18446601941747573,373,71,0.1903485254691689,55,200,250,SNAC.tsv
S0189,177,46,34,0.2598870056497175,S0192,48,2,1,0.041666666666666664,S0228,178,33,29,0.1853932584269663,403,81,0.20099255583126552,64,250,300,SNAC.tsv
S0189,209,81,56,0.3875598086124402,S0192,322,57,42,0.17701863354037267,S0228,103,3,3,0.02912621359223301,634,141,0.222397476340694,101,300,350,SNAC.tsv
S0189,148,31,22,0.20945945945945946,S0192,146,26,19,0.1780821917808219,S0228,116,23,18,0.19827586206896552,410,80,0.1951219512195122,59,350,400,SNAC.tsv
S0189,80,20,15,0.25,S0192,511,103,82,0.20156555772994128,S0228,25,8,7,0.32,616,131,0.21266233766233766,104,400,450,SNAC.tsv
S0189,122,24,17,0.19672131147540983,S0192,321,61,54,0.19003115264797507,S0228,94,27,20,0.2872340425531915,537,112,0.2085661080074488,91,450,500,SNAC.tsv
S0189,121,31,22,0.256198347107438,S0192,53,1,1,0.018867924528301886,S0228,139,13,10,0.09352517985611511,313,45,0.14376996805111822,33,500,550,SNAC.tsv
S0189,95,21,14,0.22105263157894736,S0192,57,13,10,0.22807017543859648,S0228,146,12,10,0.0821917808219178,298,46,0.15436241610738255,34,550,600,SNAC.tsv
S0189,61,14,9,0.22950819672131148,S0192,123,32,26,0.2601626016260163,S0228,120,15,13,0.125,304,61,0.20065789473684212,48,600,650,SNAC.tsv
S0189,84,20,15,0.23809523809523808,S0192,265,30,20,0.11320754716981132,S0228,62,18,10,0.2903225806451613,411,68,0.1654501216545012,45,650,700,SNAC.tsv
S0189,34,11,8,0.3235294117647059,S0192,472,61,44,0.1292372881355932,S0228,130,20,17,0.15384615384615385,636,92,0.14465408805031446,69,700,750,SNAC.tsv
S0189,57,15,11,0.2631578947368421,S0192,216,27,24,0.125,S0228,131,27,22,0.20610687022900764,404,69,0.1707920792079208,57,750,800,SNAC.tsv
S0189,10,7,3,0.7,S0192,410,52,51,0.12682926829268293,S0228,77,12,11,0.15584415584415584,497,71,0.14285714285714285,65,800,837,SNAC.tsv
