speaker1,speaker1_token_number,speaker1_expression_token_number,speaker1_expression_number,speaker1_er_ratio,speaker2,speaker2_token_number,speaker2_expression_token_number,speaker2_expression_number,speaker2_er_ratio,speaker3,speaker3_token_number,speaker3_expression_token_number,speaker3_expression_number,speaker3_er_ratio,total_token_number,total_er_token_number,av_er_ratio,total_er_number,begin,end,file
S0589,86,13,10,0.1511627906976744,S0590,103,5,4,0.04854368932038835,S0588,39,4,3,0.10256410256410256,228,22,0.09649122807017543,17,0,50,SKDP.tsv
S0589,149,22,19,0.1476510067114094,S0590,128,17,16,0.1328125,S0588,27,1,1,0.037037037037037035,304,40,0.13157894736842105,36,50,100,SKDP.tsv
S0589,82,12,10,0.14634146341463414,S0590,145,20,15,0.13793103448275862,S0588,58,10,8,0.1724137931034483,285,42,0.14736842105263157,33,100,150,SKDP.tsv
S0589,106,13,11,0.12264150943396226,S0590,167,11,9,0.0658682634730539,S0588,21,5,4,0.23809523809523808,294,29,0.09863945578231292,24,150,200,SKDP.tsv
S0589,91,12,9,0.13186813186813187,S0590,155,16,12,0.1032258064516129,S0588,42,1,1,0.023809523809523808,288,29,0.10069444444444445,22,200,250,SKDP.tsv
S0589,31,8,6,0.25806451612903225,S0590,214,4,4,0.018691588785046728,S0588,50,15,3,0.3,295,27,0.09152542372881356,13,250,300,SKDP.tsv
S0589,124,15,12,0.12096774193548387,S0590,82,16,15,0.1951219512195122,S0588,44,6,2,0.13636363636363635,250,37,0.148,29,300,350,SKDP.tsv
S0589,148,24,14,0.16216216216216217,S0590,133,19,15,0.14285714285714285,S0588,75,10,8,0.13333333333333333,356,53,0.14887640449438203,37,350,400,SKDP.tsv
S0589,129,25,17,0.1937984496124031,S0590,348,45,36,0.12931034482758622,S0588,15,2,2,0.13333333333333333,492,72,0.14634146341463414,55,400,450,SKDP.tsv
S0589,37,5,4,0.13513513513513514,S0590,323,10,6,0.030959752321981424,S0588,59,8,6,0.13559322033898305,419,23,0.05489260143198091,16,450,500,SKDP.tsv
S0589,22,6,5,0.2727272727272727,S0590,214,34,26,0.1588785046728972,S0588,153,15,12,0.09803921568627451,389,55,0.14138817480719795,43,500,550,SKDP.tsv
S0589,0,0,0,0.0,S0590,128,20,19,0.15625,S0588,145,15,12,0.10344827586206896,273,35,0.1282051282051282,31,550,600,SKDP.tsv
S0589,33,0,0,0.0,S0590,186,19,13,0.10215053763440861,S0588,76,21,15,0.27631578947368424,295,40,0.13559322033898305,28,600,650,SKDP.tsv
S0589,0,0,0,0.0,S0590,268,19,17,0.0708955223880597,S0588,86,18,14,0.20930232558139536,354,37,0.10451977401129943,31,650,700,SKDP.tsv
S0589,91,23,18,0.25274725274725274,S0590,251,7,6,0.027888446215139442,S0588,42,7,4,0.16666666666666666,384,37,0.09635416666666667,28,700,750,SKDP.tsv
S0589,3,0,0,0.0,S0590,2,0,0,0.0,S0588,0,0,0,0.0,5,0,0.0,0,750,753,SKDP.tsv
