speaker1,speaker1_token_number,speaker1_expression_token_number,speaker1_expression_number,speaker1_er_ratio,speaker2,speaker2_token_number,speaker2_expression_token_number,speaker2_expression_number,speaker2_er_ratio,speaker3,speaker3_token_number,speaker3_expression_token_number,speaker3_expression_number,speaker3_er_ratio,total_token_number,total_er_token_number,av_er_ratio,total_er_number,begin,end,file
S0192,164,25,18,0.1524390243902439,S0196,202,27,20,0.13366336633663367,S0194,0,0,0,0.0,366,52,0.14207650273224043,38,0,50,S5XD.tsv
S0192,184,21,14,0.11413043478260869,S0196,286,63,38,0.2202797202797203,S0194,0,0,0,0.0,470,84,0.17872340425531916,52,50,100,S5XD.tsv
S0192,316,43,31,0.1360759493670886,S0196,254,53,39,0.20866141732283464,S0194,0,0,0,0.0,570,96,0.16842105263157894,70,100,150,S5XD.tsv
S0192,370,86,60,0.23243243243243245,S0196,348,69,48,0.19827586206896552,S0194,0,0,0,0.0,718,155,0.21587743732590528,108,150,200,S5XD.tsv
S0192,259,30,22,0.11583011583011583,S0196,325,45,34,0.13846153846153847,S0194,0,0,0,0.0,584,75,0.1284246575342466,56,200,250,S5XD.tsv
S0192,235,27,16,0.1148936170212766,S0196,178,49,29,0.2752808988764045,S0194,0,0,0,0.0,413,76,0.18401937046004843,45,250,300,S5XD.tsv
S0192,296,37,22,0.125,S0196,202,21,17,0.10396039603960396,S0194,0,0,0,0.0,498,58,0.11646586345381527,39,300,350,S5XD.tsv
S0192,323,43,25,0.13312693498452013,S0196,308,75,52,0.2435064935064935,S0194,0,0,0,0.0,631,118,0.18700475435816163,77,350,400,S5XD.tsv
S0192,305,59,45,0.19344262295081968,S0196,320,28,23,0.0875,S0194,0,0,0,0.0,625,87,0.1392,68,400,450,S5XD.tsv
S0192,302,74,53,0.24503311258278146,S0196,366,25,16,0.06830601092896176,S0194,0,0,0,0.0,668,99,0.14820359281437126,69,450,500,S5XD.tsv
S0192,318,49,33,0.1540880503144654,S0196,342,15,8,0.043859649122807015,S0194,0,0,0,0.0,660,64,0.09696969696969697,41,500,550,S5XD.tsv
S0192,381,41,33,0.10761154855643044,S0196,187,44,32,0.23529411764705882,S0194,0,0,0,0.0,568,85,0.14964788732394366,65,550,600,S5XD.tsv
S0192,152,38,27,0.25,S0196,490,60,32,0.12244897959183673,S0194,0,0,0,0.0,642,98,0.1526479750778816,59,600,650,S5XD.tsv
S0192,229,64,41,0.2794759825327511,S0196,250,43,30,0.172,S0194,0,0,0,0.0,479,107,0.22338204592901878,71,650,700,S5XD.tsv
S0192,393,81,53,0.20610687022900764,S0196,329,72,47,0.2188449848024316,S0194,0,0,0,0.0,722,153,0.21191135734072022,100,700,750,S5XD.tsv
S0192,294,39,26,0.1326530612244898,S0196,164,44,31,0.2682926829268293,S0194,0,0,0,0.0,458,83,0.1812227074235808,57,750,800,S5XD.tsv
S0192,454,34,27,0.07488986784140969,S0196,118,33,26,0.2796610169491525,S0194,0,0,0,0.0,572,67,0.11713286713286714,53,800,850,S5XD.tsv
S0192,592,52,32,0.08783783783783784,S0196,195,39,25,0.2,S0194,0,0,0,0.0,787,91,0.1156289707750953,57,850,900,S5XD.tsv
S0192,341,65,47,0.1906158357771261,S0196,467,105,75,0.22483940042826553,S0194,0,0,0,0.0,808,170,0.2103960396039604,122,900,950,S5XD.tsv
S0192,127,15,11,0.11811023622047244,S0196,497,56,46,0.11267605633802817,S0194,0,0,0,0.0,624,71,0.11378205128205128,57,950,1000,S5XD.tsv
S0192,502,81,69,0.16135458167330677,S0196,182,27,18,0.14835164835164835,S0194,0,0,0,0.0,684,108,0.15789473684210525,87,1000,1050,S5XD.tsv
