Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
like it,2,299,"[299, 398, 430]","[17, 157, 327, 311]",SUZS.tsv,S0405,S0555
like it have no,4,311,[299],[311],SUZS.tsv,S0405,S0555
short,1,421,[299],[421],SUZS.tsv,S0405,S0555
to a shop and,4,301,[301],[88],SUZS.tsv,S0405,S0555
like you,2,301,[301],[213],SUZS.tsv,S0405,S0555
pug shit,2,302,[301],[302],SUZS.tsv,S0405,S0555
pug shit everywhere,3,303,[301],[303],SUZS.tsv,S0405,S0555
and there's,2,403,[301],[403],SUZS.tsv,S0405,S0555
the pug,2,310,[310],"[307, 311]",SUZS.tsv,S0405,S0555
all the,2,361,[310],[361],SUZS.tsv,S0405,S0555
we need,2,316,[316],[13],SUZS.tsv,S0405,S0555
anything,1,316,[316],[40],SUZS.tsv,S0405,S0555
literally,1,333,"[316, 332, 412]",[333],SUZS.tsv,S0405,S0555
it look like,3,419,[316],[419],SUZS.tsv,S0405,S0555
it must be,3,319,[318],[319],SUZS.tsv,S0405,S0555
nice,1,395,[318],[395],SUZS.tsv,S0405,S0555
it look,2,419,"[318, 347]",[419],SUZS.tsv,S0405,S0555
fat,1,335,[324],[335],SUZS.tsv,S0405,S0555
just cos,2,340,"[324, 347, 374]",[340],SUZS.tsv,S0405,S0555
cos they're,2,340,"[324, 386, 388]",[340],SUZS.tsv,S0405,S0555
they're so,2,441,[324],[441],SUZS.tsv,S0405,S0555
they'd,1,327,[326],[327],SUZS.tsv,S0405,S0555
sort of,2,328,[328],[247],SUZS.tsv,S0405,S0555
imagine,1,328,"[328, 354]","[296, 321, 352]",SUZS.tsv,S0405,S0555
oh no,2,328,"[328, 339, 404, 422, 448]",[298],SUZS.tsv,S0405,S0555
hunter,1,329,[328],[329],SUZS.tsv,S0405,S0555
can you,2,421,"[328, 354]",[421],SUZS.tsv,S0405,S0555
can you imagine,3,429,"[328, 354]",[429],SUZS.tsv,S0405,S0555
to be,2,379,"[332, 341]","[379, 439]",SUZS.tsv,S0405,S0555
how do,2,336,"[336, 341]",[173],SUZS.tsv,S0405,S0555
do it,2,336,[336],[197],SUZS.tsv,S0405,S0555
be that just,3,347,[347],[243],SUZS.tsv,S0405,S0555
to do,2,349,[349],[253],SUZS.tsv,S0405,S0555
either,1,349,"[349, 400, 414]","[253, 399]",SUZS.tsv,S0405,S0555
and they're,2,349,"[349, 386, 460]","[327, 433]",SUZS.tsv,S0405,S0555
in mexico,2,350,"[349, 351]",[350],SUZS.tsv,S0405,S0555
mexico,1,350,"[349, 351]",[350],SUZS.tsv,S0405,S0555
chihuahuas,1,355,"[349, 354, 430]","[355, 361, 431]",SUZS.tsv,S0405,S0555
chihuahuas be,2,431,[349],[431],SUZS.tsv,S0405,S0555
think they're,2,351,[351],[95],SUZS.tsv,S0405,S0555
i think they're,3,351,[351],"[344, 348]",SUZS.tsv,S0405,S0555
maybe they,2,352,[351],[352],SUZS.tsv,S0405,S0555
they get,2,352,[351],[352],SUZS.tsv,S0405,S0555
them to,2,379,"[351, 465]",[379],SUZS.tsv,S0405,S0555
hunt,1,354,[354],[325],SUZS.tsv,S0405,S0555
be there,2,356,[356],"[33, 35]",SUZS.tsv,S0405,S0555
chihuahua,1,358,"[358, 360, 386]","[350, 361]",SUZS.tsv,S0405,S0555
it's just like,3,360,[360],[213],SUZS.tsv,S0405,S0555
cos there's,2,366,[366],[307],SUZS.tsv,S0405,S0555
versus,1,367,"[366, 386]",[367],SUZS.tsv,S0405,S0555
cat versus dog,3,368,[368],[367],SUZS.tsv,S0405,S0555
be funny,2,370,[370],"[201, 257]",SUZS.tsv,S0405,S0555
evil,1,372,"[372, 467]",[371],SUZS.tsv,S0405,S0555
of cat,2,393,"[372, 394, 406]",[393],SUZS.tsv,S0405,S0555
you get,2,374,"[374, 442]","[203, 393]",SUZS.tsv,S0405,S0555
terrify,1,376,[376],"[153, 375, 464]",SUZS.tsv,S0405,S0555
ah no,2,381,"[380, 382]",[381],SUZS.tsv,S0405,S0555
you do you,3,384,[384],[42],SUZS.tsv,S0405,S0555
they they,2,384,"[384, 430]",[377],SUZS.tsv,S0405,S0555
jenna marble,2,385,[384],[385],SUZS.tsv,S0405,S0555
a youtube,2,425,"[384, 386]",[425],SUZS.tsv,S0405,S0555
run,1,466,[384],[466],SUZS.tsv,S0405,S0555
the chihuahua,2,386,[386],[361],SUZS.tsv,S0405,S0555
chihuahua and,2,386,[386],[361],SUZS.tsv,S0405,S0555
marble,1,386,[386],[385],SUZS.tsv,S0405,S0555
two cat,2,391,[386],[391],SUZS.tsv,S0405,S0555
then i,2,388,"[388, 394]","[27, 433]",SUZS.tsv,S0405,S0555
they're like,2,388,"[388, 460, 461]","[123, 327]",SUZS.tsv,S0405,S0555
be so,2,388,"[388, 465]","[131, 263]",SUZS.tsv,S0405,S0555
oh my god,3,388,[388],"[269, 273]",SUZS.tsv,S0405,S0555
so cute,2,388,"[388, 412]","[331, 441]",SUZS.tsv,S0405,S0555
dog be,2,388,[388],[375],SUZS.tsv,S0405,S0555
jenna,1,388,[388],[385],SUZS.tsv,S0405,S0555
then i i,3,433,[388],[433],SUZS.tsv,S0405,S0555
and two cat,3,391,"[390, 400]",[391],SUZS.tsv,S0405,S0555
get one,2,394,[394],[149],SUZS.tsv,S0405,S0555
another one,2,394,[394],[183],SUZS.tsv,S0405,S0555
like ah,2,394,[394],[251],SUZS.tsv,S0405,S0555
breed,1,394,[394],"[333, 340, 379, 435]",SUZS.tsv,S0405,S0555
type of cat,3,394,[394],[393],SUZS.tsv,S0405,S0555
i don't get,3,398,[398],[173],SUZS.tsv,S0405,S0555
fluffy,1,398,[398],"[263, 397, 419]",SUZS.tsv,S0405,S0555
pet,1,401,"[398, 400]","[401, 445]",SUZS.tsv,S0405,S0555
i'm gonna have,3,451,[398],[451],SUZS.tsv,S0405,S0555
flat,1,401,[400],[401],SUZS.tsv,S0405,S0555
you know there's,3,404,[404],[82],SUZS.tsv,S0405,S0555
a stream of,3,404,[404],[403],SUZS.tsv,S0405,S0555
you can,2,406,"[406, 424]",[213],SUZS.tsv,S0405,S0555
they're so cute,3,441,[412],[441],SUZS.tsv,S0405,S0555
if they,2,424,[424],[13],SUZS.tsv,S0405,S0555
you have a,3,424,[424],"[50, 281]",SUZS.tsv,S0405,S0555
of dog,2,424,[424],[375],SUZS.tsv,S0405,S0555
the same,2,424,[424],"[393, 421]",SUZS.tsv,S0405,S0555
many,1,424,[424],"[411, 413, 423]",SUZS.tsv,S0405,S0555
that i,2,428,[428],[1],SUZS.tsv,S0405,S0555
wanna,1,430,[430],[27],SUZS.tsv,S0405,S0555
be you gonna,3,432,"[432, 456]",[48],SUZS.tsv,S0405,S0555
like you're,2,432,[432],[205],SUZS.tsv,S0405,S0555
you're gonna,2,432,[432],[401],SUZS.tsv,S0405,S0555
what the fuck,3,432,[432],[409],SUZS.tsv,S0405,S0555
scary,1,432,[432],[431],SUZS.tsv,S0405,S0555
they be bear,3,437,[436],[437],SUZS.tsv,S0405,S0555
would you get,3,442,[442],[393],SUZS.tsv,S0405,S0555
you a,2,450,[450],"[289, 296]",SUZS.tsv,S0405,S0555
you can't,2,452,"[452, 454]",[423],SUZS.tsv,S0405,S0555
throw it away,3,452,[452],[451],SUZS.tsv,S0405,S0555
throw it,2,455,[452],[455],SUZS.tsv,S0405,S0555
throw,1,454,[454],"[451, 455]",SUZS.tsv,S0405,S0555
yeah we,2,458,[458],[105],SUZS.tsv,S0405,S0555
mouse,1,458,"[458, 465]","[325, 327]",SUZS.tsv,S0405,S0555
and they're like,3,460,[460],[327],SUZS.tsv,S0405,S0555
think of,2,463,[463],[1],SUZS.tsv,S0405,S0555
we be,2,463,[463],[169],SUZS.tsv,S0405,S0555
goodbye,1,469,[469],[468],SUZS.tsv,S0405,S0555
