Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
maybe,1,122,"[122, 255, 400, 862, 893, 901, 1072, 1184, 1212, 1367, 1501, 1807]","[11, 83, 218, 339, 474, 541, 875, 894, 1161, 1235, 1825]",SDVN.tsv,S0540,S0541
might,1,122,[122],"[112, 114, 157, 159, 218, 1185, 1414]",SDVN.tsv,S0540,S0541
be you,2,254,"[122, 140, 150, 389, 564, 600, 606, 793, 795, 804, 1501, 1681]","[254, 325, 337, 341, 819, 888, 1606, 1806, 309, 1305, 1477]",SDVN.tsv,S0540,S0541
be you know,3,309,"[122, 140, 150, 389, 564, 600, 606, 1501, 1681]","[309, 1305, 1477]",SDVN.tsv,S0540,S0541
might be,2,496,[122],"[496, 1185]",SDVN.tsv,S0540,S0541
just yeah,2,536,"[122, 695, 1160]",[536],SDVN.tsv,S0540,S0541
yeah maybe,2,541,"[122, 901]",[541],SDVN.tsv,S0540,S0541
month,1,748,"[122, 1758, 1867, 1869]","[748, 1753, 1757, 1868]",SDVN.tsv,S0540,S0541
first,1,769,"[122, 400, 596, 1867]","[769, 1201, 1223, 1375, 1774]",SDVN.tsv,S0540,S0541
i i,2,124,"[124, 150, 237, 241, 257, 330, 472, 655, 679, 1131, 1300, 1320, 1613, 1641, 1795]","[18, 157, 202, 236, 260, 268, 337, 411, 431, 469, 474, 569, 692, 708, 836, 938, 942, 989, 1189, 1209, 1247, 1273, 1301, 1735, 1739]",SDVN.tsv,S0540,S0541
but then,2,124,"[124, 598, 1338]","[27, 67, 455, 942, 1287, 851]",SDVN.tsv,S0540,S0541
you i,2,124,"[124, 600]","[33, 337]",SDVN.tsv,S0540,S0541
i can,2,124,"[124, 778, 779, 1258, 1278, 1308, 1689, 1843]","[81, 218, 220, 276, 1283, 1285, 1287, 1295, 1836, 413]",SDVN.tsv,S0540,S0541
easier,1,124,[124],[85],SDVN.tsv,S0540,S0541
bore,1,124,"[124, 251]","[93, 948, 952]",SDVN.tsv,S0540,S0541
yeah but,2,341,"[124, 821, 972, 1082, 1220, 1300, 1620, 1728, 1734]","[341, 553, 859, 987, 1067, 1173, 1205, 851]",SDVN.tsv,S0540,S0541
then you,2,353,"[124, 150]","[353, 1157, 1245]",SDVN.tsv,S0540,S0541
i can imagine,3,413,"[124, 1308]",[413],SDVN.tsv,S0540,S0541
imagine,1,527,"[124, 781, 1107, 1308, 1476]",[527],SDVN.tsv,S0540,S0541
yeah but then,3,851,[124],[851],SDVN.tsv,S0540,S0541
yeah yeah yeah,3,553,"[130, 927, 1379, 1385, 1797]","[553, 638]",SDVN.tsv,S0540,S0541
hotels,1,132,[132],"[39, 539, 989, 1018, 1026, 1063]",SDVN.tsv,S0540,S0541
on the,2,132,"[132, 544, 600, 1208, 1363, 1485]","[71, 143, 220, 896, 909, 952, 989, 1171, 1283, 1397, 1650, 1652]",SDVN.tsv,S0540,S0541
but on the,3,143,[132],[143],SDVN.tsv,S0540,S0541
all the,2,177,"[132, 273, 1009, 1704]","[177, 1177, 1283, 1303, 1313, 1509, 1542]",SDVN.tsv,S0540,S0541
in a,2,323,"[132, 154, 241, 253, 383, 414, 416, 829, 939]","[323, 333, 337, 347, 611, 1185, 1481, 1726, 1882, 1309]",SDVN.tsv,S0540,S0541
the other,2,423,"[132, 1009]","[423, 1468, 1817]",SDVN.tsv,S0540,S0541
know you,2,443,"[132, 150]","[443, 1509, 1619, 828]",SDVN.tsv,S0540,S0541
way,1,529,"[132, 154, 328, 383, 414, 416, 939, 1078, 1681, 1695]","[529, 611, 1185, 1257, 1509, 1542, 1602, 1733, 1309]",SDVN.tsv,S0540,S0541
know you know,3,828,[132],[828],SDVN.tsv,S0540,S0541
hand,1,989,[132],"[989, 1521]",SDVN.tsv,S0540,S0541
get to,2,1124,"[132, 679, 797, 862]",[1124],SDVN.tsv,S0540,S0541
in a way,3,1309,"[132, 154, 383, 414, 416, 939]",[1309],SDVN.tsv,S0540,S0541
there in,2,1401,[132],[1401],SDVN.tsv,S0540,S0541
no i,2,134,"[134, 1641, 1667, 1700, 1852]","[18, 386, 474, 692, 1303, 1321]",SDVN.tsv,S0540,S0541
i know,2,134,"[134, 223, 253, 472, 972, 1074, 1250, 1302, 1304, 1376, 1423, 1679, 1770, 1773, 1890]","[133, 226, 279, 347, 431, 433, 601, 607, 609, 690, 839, 902, 989, 1110, 1243, 1257, 1351, 1409, 1496, 1808]",SDVN.tsv,S0540,S0541
it be,2,136,"[136, 140, 253, 594, 656, 666, 787, 1691]","[95, 299, 329, 337, 339, 341, 349, 355, 763, 765, 769, 777, 784, 798, 807, 824, 863, 867, 876, 878, 884, 912, 936, 940, 998, 1161, 1189, 1191, 1199, 1207, 1233, 1247, 1305, 1351, 1364, 1378, 1397, 1477, 1503, 1584]",SDVN.tsv,S0540,S0541
creative,1,171,"[136, 140]",[171],SDVN.tsv,S0540,S0541
be it,2,274,"[136, 501, 848, 1557, 1855]","[274, 309, 337, 500, 502, 892, 1175, 1378, 1380, 1765, 1808]",SDVN.tsv,S0540,S0541
you know do,3,539,"[138, 608]","[539, 849]",SDVN.tsv,S0540,S0541
what you,2,800,"[138, 816]","[800, 843, 849, 1270, 1378]",SDVN.tsv,S0540,S0541
normally,1,969,[138],[969],SDVN.tsv,S0540,S0541
say,1,140,"[140, 150, 639, 1060, 1131, 1216, 1250, 1444, 1617, 1700]","[11, 81, 83, 95, 190, 337, 469, 471, 750, 757, 790, 792, 796, 800, 805, 807, 809, 819, 849, 869, 875, 884, 886, 918, 958, 1028, 1305, 1373, 1619]",SDVN.tsv,S0540,S0541
it be you,3,337,[140],"[337, 341]",SDVN.tsv,S0540,S0541
you know you,3,443,"[140, 229, 328, 564, 600, 1196]","[443, 828, 1509, 1619]",SDVN.tsv,S0540,S0541
it be you know,4,1477,[140],[1477],SDVN.tsv,S0540,S0541
you know what i mean,5,142,"[142, 619]",[135],SDVN.tsv,S0540,S0541
but you know,3,465,"[142, 241, 637, 980]","[465, 882]",SDVN.tsv,S0540,S0541
you know what,3,539,"[142, 619, 816]","[539, 849, 857, 645]",SDVN.tsv,S0540,S0541
you know what i,4,645,"[142, 619]",[645],SDVN.tsv,S0540,S0541
know what,2,851,"[142, 619, 816, 862]","[851, 1364, 857]",SDVN.tsv,S0540,S0541
but you,2,1243,"[142, 241, 637, 980]","[1243, 1261, 1264, 1471]",SDVN.tsv,S0540,S0541
it's just,2,150,"[150, 598, 604, 606, 1367, 1784]","[11, 129, 236, 321, 337, 525, 536, 569, 612, 686, 752, 780, 803, 857, 873, 1058, 1100, 1424, 1550, 1556, 1708, 1735, 1777, 1830, 1851]",SDVN.tsv,S0540,S0541
about it,2,150,"[150, 277, 862]","[21, 238, 871, 1305]",SDVN.tsv,S0540,S0541
and i,2,150,"[150, 257, 472, 1377, 1609]","[25, 51, 73, 83, 179, 192, 200, 262, 268, 431, 527, 539, 692, 757, 769, 773, 807, 809, 869, 886, 904, 942, 946, 1110, 1130, 1189, 1209, 1253, 1769, 1862, 1864]",SDVN.tsv,S0540,S0541
and then,2,150,"[150, 389, 400, 404, 406, 414, 598, 637, 846, 1208, 1260, 1841, 1843]","[39, 41, 81, 83, 110, 112, 186, 196, 218, 268, 357, 504, 516, 518, 790, 807, 809, 819, 869, 924, 932, 938, 958, 1045, 1098, 1181, 1285, 1287, 1291, 1468, 1484, 1500, 1533, 1536, 1542, 1554, 1712, 1726, 1834, 1860, 353]",SDVN.tsv,S0540,S0541
per,1,150,[150],"[39, 75]",SDVN.tsv,S0540,S0541
go,1,150,"[150, 235, 273, 282, 328, 406, 414, 472, 480, 552, 606, 693, 862, 1009, 1172, 1210, 1338, 1342, 1368, 1501, 1613, 1661, 1820]","[41, 47, 67, 112, 157, 220, 268, 339, 376, 407, 425, 443, 467, 474, 479, 500, 553, 555, 671, 690, 694, 698, 704, 754, 755, 761, 763, 769, 807, 819, 869, 871, 884, 886, 890, 892, 904, 909, 920, 938, 958, 989, 1090, 1092, 1114, 1153, 1390, 1401, 1455, 1500, 1507, 1509, 1566, 1588, 1602, 1686, 1708, 1769, 1772, 1808, 1825, 1838, 1840, 1872, 1874, 116, 914]",SDVN.tsv,S0540,S0541
book,1,150,"[150, 265, 273, 282, 284, 540]","[41, 558, 920]",SDVN.tsv,S0540,S0541
i do,2,150,"[150, 666, 1801]","[61, 71, 309, 671, 839, 934, 1130, 1253, 1303, 1722]",SDVN.tsv,S0540,S0541
minimum,1,150,[150],[67],SDVN.tsv,S0540,S0541
i have,2,150,"[150, 257, 277, 284, 672, 736, 1040, 1256, 1258, 1340, 1377, 1425, 1626, 1633, 1649, 1679, 1700, 1801]","[73, 147, 704, 761, 869, 958, 1209, 1390, 1614, 1827, 1862]",SDVN.tsv,S0540,S0541
hour,1,150,"[150, 154]",[73],SDVN.tsv,S0540,S0541
i write,2,150,[150],[81],SDVN.tsv,S0540,S0541
know if,2,150,[150],"[81, 337]",SDVN.tsv,S0540,S0541
i mean i,3,150,"[150, 1009, 1172, 1246, 1425]","[95, 839, 938, 1247, 1301, 157, 1209]",SDVN.tsv,S0540,S0541
go through,2,150,"[150, 282, 414, 862]","[116, 443, 914, 807]",SDVN.tsv,S0540,S0541
know i mean i,4,157,[150],"[157, 1209]",SDVN.tsv,S0540,S0541
it and i,3,192,[150],"[192, 262, 1253, 1769]",SDVN.tsv,S0540,S0541
you know i i,4,236,"[150, 241, 679, 1300]","[236, 260, 337]",SDVN.tsv,S0540,S0541
know i mean,3,260,"[150, 596, 606]","[260, 337, 1209]",SDVN.tsv,S0540,S0541
yeah and,2,268,[150],"[268, 299, 522, 908, 1712]",SDVN.tsv,S0540,S0541
you know the,3,299,"[150, 225, 552, 635, 651, 1258, 1357]","[299, 309, 421, 780]",SDVN.tsv,S0540,S0541
and then you know,4,353,[150],[353],SDVN.tsv,S0540,S0541
you know how,3,469,"[150, 282, 1060]","[469, 583]",SDVN.tsv,S0540,S0541
and that,2,500,"[150, 241]","[500, 938]",SDVN.tsv,S0540,S0541
everything,1,516,"[150, 154, 1258, 1300]","[516, 777, 782, 869, 875, 1179, 1193, 1199, 1473, 1554, 1720, 1724]",SDVN.tsv,S0540,S0541
that you know,3,527,[150],[527],SDVN.tsv,S0540,S0541
write about,2,539,[150],[539],SDVN.tsv,S0540,S0541
you know how much,4,583,[150],[583],SDVN.tsv,S0540,S0541
how much,2,612,"[150, 806, 1158, 1691]","[612, 757]",SDVN.tsv,S0540,S0541
and that you know,4,616,[150],[616],SDVN.tsv,S0540,S0541
go through all,3,807,"[150, 282]",[807],SDVN.tsv,S0540,S0541
you in,2,819,[150],[819],SDVN.tsv,S0540,S0541
you know i mean,4,871,"[150, 596, 606]",[871],SDVN.tsv,S0540,S0541
that you,2,1114,"[150, 1105, 1456]","[1114, 1177, 1270]",SDVN.tsv,S0540,S0541
say that,2,1619,"[150, 1444]",[1619],SDVN.tsv,S0540,S0541
it's erm,2,152,"[152, 879]",[27],SDVN.tsv,S0540,S0541
you know it's,3,299,"[152, 416, 596, 604, 988, 1082]","[299, 325, 376, 539, 873, 938]",SDVN.tsv,S0540,S0541
know it's,2,989,"[152, 416, 596, 604, 988, 1082]",[989],SDVN.tsv,S0540,S0541
every,1,154,[154],"[31, 374, 632, 700, 706, 708, 807, 969, 1708, 1722]",SDVN.tsv,S0540,S0541
pay,1,154,"[154, 257, 259, 598, 600, 604, 608, 806, 913, 972, 1334]","[39, 69, 75, 116, 516, 583, 612, 934, 973, 1108, 1110, 1116]",SDVN.tsv,S0540,S0541
spend,1,529,[154],"[529, 869]",SDVN.tsv,S0540,S0541
well but,2,160,[160],[114],SDVN.tsv,S0540,S0541
it's yeah,2,1761,[160],[1761],SDVN.tsv,S0540,S0541
yeah it's,2,536,"[162, 613, 1062, 1624]","[536, 612, 981, 1235, 1239]",SDVN.tsv,S0540,S0541
work,1,185,"[185, 191, 253, 257, 598, 751, 939, 1066, 1639, 1691]","[99, 183, 186, 220, 279, 469, 510, 579, 678, 708, 750, 837, 839, 909, 940, 1090, 1118, 1309, 1349, 632, 163, 167, 184, 200]",SDVN.tsv,S0540,S0541
there's,1,185,"[185, 1023, 1367]","[112, 163, 192, 194, 212, 632, 807, 809, 869, 1000, 1014, 1037, 1073, 1157, 1257, 1273, 1519, 1529, 1533, 1538, 1540, 1542, 184, 200]",SDVN.tsv,S0540,S0541
no work,2,185,"[185, 191]","[163, 167, 183, 184, 200]",SDVN.tsv,S0540,S0541
there's no work,3,185,[185],"[184, 200]",SDVN.tsv,S0540,S0541
there's no,2,200,[185],[200],SDVN.tsv,S0540,S0541
work in,2,632,"[185, 253, 257]",[632],SDVN.tsv,S0540,S0541
the industry,2,632,[185],[632],SDVN.tsv,S0540,S0541
industry,1,632,[185],"[632, 910]",SDVN.tsv,S0540,S0541
theory for,2,191,[191],"[190, 192]",SDVN.tsv,S0540,S0541
you mean,2,345,"[191, 473, 1149, 1222, 1226, 1760]","[345, 1237, 1494]",SDVN.tsv,S0540,S0541
so it's,2,209,"[209, 342, 719, 821, 939, 1127]","[41, 712, 958, 1058, 1153, 1169, 1201, 1606, 1856, 1753]",SDVN.tsv,S0540,S0541
financial,1,315,"[209, 227]","[315, 317]",SDVN.tsv,S0540,S0541
so it's the,3,1753,[209],[1753],SDVN.tsv,S0540,S0541
look,1,217,"[217, 600, 823, 1021, 1059, 1342, 1367, 1385, 1493]","[1, 81, 83, 91, 112, 281, 539, 777, 790, 794, 796, 798, 800, 807, 826, 850, 869, 871, 875, 926, 938, 942, 987, 1008, 1022, 1063, 1118, 1209, 1445, 1451, 1496, 1548, 1558, 1606, 1684, 1849, 1889, 9, 754, 946, 958]",SDVN.tsv,S0540,S0541
look for,2,217,"[217, 823]","[9, 958, 754, 946]",SDVN.tsv,S0540,S0541
freelance,1,217,"[217, 1072, 1127, 1129]","[181, 210, 1128]",SDVN.tsv,S0540,S0541
you know you're,3,349,"[217, 980]","[349, 1712, 1209]",SDVN.tsv,S0540,S0541
for a,2,650,[217],"[650, 750, 1209]",SDVN.tsv,S0540,S0541
look for a,3,754,[217],"[754, 946]",SDVN.tsv,S0540,S0541
you're not,2,1173,"[217, 235]","[1173, 1731]",SDVN.tsv,S0540,S0541
because you know you're,4,1209,[217],[1209],SDVN.tsv,S0540,S0541
but that's,2,1542,"[217, 1365]",[1542],SDVN.tsv,S0540,S0541
yeah i know,3,347,"[223, 972, 1770]","[347, 902]",SDVN.tsv,S0540,S0541
worry about,2,225,"[225, 328]",[18],SDVN.tsv,S0540,S0541
about you know,3,262,"[225, 1300]",[262],SDVN.tsv,S0540,S0541
worry,1,319,"[225, 328]",[319],SDVN.tsv,S0540,S0541
but it,2,942,"[225, 534, 1208, 1641]","[942, 1199, 1221, 1223, 1241]",SDVN.tsv,S0540,S0541
it save,2,1151,[225],[1151],SDVN.tsv,S0540,S0541
save,1,1151,"[225, 623]","[1151, 1157, 1321]",SDVN.tsv,S0540,S0541
things,1,227,"[227, 328, 548, 596, 1172, 1367]","[25, 287, 311, 539, 569, 704, 819, 843, 967, 1171, 1183, 1191, 1203, 1257, 1337, 1706, 1708, 1724, 1726, 1777]",SDVN.tsv,S0540,S0541
you know erm,3,337,"[227, 1495]","[337, 886]",SDVN.tsv,S0540,S0541
to do,2,229,"[229, 249, 257, 707, 797, 862]","[51, 114, 206, 496, 522, 792, 800, 952, 1118, 1838, 159, 1878, 1881]",SDVN.tsv,S0540,S0541
to do it,3,229,[229],"[159, 1878, 1881]",SDVN.tsv,S0540,S0541
have the,2,351,"[229, 277, 564, 697, 848, 1258]","[351, 1163, 1864]",SDVN.tsv,S0540,S0541
skills,1,494,[229],"[494, 612]",SDVN.tsv,S0540,S0541
do it,2,1053,"[229, 1691]","[1053, 1118, 1401, 1403, 1878, 1881]",SDVN.tsv,S0540,S0541
you know you have,4,1509,"[229, 564]",[1509],SDVN.tsv,S0540,S0541
anyway,1,231,"[231, 249, 253, 257, 277, 328, 550, 564, 600, 740, 1766]","[21, 25, 45, 61, 67, 79, 93, 119, 190, 208, 216, 236, 289, 467, 474, 498, 539, 553, 748, 761, 784, 851, 873, 902, 908, 954, 1173, 1533, 1572, 1684, 1765]",SDVN.tsv,S0540,S0541
go to,2,235,"[235, 273, 328, 472, 552, 606, 1009, 1172, 1210, 1368, 1501]","[41, 425, 443, 474, 500, 553, 555, 671, 694, 1092, 1114, 1566, 1769, 1808]",SDVN.tsv,S0540,S0541
sure,1,1800,"[235, 1381]",[1800],SDVN.tsv,S0540,S0541
i i you know,4,836,"[237, 241, 1300]",[836],SDVN.tsv,S0540,S0541
i you know,3,869,"[237, 241, 1267, 1300, 1649]",[869],SDVN.tsv,S0540,S0541
i you,2,938,"[237, 241, 275, 1267, 1300, 1649, 1841]",[938],SDVN.tsv,S0540,S0541
no no,2,239,"[239, 241, 997, 1803]","[18, 474, 987, 1277, 1321, 1720]",SDVN.tsv,S0540,S0541
i've,1,241,"[241, 1154, 1156, 1172, 1236, 1639]","[27, 61, 83, 89, 116, 163, 167, 262, 291, 611, 698, 704, 809, 863, 876, 884, 973, 1153, 1203, 1221, 1412, 1435, 1619, 1830, 1835, 1854, 1110, 1132]",SDVN.tsv,S0540,S0541
quite,1,241,"[241, 247, 249, 389, 416, 550, 552, 1009, 1070, 1074, 1082, 1691, 1768, 1782, 1801]","[43, 190, 194, 437, 461, 498, 671, 704, 771, 934, 1077, 1132, 1153, 1201, 1464, 1470, 1496, 1498, 1529, 1849, 1866, 1199, 1860]",SDVN.tsv,S0540,S0541
that be,2,241,"[241, 412, 416, 501, 1377, 1381]","[202, 329, 331, 487, 502, 514, 605, 632, 996, 1104, 1122, 1463, 1515, 1548, 1808, 500]",SDVN.tsv,S0540,S0541
photocopy,1,242,"[241, 249]",[242],SDVN.tsv,S0540,S0541
and that be,3,500,[241],[500],SDVN.tsv,S0540,S0541
suit,1,775,[241],"[775, 819]",SDVN.tsv,S0540,S0541
but you know i,4,882,[241],[882],SDVN.tsv,S0540,S0541
no but,2,884,[241],"[884, 1241, 1270]",SDVN.tsv,S0540,S0541
i've do,2,1110,[241],"[1110, 1132]",SDVN.tsv,S0540,S0541
be quite,2,1199,"[241, 416, 1074, 1691]","[1199, 1860]",SDVN.tsv,S0540,S0541
no no but,3,1277,[241],[1277],SDVN.tsv,S0540,S0541
next year,2,247,[247],[67],SDVN.tsv,S0540,S0541
they have,2,247,"[247, 1009, 1082]","[83, 97, 359, 561, 767, 867, 944, 1163, 1167, 1177, 1181, 1183, 1726, 1860]",SDVN.tsv,S0540,S0541
call,1,247,"[247, 1367]","[163, 165, 884]",SDVN.tsv,S0540,S0541
year,1,247,"[247, 400]","[181, 206, 583, 884, 1235, 1854]",SDVN.tsv,S0540,S0541
have an,2,395,[247],"[395, 439]",SDVN.tsv,S0540,S0541
london,1,498,"[247, 257, 1700]","[498, 754]",SDVN.tsv,S0540,S0541
famous,1,560,"[247, 273, 550, 1365, 1367]","[560, 563]",SDVN.tsv,S0540,S0541
next,1,757,"[247, 1790]","[757, 1209, 1239, 1484, 1787, 1789]",SDVN.tsv,S0540,S0541
an office,2,767,"[247, 766]",[767],SDVN.tsv,S0540,S0541
erm they,2,769,[247],[769],SDVN.tsv,S0540,S0541
office,1,769,"[247, 253, 766]","[769, 994, 1092]",SDVN.tsv,S0540,S0541
it's quite,2,1132,[247],"[1132, 1470, 1866]",SDVN.tsv,S0540,S0541
in it's,2,1397,[247],[1397],SDVN.tsv,S0540,S0541
people,1,249,"[249, 328, 619, 980]","[11, 39, 198, 200, 363, 465, 469, 612, 819, 839, 843, 920, 926, 942, 950, 973, 1130, 1136, 1179, 1511, 1513, 1570, 1714, 1726, 632]",SDVN.tsv,S0540,S0541
need,1,249,"[249, 257, 816, 838, 846, 893, 1338, 1679, 1794, 1795, 1852]","[18, 453, 496, 690, 985, 1037, 1118, 1130, 1602, 1662, 1878]",SDVN.tsv,S0540,S0541
but anyway,2,249,"[249, 257, 328, 564]","[45, 190, 289, 498, 539, 748, 1173, 1533, 474]",SDVN.tsv,S0540,S0541
rate,1,249,[249],[75],SDVN.tsv,S0540,S0541
but anyway they,3,474,[249],[474],SDVN.tsv,S0540,S0541
people to,2,632,[249],[632],SDVN.tsv,S0540,S0541
they they,2,817,"[249, 408, 420, 816, 846]","[817, 865, 1225]",SDVN.tsv,S0540,S0541
and it's,2,251,"[251, 1367]","[27, 67, 319, 321, 425, 682, 1177, 1183, 1247, 1249, 1521, 1718]",SDVN.tsv,S0540,S0541
one of,2,251,"[251, 273, 1127]","[27, 268, 423, 445, 504, 1191, 331, 769]",SDVN.tsv,S0540,S0541
one,1,251,"[251, 273, 404, 406, 955, 1023, 1059, 1070, 1127, 1218, 1324, 1367, 1425, 1869]","[218, 518, 861, 989, 1165, 1221, 1247, 1323, 1325, 1329, 1373, 1422, 1463, 1817, 268, 331, 423, 445, 504, 769, 1191]",SDVN.tsv,S0540,S0541
one of the,3,331,"[251, 273]","[331, 769]",SDVN.tsv,S0540,S0541
the most,2,369,"[251, 1367]","[369, 863, 876, 878]",SDVN.tsv,S0540,S0541
ever,1,863,[251],"[863, 1167, 1169]",SDVN.tsv,S0540,S0541
like,1,253,"[253, 257, 259, 273, 328, 416, 418, 420, 472, 473, 532, 540, 550, 564, 619, 629, 668, 689, 787, 858, 982, 1021, 1070, 1072, 1074, 1208, 1254, 1332, 1367, 1385, 1406, 1493, 1495, 1730, 1736, 1797]","[11, 51, 57, 59, 67, 73, 79, 81, 106, 116, 121, 129, 157, 159, 163, 179, 240, 260, 266, 299, 301, 307, 309, 325, 337, 339, 341, 353, 361, 363, 365, 376, 429, 443, 447, 459, 490, 494, 496, 508, 512, 516, 518, 525, 539, 561, 569, 573, 575, 583, 585, 609, 611, 612, 618, 632, 678, 682, 755, 757, 767, 769, 775, 777, 790, 807, 809, 819, 828, 832, 843, 849, 851, 857, 865, 867, 869, 871, 875, 876, 878, 882, 884, 902, 904, 908, 909, 910, 920, 924, 926, 928, 942, 944, 946, 948, 950, 952, 958, 963, 973, 975, 983, 985, 994, 1004, 1016, 1063, 1077, 1079, 1110, 1132, 1153, 1165, 1167, 1171, 1179, 1183, 1199, 1205, 1223, 1247, 1249, 1270, 1273, 1277, 1305, 1315, 1325, 1351, 1352, 1399, 1416, 1422, 1445, 1463, 1470, 1486, 1488, 1507, 1531, 1550, 1554, 1568, 1574, 1596, 1602, 1668, 1684, 1708, 1712, 1714, 1739, 1742, 1769, 1772, 1777, 1796, 1829, 1840, 1856, 1882, 1884]",SDVN.tsv,S0540,S0541
i get,2,253,"[253, 679, 1377]","[25, 218, 706, 748, 755, 942, 1163, 1189, 1209, 1277, 1459, 1708]",SDVN.tsv,S0540,S0541
erm i,2,253,"[253, 257, 1381]","[39, 212, 423, 1118, 1144, 1159, 1199, 1827]",SDVN.tsv,S0540,S0541
who be,2,253,"[253, 589, 1458]","[171, 274, 309, 884, 950, 952, 1513, 1515]",SDVN.tsv,S0540,S0541
and she,2,253,[253],"[183, 188, 190, 192, 351, 425, 447, 455, 884, 886]",SDVN.tsv,S0540,S0541
she do,2,253,[253],[188],SDVN.tsv,S0540,S0541
change,1,253,[253],"[210, 958]",SDVN.tsv,S0540,S0541
her i,2,272,[253],[272],SDVN.tsv,S0540,S0541
and er,2,295,"[253, 392, 591]","[295, 425, 786, 904, 909, 920, 930, 1769]",SDVN.tsv,S0540,S0541
she she,2,395,"[253, 394, 537, 546]",[395],SDVN.tsv,S0540,S0541
study,1,569,"[253, 544]","[569, 1726]",SDVN.tsv,S0540,S0541
awful,1,611,"[253, 848]","[611, 777, 780, 839, 1100]",SDVN.tsv,S0540,S0541
be awful,2,777,[253],[777],SDVN.tsv,S0540,S0541
girl,1,884,[253],"[884, 916, 1037]",SDVN.tsv,S0540,S0541
get it,2,1159,"[253, 1691]","[1159, 1201, 1351]",SDVN.tsv,S0540,S0541
i be,2,255,"[255, 257, 273, 542, 655, 1607, 1681, 1812]","[67, 73, 79, 179, 262, 469, 539, 755, 757, 809, 819, 857, 875, 878, 884, 942, 948, 975, 1199, 1201, 1339, 1401, 1457, 1496, 1533, 1769]",SDVN.tsv,S0540,S0541
twenty,1,255,"[255, 1334]","[67, 116, 218, 512, 583, 886, 906, 1763, 1765]",SDVN.tsv,S0540,S0541
five,1,255,[255],"[67, 116, 218, 429, 512, 583, 654, 819, 1061, 1531, 1644]",SDVN.tsv,S0540,S0541
four,1,1061,"[255, 1011, 1060, 1657]","[1061, 1159, 1209, 1233]",SDVN.tsv,S0540,S0541
but i,2,257,"[257, 408, 480, 693, 1074, 1220, 1641, 1795, 1801]","[1, 291, 611, 807, 839, 857, 859, 934, 1130, 1136, 1205, 1229, 1401, 1457, 1496, 1570, 1836]",SDVN.tsv,S0540,S0541
so i,2,257,"[257, 1258]","[9, 25, 61, 67, 79, 81, 95, 112, 167, 451, 755, 757, 761, 769, 786, 800, 884, 938, 948, 956, 958, 1189, 1283, 1862]",SDVN.tsv,S0540,S0541
come back,2,257,[257],"[25, 27, 81]",SDVN.tsv,S0540,S0541
come,1,257,"[257, 619, 791, 1359]","[25, 27, 81, 268, 335, 437, 455, 498, 748, 757, 882, 884, 909, 916, 926, 956, 1016, 1321, 1386, 1796]",SDVN.tsv,S0540,S0541
a bite,2,257,[257],"[27, 69, 83, 807, 942, 1037, 1144, 1390, 1416, 1505, 1678]",SDVN.tsv,S0540,S0541
be do,2,257,"[257, 591, 787, 1691]","[29, 216, 884, 1153, 1463]",SDVN.tsv,S0540,S0541
project,1,257,"[257, 980]","[29, 45]",SDVN.tsv,S0540,S0541
home,1,257,"[257, 1330, 1334, 1338, 1342, 1795, 1801]","[65, 796, 1169, 287]",SDVN.tsv,S0540,S0541
and i be,3,257,[257],"[73, 179, 262, 539, 809, 1769]",SDVN.tsv,S0540,S0541
to do some,3,257,[257],[114],SDVN.tsv,S0540,S0541
that will,2,257,[257],"[127, 335]",SDVN.tsv,S0540,S0541
a bite like,3,257,[257],"[179, 494]",SDVN.tsv,S0540,S0541
like you know,3,260,[257],"[260, 299, 339, 443, 516, 539, 849, 851, 865, 871, 884, 948, 973, 1712]",SDVN.tsv,S0540,S0541
come and,2,268,[257],"[268, 757, 884, 926, 1016]",SDVN.tsv,S0540,S0541
do some,2,268,[257],"[268, 992, 1004, 1110]",SDVN.tsv,S0540,S0541
my home,2,287,[257],[287],SDVN.tsv,S0540,S0541
sense,1,349,[257],"[349, 374]",SDVN.tsv,S0540,S0541
make,1,355,"[257, 591, 643, 895]","[355, 593, 646, 851, 898, 996, 1104, 1399, 1486, 1662, 1674, 1800]",SDVN.tsv,S0540,S0541
like you,2,376,"[257, 540, 1072, 1208]","[376, 573, 884, 1179, 1325, 1488, 443, 496, 516, 539, 849, 851, 865, 871, 948, 973, 1712]",SDVN.tsv,S0540,S0541
back,1,407,"[257, 406, 1330, 1334, 1367]","[407, 539, 882, 467]",SDVN.tsv,S0540,S0541
lot of,2,435,"[257, 1254, 1669]","[435, 616, 920, 1253, 1305, 1692]",SDVN.tsv,S0540,S0541
back to,2,467,[257],[467],SDVN.tsv,S0540,S0541
like you know to do some,6,496,[257],[496],SDVN.tsv,S0540,S0541
i need,2,690,"[257, 1794, 1795]","[690, 1130, 1662]",SDVN.tsv,S0540,S0541
come back to,3,882,[257],[882],SDVN.tsv,S0540,S0541
to just,2,1153,"[257, 848]","[1153, 1199]",SDVN.tsv,S0540,S0541
of little,2,1167,[257],"[1167, 1181]",SDVN.tsv,S0540,S0541
something to,2,1889,[257],[1889],SDVN.tsv,S0540,S0541
which didn't,2,453,[259],[453],SDVN.tsv,S0540,S0541
i really,2,1337,"[259, 679, 1338, 1406, 1820]","[1337, 1823]",SDVN.tsv,S0540,S0541
