Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
that be,2,146,"[0, 4, 65, 137, 163, 211, 397, 450, 520, 529, 571, 575, 661, 663, 669, 746, 750, 788, 792, 806, 949]","[146, 171, 262, 331, 480, 492, 542, 572, 576, 635, 641, 694, 789, 933, 950, 978, 1035]",SGAX.tsv,S0037,S0115
be a bite,3,167,"[0, 321, 541]","[167, 202, 333, 668]",SGAX.tsv,S0037,S0115
about like,2,242,"[0, 431, 790, 1032]","[242, 588, 929]",SGAX.tsv,S0037,S0115
programme,1,246,"[0, 259]","[246, 732]",SGAX.tsv,S0037,S0115
like um,2,345,"[0, 41, 127, 259, 355, 373, 401, 446, 506, 527, 537, 738, 740, 790, 985]","[345, 384, 707, 741, 775, 791, 829]",SGAX.tsv,S0037,S0115
like you,2,370,"[0, 9, 185, 523]","[370, 436, 728, 877, 592, 726, 732]",SGAX.tsv,S0037,S0115
stupid,1,372,"[0, 219, 265, 323, 521, 738, 899, 1026, 1038]","[372, 498]",SGAX.tsv,S0037,S0115
of like,2,424,"[0, 913]","[424, 866]",SGAX.tsv,S0037,S0115
follow,1,454,[0],"[454, 850]",SGAX.tsv,S0037,S0115
like you know,3,592,[0],"[592, 726, 732]",SGAX.tsv,S0037,S0115
so it,2,956,"[0, 121, 127, 949]",[956],SGAX.tsv,S0037,S0115
it it,2,956,[0],[956],SGAX.tsv,S0037,S0115
back,1,76,"[2, 6, 85, 237, 373, 642, 650, 820, 971, 983, 1001, 1020]","[76, 144, 313, 317, 374, 815]",SGAX.tsv,S0037,S0115
get,1,84,"[2, 6, 23, 25, 39, 47, 153, 209, 219, 231, 233, 251, 253, 259, 318, 346, 352, 377, 397, 495, 508, 512, 520, 523, 527, 705, 754, 784, 808, 834, 859, 935, 985, 1001, 1030]","[84, 96, 114, 116, 120, 142, 144, 220, 230, 270, 284, 327, 329, 374, 478, 501, 562, 584, 586, 596, 602, 606, 732, 734, 811, 821, 877, 986, 998, 1000, 1027]",SGAX.tsv,S0037,S0115
watch,1,378,"[2, 65, 123, 259, 427, 431, 521, 553, 681, 693, 983]","[378, 394, 398, 488, 986]",SGAX.tsv,S0037,S0115
do you,2,515,"[2, 121, 309, 318, 802, 921, 1014]","[515, 692, 730, 732, 860, 862, 1037]",SGAX.tsv,S0037,S0115
ever,1,542,"[2, 39]","[542, 639, 714]",SGAX.tsv,S0037,S0115
much like,2,66,[4],[66],SGAX.tsv,S0037,S0115
like that,2,146,"[4, 115, 237, 251, 259, 493, 521, 673, 723]","[146, 148, 230, 244, 732, 819]",SGAX.tsv,S0037,S0115
have a,2,337,"[4, 168, 205, 328, 389]","[337, 360, 382, 522, 568, 606, 833, 868, 906, 954, 1023]",SGAX.tsv,S0037,S0115
dick,1,443,[4],"[443, 470]",SGAX.tsv,S0037,S0115
house,1,734,"[4, 328]",[734],SGAX.tsv,S0037,S0115
on your,2,668,[6],"[668, 714]",SGAX.tsv,S0037,S0115
very like,2,793,[6],[793],SGAX.tsv,S0037,S0115
uh,1,12,"[8, 55, 431, 573, 603, 626, 669, 679, 713, 742, 778, 851]","[12, 20, 62, 72, 78, 84, 88, 90, 92, 102, 104, 106, 114, 134, 138, 140, 142, 150, 152, 156, 162, 164, 169, 181, 188, 196, 202, 214, 226, 254, 264, 266, 268, 272, 274, 278, 286, 296, 300, 302, 304, 308, 313, 315, 325, 333, 341, 347, 349, 354, 358, 366, 368, 378, 382, 390, 396, 398, 402, 404, 406, 408, 410, 418, 420, 443, 458, 480, 488, 492, 496, 498, 499, 505, 511, 517, 522, 532, 536, 556, 576, 586, 596, 606, 610, 612, 618, 641, 643, 653, 658, 668, 682, 694, 696, 708, 714, 716, 726, 728, 732, 734, 759, 761, 769, 775, 781, 789, 793, 795, 801, 803, 807, 811, 815, 819, 827, 829, 831, 833, 850, 852, 854, 879, 892, 900, 904, 918, 920, 922, 933, 942, 970, 972, 976, 978, 986, 990, 992, 994, 996, 1002, 1005, 1009, 1011, 1025, 1037, 82, 288, 534, 542, 572, 662, 743, 884]",SGAX.tsv,S0037,S0115
to like,2,24,"[8, 9, 168, 373, 650, 735, 737, 1020]","[24, 517]",SGAX.tsv,S0037,S0115
and um,2,66,"[8, 11, 520]","[66, 627, 988]",SGAX.tsv,S0037,S0115
be uh,2,72,[8],"[72, 82, 202, 288, 534, 542, 572, 662, 743, 884]",SGAX.tsv,S0037,S0115
so the,2,72,[8],"[72, 282]",SGAX.tsv,S0037,S0115
really,1,72,"[8, 11, 25, 51, 53, 166, 197, 213, 239, 309, 323, 328, 415, 427, 431, 439, 461, 520, 521, 543, 553, 575, 628, 654, 671, 713, 721, 725, 867, 1016]","[72, 142, 171, 184, 186, 198, 327, 394, 396, 410, 460, 470, 472, 501, 574, 584, 614, 664, 672, 698, 720, 734, 787, 884, 986]",SGAX.tsv,S0037,S0115
call,1,82,"[8, 51, 421, 423, 559, 595, 786]","[82, 150, 173, 368, 759, 789, 914]",SGAX.tsv,S0037,S0115
they have,2,90,"[8, 537, 1020]","[90, 360]",SGAX.tsv,S0037,S0115
do they,2,142,[8],[142],SGAX.tsv,S0037,S0115
have to,2,144,"[8, 11, 599, 603, 847, 849, 1020]","[144, 290, 313, 366, 482, 602, 986]",SGAX.tsv,S0037,S0115
in it,2,256,"[8, 49, 55]","[256, 767]",SGAX.tsv,S0037,S0115
when they,2,354,"[8, 143, 149, 352, 993]",[354],SGAX.tsv,S0037,S0115
my favourite,2,400,"[8, 348, 373, 377, 397]",[400],SGAX.tsv,S0037,S0115
favourite,1,486,"[8, 348, 373, 377]",[486],SGAX.tsv,S0037,S0115
and the,2,509,"[8, 9, 508, 603, 947]","[509, 594]",SGAX.tsv,S0037,S0115
kid and,2,732,[8],[732],SGAX.tsv,S0037,S0115
section,1,892,[8],[892],SGAX.tsv,S0037,S0115
a tunnel,2,16,[9],"[16, 18]",SGAX.tsv,S0037,S0115
tunnel,1,16,[9],[16],SGAX.tsv,S0037,S0115
be like,2,36,"[9, 11, 125, 127, 149, 185, 259, 261, 429, 450, 504, 506, 520, 529, 533, 579, 581, 644, 721, 967]","[36, 146, 148, 216, 262, 335, 374, 416, 456, 462, 606, 624, 641, 712, 797, 799, 827]",SGAX.tsv,S0037,S0115
you know you,3,84,[9],"[84, 230, 300, 592]",SGAX.tsv,S0037,S0115
they would,2,100,"[9, 149]","[100, 347, 914]",SGAX.tsv,S0037,S0115
they'd,1,128,"[9, 11]","[128, 130, 347]",SGAX.tsv,S0037,S0115
look,1,144,"[9, 197, 199, 267, 279, 463, 487, 539, 650, 665, 885, 903, 963]","[144, 169, 254, 345, 347, 566, 660, 668, 868, 886, 154, 284, 430, 674, 933]",SGAX.tsv,S0037,S0115
look at,2,154,"[9, 267, 487]","[154, 284, 430, 674, 933]",SGAX.tsv,S0037,S0115
go,1,266,"[9, 25, 115, 237, 291, 299, 328, 338, 348, 373, 450, 493, 601, 663, 721, 810, 844, 865, 949]","[266, 284, 310, 339, 347, 454, 712, 755, 809, 823, 833, 864, 900, 906, 920, 933, 954]",SGAX.tsv,S0037,S0115
would,1,333,"[9, 111, 129, 149, 520, 715, 778, 847, 880, 1024]","[333, 368, 509, 647, 797, 807, 831, 956, 958, 964, 978, 1023, 347, 914]",SGAX.tsv,S0037,S0115
and they'd,2,347,[9],[347],SGAX.tsv,S0037,S0115
like they,2,666,"[9, 149, 245, 247]",[666],SGAX.tsv,S0037,S0115
those you know,3,732,[9],[732],SGAX.tsv,S0037,S0115
go to,2,809,"[9, 25, 237, 299, 810, 844]","[809, 823, 864, 900, 933]",SGAX.tsv,S0037,S0115
you go,2,809,"[9, 338]","[809, 823, 864, 933]",SGAX.tsv,S0037,S0115
of you,2,870,[9],"[870, 968]",SGAX.tsv,S0037,S0115
right,1,11,"[11, 59, 65, 161, 227, 237, 281, 348, 407, 431, 504, 506, 579, 638, 804, 851, 883, 921, 945]","[5, 7, 132, 262, 398, 468, 536, 629, 819, 854, 929, 952]",SGAX.tsv,S0037,S0115
um then,2,82,[11],[82],SGAX.tsv,S0037,S0115
it's just,2,712,"[11, 27, 29, 41, 233, 527]","[712, 825]",SGAX.tsv,S0037,S0115
but i,2,40,"[15, 17, 43, 115, 145, 151, 168, 237, 340, 630, 699, 784, 818]","[40, 114, 120, 138, 234, 327, 394, 396, 478, 482, 730, 767, 929, 931]",SGAX.tsv,S0037,S0115
tv,1,248,"[15, 17, 19, 237, 243, 373, 523, 663]","[248, 462, 522, 732]",SGAX.tsv,S0037,S0115
love,1,294,"[15, 17, 19, 261, 419, 425, 634, 742]","[294, 296, 410, 775, 785]",SGAX.tsv,S0037,S0115
even,1,222,"[19, 53, 155, 403, 423, 581, 650, 652, 669, 715]","[222, 612, 694, 759, 827]",SGAX.tsv,S0037,S0115
still,1,343,"[19, 25, 463]",[343],SGAX.tsv,S0037,S0115
see,1,70,"[21, 33, 39, 121, 127, 143, 145, 199, 237, 243, 318, 344, 387, 403, 415, 483, 557, 581, 626, 630, 642, 786, 814, 832, 997, 1008, 1014]","[70, 144, 270, 345, 470, 472, 492, 542, 546, 643, 777, 94, 278, 620, 645, 732, 952]",SGAX.tsv,S0037,S0115
you see,2,94,"[21, 33, 121, 318, 483, 1014]","[94, 278, 620, 645, 732, 952]",SGAX.tsv,S0037,S0115
have you,2,122,"[21, 33, 39, 377, 483, 557, 623, 924]","[122, 809, 821, 835, 908]",SGAX.tsv,S0037,S0115
that's,1,34,"[23, 29, 31, 59, 65, 109, 143, 249, 275, 297, 324, 348, 379, 383, 423, 431, 485, 504, 523, 557, 573, 593, 611, 705, 709, 737, 836, 897, 991]","[34, 82, 114, 150, 156, 177, 234, 264, 272, 274, 317, 358, 372, 374, 447, 606, 680, 698, 704, 710, 777, 797, 803, 807, 898, 904, 929, 933, 1013, 382, 866]",SGAX.tsv,S0037,S0115
cos,1,72,"[23, 25, 53, 275, 277, 321, 535, 539, 644, 663, 721, 816, 881]","[72, 374, 456, 538, 596, 797, 821, 823, 866, 877, 916, 994, 998, 242, 578]",SGAX.tsv,S0037,S0115
one,1,82,"[23, 180, 183, 263, 348, 377, 379, 397, 401, 419, 427, 483, 485, 487, 504, 506, 527, 529, 557, 559, 746, 748, 804, 895, 981, 983, 991, 1008, 1012, 1036]","[82, 430, 486, 542, 649, 704, 785, 797, 815, 850, 852, 988, 1011, 1033, 154, 228, 298, 382, 402, 658, 745, 755, 789, 866]",SGAX.tsv,S0037,S0115
one of,2,154,"[23, 263, 348, 397, 419, 527, 529, 557, 559, 748, 981, 1036]","[154, 228, 298, 402, 658, 704, 745, 755, 789, 382]",SGAX.tsv,S0037,S0115
of my,2,234,"[23, 263, 348, 397, 419]","[234, 398]",SGAX.tsv,S0037,S0115
cos i,2,242,"[23, 321, 535]",[242],SGAX.tsv,S0037,S0115
that's one of,3,382,[23],[382],SGAX.tsv,S0037,S0115
one of my favourites,4,402,"[23, 419]",[402],SGAX.tsv,S0037,S0115
it's cos,2,578,"[23, 25]",[578],SGAX.tsv,S0037,S0115
that's one,2,866,[23],[866],SGAX.tsv,S0037,S0115
i don't,2,25,"[25, 143, 145, 203, 237, 243, 369, 403, 557, 630, 642, 667, 669, 729, 742, 744, 867]","[22, 116, 126, 142, 167, 173, 206, 260, 311, 390, 526, 536, 540, 624, 635, 643, 672, 714, 749, 765, 767, 777, 803, 925, 931]",SGAX.tsv,S0037,S0115
fact,1,94,"[25, 61, 397, 693]","[94, 478]",SGAX.tsv,S0037,S0115
time,1,98,"[25, 87, 189, 201, 603, 721, 798, 919, 935, 991, 995, 999]","[98, 108, 492, 730, 769, 1039, 384]",SGAX.tsv,S0037,S0115
i'm,1,114,"[25, 39, 137, 166, 205, 241, 299, 301, 487, 495, 559, 567, 628, 640, 654, 657, 665, 713, 715, 721, 731, 754, 784, 834, 843, 849, 853, 869, 871, 876, 880, 891, 917, 977, 1012]","[114, 116, 278, 329, 914]",SGAX.tsv,S0037,S0115
or whatever,2,150,[25],"[150, 179, 503, 1000]",SGAX.tsv,S0037,S0115
time i,2,384,[25],[384],SGAX.tsv,S0037,S0115
really like,2,394,[25],[394],SGAX.tsv,S0037,S0115
work,1,480,"[25, 599]","[480, 526, 789, 831, 910, 933]",SGAX.tsv,S0037,S0115
in fact,2,612,"[25, 61, 397, 693]","[612, 972]",SGAX.tsv,S0037,S0115
the same,2,718,"[25, 429]",[718],SGAX.tsv,S0037,S0115
to work,2,779,"[25, 599]",[779],SGAX.tsv,S0037,S0115
seven,1,850,"[25, 520, 855, 897, 973]","[850, 972, 998]",SGAX.tsv,S0037,S0115
at the,2,952,[25],"[952, 958]",SGAX.tsv,S0037,S0115
well,1,27,"[27, 29, 45, 75, 127, 149, 187, 195, 217, 239, 245, 275, 297, 328, 437, 523, 527, 565, 593, 613, 619, 636, 648, 697, 727, 816, 820, 840, 871, 885, 917, 947]","[1, 20, 90, 114, 116, 136, 138, 144, 150, 173, 206, 236, 238, 244, 264, 274, 278, 300, 325, 368, 374, 456, 466, 522, 542, 556, 578, 588, 592, 606, 641, 653, 674, 718, 769, 846, 898, 902, 904, 906, 910, 929, 998, 1009, 48, 94, 232]",SGAX.tsv,S0037,S0115
well it's,2,48,"[27, 885, 947]","[48, 94, 232]",SGAX.tsv,S0037,S0115
little,1,428,"[27, 334, 465, 537]","[428, 732, 952]",SGAX.tsv,S0037,S0115
a little,2,732,"[27, 537]","[732, 952]",SGAX.tsv,S0037,S0115
some of,2,29,"[29, 49, 51, 115, 199, 369, 583]","[20, 272, 443, 462, 1005]",SGAX.tsv,S0037,S0115
like the,2,56,"[29, 373, 397, 401, 431, 510, 529, 644, 697, 727, 729, 947, 991]","[56, 242, 360, 384, 396, 440, 462, 499, 641, 757, 777, 797, 968]",SGAX.tsv,S0037,S0115
stuff,1,98,"[29, 31, 115, 149, 153, 209, 328, 603, 650]","[98, 142, 148, 645, 664, 775]",SGAX.tsv,S0037,S0115
i like,2,382,"[29, 251, 401, 493, 695, 697, 1016]","[382, 412, 757, 819, 384]",SGAX.tsv,S0037,S0115
like i like,3,384,"[29, 493, 697]",[384],SGAX.tsv,S0037,S0115
like can,2,440,[29],[440],SGAX.tsv,S0037,S0115
i have,2,522,"[29, 626, 630, 727, 808]","[522, 954]",SGAX.tsv,S0037,S0115
eight,1,522,"[29, 31, 851, 989]","[522, 852, 1035]",SGAX.tsv,S0037,S0115
have some,2,608,[29],[608],SGAX.tsv,S0037,S0115
like i,2,710,"[29, 237, 321, 493, 495, 587, 697, 729]","[710, 831, 933]",SGAX.tsv,S0037,S0115
can i have,3,954,[29],[954],SGAX.tsv,S0037,S0115
not like,2,32,"[31, 43, 671]",[32],SGAX.tsv,S0037,S0115
for like,2,96,"[31, 247, 457]","[96, 327]",SGAX.tsv,S0037,S0115
like eight,2,522,[31],[522],SGAX.tsv,S0037,S0115
not like teletubbies,3,33,[33],[32],SGAX.tsv,S0037,S0115
teletubbies,1,36,[33],[36],SGAX.tsv,S0037,S0115
oh sorry,2,44,[35],[44],SGAX.tsv,S0037,S0115
sorry,1,260,"[35, 39, 63, 166, 301, 706, 838, 841]","[260, 600, 1037]",SGAX.tsv,S0037,S0115
get no,2,327,[39],[327],SGAX.tsv,S0037,S0115
head,1,478,"[39, 219, 320, 348, 352]",[478],SGAX.tsv,S0037,S0115
i've,1,534,"[39, 41, 241, 373, 397, 403, 634, 642, 671, 691, 713, 784, 808, 822, 834, 859, 963]","[534, 542, 610, 1002]",SGAX.tsv,S0037,S0115
like horrible histories,3,41,[41],[40],SGAX.tsv,S0037,S0115
a sketch show,3,42,[41],[42],SGAX.tsv,S0037,S0115
horrible histories,2,42,[41],"[42, 94, 374]",SGAX.tsv,S0037,S0115
not about history,3,44,"[41, 43]",[44],SGAX.tsv,S0037,S0115
not about,2,44,[41],[44],SGAX.tsv,S0037,S0115
it's a,2,48,"[41, 85, 583, 957, 1004]","[48, 264, 378, 408]",SGAX.tsv,S0037,S0115
a bite like,3,60,[41],[60],SGAX.tsv,S0037,S0115
like a,2,60,"[41, 51, 245, 320, 348, 483, 525, 529, 533, 537, 625, 636, 640, 644, 695, 1024]","[60, 98, 146, 179, 272, 374, 434, 438, 515, 548, 684, 829, 942, 1011]",SGAX.tsv,S0037,S0115
about it,2,72,"[41, 187, 429, 557]","[72, 503]",SGAX.tsv,S0037,S0115
horrible,1,94,"[41, 109, 153]","[94, 144, 152, 374]",SGAX.tsv,S0037,S0115
histories,1,94,[41],[94],SGAX.tsv,S0037,S0115
show,1,124,"[41, 397, 535]","[124, 142, 404]",SGAX.tsv,S0037,S0115
history,1,144,"[41, 43, 891]","[144, 374]",SGAX.tsv,S0037,S0115
it's like,2,150,"[41, 243, 344, 483, 525, 555]","[150, 499, 515, 606]",SGAX.tsv,S0037,S0115
comedy,1,410,[41],"[410, 641]",SGAX.tsv,S0037,S0115
it's like a,3,515,"[41, 483, 525]",[515],SGAX.tsv,S0037,S0115
it's just like,3,712,[41],[712],SGAX.tsv,S0037,S0115
just like,2,712,"[41, 324, 632, 740]","[712, 922]",SGAX.tsv,S0037,S0115
kid,1,732,"[41, 595]",[732],SGAX.tsv,S0037,S0115
but it's,2,827,"[41, 455, 457]","[827, 833]",SGAX.tsv,S0037,S0115
it's not,2,827,"[41, 43, 725, 746]","[827, 833]",SGAX.tsv,S0037,S0115
tell you,2,879,"[41, 373, 483]",[879],SGAX.tsv,S0037,S0115
yeah,1,43,"[43, 55, 57, 61, 69, 71, 73, 79, 81, 83, 85, 87, 89, 97, 99, 101, 103, 105, 119, 139, 141, 143, 145, 165, 174, 178, 195, 221, 225, 233, 237, 255, 257, 283, 285, 295, 297, 316, 326, 340, 346, 348, 350, 359, 361, 363, 365, 371, 373, 391, 395, 397, 399, 450, 452, 457, 461, 481, 489, 500, 516, 518, 549, 583, 591, 597, 603, 609, 611, 617, 642, 673, 675, 693, 711, 713, 733, 760, 768, 788, 790, 792, 796, 828, 830, 840, 859, 861, 863, 895, 953, 979, 987, 999, 1001, 1006, 1036]","[3, 10, 12, 24, 32, 50, 54, 56, 60, 62, 66, 82, 94, 116, 124, 132, 138, 158, 160, 181, 186, 202, 218, 244, 246, 248, 266, 272, 276, 282, 300, 317, 329, 349, 353, 358, 374, 402, 408, 414, 426, 451, 458, 464, 496, 507, 509, 513, 522, 552, 556, 560, 562, 576, 584, 606, 616, 622, 633, 651, 670, 674, 678, 682, 698, 736, 755, 763, 779, 789, 807, 817, 892, 896, 933, 942, 958, 982, 986, 992, 996, 998, 1021, 1023, 343, 647, 730, 882]",SGAX.tsv,S0037,S0115
but yeah,2,94,[43],"[94, 426]",SGAX.tsv,S0037,S0115
say,1,146,"[43, 127, 137, 213, 241, 245, 275, 332, 665, 691, 713, 727, 778, 855, 857, 897, 959, 1038]","[146, 179, 206, 218, 366, 368, 376, 416, 418, 509, 664, 668, 710, 837, 870, 1033, 1037, 850]",SGAX.tsv,S0037,S0115
yeah but,2,343,"[43, 143, 145, 233, 237, 340, 457, 642, 673, 675]","[343, 647, 730, 882]",SGAX.tsv,S0037,S0115
like it's,2,422,"[43, 233, 483]","[422, 606, 866]",SGAX.tsv,S0037,S0115
just say it's,3,850,[43],[850],SGAX.tsv,S0037,S0115
things,1,120,"[45, 127, 149, 178, 334, 383, 393, 415]","[120, 142, 208, 276, 392, 739, 396, 696, 769]",SGAX.tsv,S0037,S0115
funny,1,182,"[45, 334, 383, 446, 455, 502, 514]","[182, 422, 492]",SGAX.tsv,S0037,S0115
things like,2,396,[45],"[396, 696, 769]",SGAX.tsv,S0037,S0115
they've,1,1009,"[47, 127]",[1009],SGAX.tsv,S0037,S0115
of the,2,72,"[49, 51, 527, 529, 650, 748, 764, 816, 844, 947, 981, 1036]","[72, 76, 82, 98, 124, 142, 154, 228, 254, 298, 356, 358, 378, 382, 580, 645, 745, 801, 933, 938, 940, 982, 272, 443, 462, 1005]",SGAX.tsv,S0037,S0115
people,1,106,"[49, 111, 143, 187, 231, 233, 581, 669]","[106, 114, 177, 236, 284, 416, 418, 606, 608, 612, 616]",SGAX.tsv,S0037,S0115
some of the,3,272,"[49, 51]","[272, 443, 462, 1005]",SGAX.tsv,S0037,S0115
it like,2,522,"[49, 245, 529, 537]","[522, 651]",SGAX.tsv,S0037,S0115
he be,2,51,"[51, 53, 129, 131, 185, 259, 261, 439, 504, 506, 510]","[1, 148, 181, 266, 284, 325, 432, 505, 507]",SGAX.tsv,S0037,S0115
on some,2,51,[51],[36],SGAX.tsv,S0037,S0115
what's,1,51,"[51, 344, 421, 469, 473, 559, 758, 772, 786, 1008]","[44, 694]",SGAX.tsv,S0037,S0115
guy,1,56,"[51, 121, 127, 237, 259, 261, 318, 508, 786]","[56, 84, 270, 284, 181, 294, 298, 509, 952]",SGAX.tsv,S0037,S0115
he's,1,56,"[51, 53, 55, 419, 423, 437, 493, 495, 510, 589, 991, 995, 999, 1014]","[56, 60, 167, 171, 296, 451, 496, 503, 513, 562, 596, 660, 716, 732]",SGAX.tsv,S0037,S0115
in um,2,62,"[51, 473]","[62, 432]",SGAX.tsv,S0037,S0115
as be,2,68,[51],[68],SGAX.tsv,S0037,S0115
he call,2,173,"[51, 421, 786]",[173],SGAX.tsv,S0037,S0115
the guy,2,181,"[51, 318, 508]","[181, 294, 298, 509, 952]",SGAX.tsv,S0037,S0115
also,1,256,"[51, 699, 818]","[256, 270, 272]",SGAX.tsv,S0037,S0115
be um,2,358,"[51, 465]",[358],SGAX.tsv,S0037,S0115
as like,2,440,"[51, 537]",[440],SGAX.tsv,S0037,S0115
twenty,1,544,"[51, 547, 1034]",[544],SGAX.tsv,S0037,S0115
bad,1,694,"[51, 53, 271, 431, 657]",[694],SGAX.tsv,S0037,S0115
the um,2,942,"[51, 172, 397, 401, 455]",[942],SGAX.tsv,S0037,S0115
they be,2,106,"[53, 125, 127, 131, 149, 237, 802]","[106, 236, 614, 793]",SGAX.tsv,S0037,S0115
he he,2,146,"[53, 439, 493]","[146, 186, 266, 440, 509, 598]",SGAX.tsv,S0037,S0115
be really,2,184,"[53, 431, 553, 575]","[184, 460, 614, 720, 787]",SGAX.tsv,S0037,S0115
he really,2,186,[53],[186],SGAX.tsv,S0037,S0115
talk,1,242,"[53, 373, 715, 721]","[242, 284, 436, 827]",SGAX.tsv,S0037,S0115
want,1,360,"[53, 537, 595, 721, 818, 911, 959]","[360, 807, 868]",SGAX.tsv,S0037,S0115
quite,1,384,"[53, 249, 401, 630, 697, 737, 816, 991]","[384, 456, 554, 556, 730, 793, 866, 898, 904]",SGAX.tsv,S0037,S0115
