Expression,Expression_length,Expression_established_position,Expression_uttered_position,file
save them,2,4,"[0, 4]",SUC7.tsv
i,1,6,"[0, 6, 10, 16, 23, 31, 45, 49, 51, 53, 55, 68, 70, 76, 83, 85, 87, 89, 93, 100, 103, 107, 109, 118, 121, 125, 127, 140, 172, 180, 215, 218, 224, 240, 241, 242, 245, 248, 271, 276, 277, 280, 284, 285, 287, 288, 323, 328, 339]",SUC7.tsv
have,1,6,"[0, 5, 6, 8, 19, 23, 34, 47, 57, 85, 89, 127, 154, 157, 186, 191, 196, 200, 203, 204, 205, 242, 252, 284, 320, 322, 323, 338]",SUC7.tsv
you,1,10,"[0, 5, 9, 10, 21, 28, 32, 37, 39, 42, 47, 52, 55, 65, 68, 75, 82, 84, 86, 88, 107, 109, 113, 115, 120, 125, 126, 127, 135, 140, 153, 154, 157, 165, 173, 174, 175, 181, 186, 191, 194, 200, 209, 215, 219, 222, 223, 226, 235, 239, 242, 246, 249, 260, 271, 277, 278, 288, 302, 303, 314, 318, 320, 321, 322, 323, 333, 340]",SUC7.tsv
them,1,34,"[0, 2, 9, 16, 29, 32, 34]",SUC7.tsv
i don't know,3,49,"[0, 16, 49, 51, 271]",SUC7.tsv
know,1,10,"[0, 10, 16, 49, 51, 52, 53, 120, 121, 231, 271]",SUC7.tsv
can,1,23,"[0, 5, 14, 23, 37, 45, 52, 75, 107, 223, 226, 240, 271, 274, 284, 318, 339]",SUC7.tsv
er,1,76,"[0, 2, 73, 76, 78, 85, 115, 132, 159, 202, 205, 238, 274, 290, 340]",SUC7.tsv
i don't,2,87,"[0, 16, 49, 51, 55, 87, 140, 172, 218, 242, 271]",SUC7.tsv
don't,1,8,"[0, 8, 16, 39, 49, 51, 55, 87, 115, 119, 140, 145, 150, 172, 215, 218, 221, 242, 243, 262, 271, 277, 280]",SUC7.tsv
christmas,1,205,"[0, 2, 5, 205, 214, 272]",SUC7.tsv
like,1,95,"[0, 2, 5, 21, 47, 52, 84, 86, 88, 95, 100, 103, 104, 106, 108, 109, 125, 127, 132, 173, 179, 231, 263, 277, 287, 333, 337]",SUC7.tsv
one,1,2,"[1, 2, 21, 23, 60, 62, 65, 177, 237, 259, 261, 335, 338]",SUC7.tsv
be save them,3,4,"[2, 4]",SUC7.tsv
be,1,10,"[2, 4, 10, 28, 32, 47, 56, 59, 60, 62, 88, 93, 106, 109, 113, 118, 120, 122, 125, 126, 130, 132, 133, 162, 163, 165, 180, 181, 186, 191, 194, 195, 196, 209, 211, 213, 240, 245, 254, 255, 256, 260, 263, 265, 266, 268, 270, 274, 277, 278, 279, 289, 296, 303, 307, 316, 317, 335, 338]",SUC7.tsv
no,1,34,"[2, 19, 34, 52, 57, 58, 68, 85, 87, 88, 132, 136, 141, 143, 149, 159, 166, 175, 179, 187, 193, 197, 201, 210, 221, 242, 262, 277, 282, 317, 320, 333]",SUC7.tsv
of,1,51,"[2, 51, 59, 84, 86, 88, 91, 93, 94, 104, 127, 172, 215, 218, 277, 280, 282, 306]",SUC7.tsv
cos,1,107,"[2, 9, 35, 107, 122, 140, 150, 217, 242, 252, 280]",SUC7.tsv
day,1,195,"[2, 195, 200, 211, 213, 219]",SUC7.tsv
would,1,5,"[4, 5, 21, 303]",SUC7.tsv
erm,1,6,"[5, 6, 9, 71, 86, 100, 127, 165, 212, 233, 288, 332]",SUC7.tsv
yogurt,1,6,"[5, 6, 19, 22, 39, 107, 116, 118, 140, 154, 160, 166, 167, 168, 169, 170, 171, 172, 184]",SUC7.tsv
and,1,41,"[5, 41, 86, 92, 127, 160, 165, 175, 184, 199, 215, 240, 250, 259, 271, 274, 280, 287, 303, 317, 322]",SUC7.tsv
a,1,10,"[5, 10, 19, 29, 35, 37, 42, 45, 75, 86, 88, 99, 127, 175, 179, 180, 206, 208, 231, 246, 270, 274, 276, 277, 280, 281, 282, 283, 329, 336]",SUC7.tsv
because,1,51,"[5, 51, 86, 175, 287, 328]",SUC7.tsv
something,1,51,"[5, 51]",SUC7.tsv
