Expression,Expression_length,Expression_established_position,Expression_uttered_position,file
and fetch,2,1527,"[0, 1527]",SDXW.tsv
mm,1,34,"[4, 34, 51, 73, 81, 86, 94, 96, 105, 123, 133, 144, 164, 181, 186, 207, 210, 227, 264, 287, 292, 294, 310, 334, 335, 336, 347, 358, 365, 385, 440, 446, 452, 465, 472, 484, 488, 494, 500, 513, 514, 516, 518, 522, 526, 529, 531, 534, 536, 541, 543, 555, 559, 562, 565, 573, 575, 587, 596, 613, 619, 622, 626, 629, 632, 634, 636, 652, 674, 676, 678, 680, 682, 695, 720, 722, 725, 727, 729, 731, 733, 744, 747, 749, 751, 757, 766, 768, 772, 774, 776, 778, 788, 793, 812, 813, 815, 823, 827, 831, 834, 839, 849, 857, 859, 896, 935, 942, 974, 976, 978, 1004, 1007, 1013, 1017, 1026, 1036, 1040, 1043, 1047, 1060, 1063, 1066, 1068, 1070, 1072, 1079, 1085, 1089, 1099, 1101, 1103, 1105, 1107, 1120, 1121, 1126, 1141, 1143, 1144, 1149, 1152, 1153, 1193, 1212, 1214, 1223, 1234, 1247, 1279, 1291, 1312, 1314, 1328, 1348, 1364, 1377, 1403, 1428, 1434, 1436, 1455, 1460, 1462, 1485, 1512, 1523, 1538, 1540, 1543, 1564, 1587, 1597, 1606, 1653, 1677, 1692, 1701, 1703, 1711, 1724, 1739, 1742, 1763, 1771, 1785, 1803, 1813, 1815, 1817, 1818, 1820, 1832, 1839, 1849, 1856, 1864, 1866, 1868, 1870, 1876, 1879, 1884, 1886, 1893, 1896, 1902, 1913, 1914, 1920, 1945, 1958, 1964, 1981, 1985, 1989, 2007, 2012, 2032, 2048, 2059, 2076, 2078, 2090, 2092, 2094, 2099, 2102, 2112, 2135, 2157]",SDXW.tsv
oh,1,9,"[1, 9, 11, 19, 37, 39, 43, 57, 71, 87, 90, 100, 111, 118, 121, 129, 131, 138, 146, 151, 160, 166, 168, 172, 173, 176, 192, 202, 226, 232, 233, 235, 236, 239, 255, 266, 272, 281, 301, 303, 369, 386, 390, 401, 402, 412, 433, 438, 458, 465, 546, 547, 556, 557, 600, 691, 737, 743, 782, 790, 792, 838, 841, 846, 862, 863, 865, 866, 867, 880, 881, 882, 890, 892, 895, 905, 914, 915, 927, 931, 941, 945, 946, 949, 951, 954, 962, 964, 969, 995, 1026, 1076, 1081, 1091, 1104, 1145, 1151, 1155, 1157, 1158, 1160, 1162, 1169, 1181, 1196, 1205, 1230, 1237, 1245, 1246, 1260, 1261, 1264, 1268, 1280, 1283, 1302, 1310, 1317, 1318, 1335, 1337, 1340, 1349, 1366, 1372, 1383, 1389, 1394, 1401, 1418, 1422, 1424, 1428, 1440, 1441, 1448, 1450, 1472, 1475, 1521, 1525, 1545, 1547, 1558, 1560, 1566, 1571, 1572, 1573, 1579, 1581, 1625, 1626, 1630, 1632, 1637, 1655, 1666, 1669, 1672, 1695, 1730, 1733, 1736, 1744, 1747, 1765, 1766, 1767, 1789, 1800, 1809, 1822, 1828, 1845, 1854, 1861, 1891, 1919, 1932, 1933, 1935, 1936, 1938, 1940, 1956, 1960, 1994, 1999, 2003, 2036, 2061, 2062, 2064, 2123, 2133, 2136, 2137, 2152, 2159, 2160, 2161, 2164]",SDXW.tsv
right,1,128,"[9, 88, 119, 128, 158, 232, 236, 240, 241, 355, 438, 448, 458, 512, 558, 561, 699, 703, 710, 714, 781, 783, 795, 844, 846, 913, 927, 949, 964, 972, 1162, 1167, 1191, 1200, 1205, 1207, 1239, 1245, 1261, 1355, 1357, 1385, 1394, 1415, 1424, 1481, 1489, 1547, 1558, 1601, 1603, 1604, 1608, 1617, 1632, 1672, 1734, 1736, 1740, 1747, 1767, 1846, 1854, 1898, 2010, 2011, 2099, 2130]",SDXW.tsv
oh right,2,964,"[9, 232, 236, 438, 458, 846, 927, 964, 1162, 1205, 1245, 1261, 1394, 1424, 1558, 1632, 1672, 1747, 1767, 1854]",SDXW.tsv
that's,1,15,"[10, 12, 15, 19, 27, 33, 35, 62, 67, 74, 90, 103, 189, 192, 202, 215, 231, 241, 259, 265, 270, 272, 273, 275, 276, 279, 282, 293, 298, 300, 315, 355, 388, 391, 394, 402, 410, 412, 424, 436, 448, 462, 507, 537, 545, 548, 558, 572, 620, 621, 624, 631, 633, 646, 659, 678, 699, 703, 710, 734, 742, 783, 812, 848, 870, 876, 934, 940, 948, 949, 972, 984, 994, 1030, 1033, 1082, 1111, 1117, 1148, 1150, 1188, 1210, 1289, 1303, 1357, 1389, 1475, 1487, 1488, 1493, 1516, 1521, 1532, 1547, 1571, 1601, 1608, 1617, 1697, 1709, 1710, 1758, 1774, 1780, 1795, 1809, 1819, 1821, 1835, 1854, 1895, 1898, 1901, 1922, 1962, 1965, 1967, 1994, 2005, 2011, 2042, 2051, 2094, 2095, 2099, 2108, 2114, 2118, 2120]",SDXW.tsv
you,1,17,"[3, 11, 13, 14, 17, 18, 20, 21, 26, 33, 35, 40, 46, 58, 60, 74, 77, 80, 98, 117, 121, 137, 150, 182, 187, 188, 209, 213, 217, 219, 220, 229, 237, 238, 242, 245, 246, 248, 254, 260, 262, 268, 270, 277, 283, 295, 300, 303, 304, 305, 306, 338, 342, 345, 348, 352, 357, 359, 362, 367, 376, 378, 382, 386, 387, 397, 398, 400, 406, 408, 411, 423, 427, 428, 436, 447, 454, 455, 457, 458, 459, 466, 471, 473, 475, 476, 477, 483, 489, 503, 504, 539, 544, 546, 548, 549, 566, 580, 583, 597, 600, 620, 635, 644, 659, 672, 702, 714, 730, 737, 746, 748, 750, 754, 756, 758, 759, 762, 775, 777, 787, 801, 828, 842, 843, 856, 860, 862, 895, 899, 901, 903, 914, 916, 923, 934, 937, 979, 984, 994, 996, 1000, 1006, 1012, 1014, 1024, 1027, 1029, 1031, 1035, 1041, 1052, 1057, 1059, 1073, 1074, 1104, 1105, 1145, 1148, 1150, 1156, 1166, 1167, 1179, 1192, 1196, 1198, 1200, 1207, 1222, 1224, 1237, 1248, 1250, 1255, 1269, 1292, 1303, 1304, 1306, 1316, 1331, 1355, 1358, 1373, 1375, 1378, 1393, 1397, 1398, 1400, 1404, 1408, 1409, 1411, 1413, 1414, 1417, 1419, 1423, 1430, 1437, 1453, 1467, 1470, 1472, 1480, 1482, 1489, 1494, 1504, 1507, 1517, 1519, 1521, 1522, 1546, 1550, 1554, 1556, 1557, 1561, 1565, 1567, 1571, 1580, 1582, 1592, 1598, 1604, 1607, 1621, 1637, 1652, 1654, 1666, 1672, 1683, 1693, 1716, 1717, 1728, 1748, 1754, 1764, 1765, 1766, 1770, 1790, 1794, 1799, 1802, 1806, 1810, 1811, 1826, 1865, 1869, 1875, 1891, 1897, 1907, 1909, 1912, 1922, 1937, 1951, 1953, 1955, 1957, 1960, 1962, 1990, 1995, 1997, 2029, 2048, 2104, 2107, 2123, 2130, 2159, 2160, 2161, 2163, 2164]",SDXW.tsv
it,1,17,"[3, 17, 21, 27, 28, 33, 40, 46, 49, 52, 56, 68, 70, 72, 74, 77, 79, 87, 90, 118, 120, 124, 128, 130, 134, 145, 149, 152, 171, 189, 205, 206, 217, 237, 238, 244, 246, 249, 272, 275, 280, 281, 282, 284, 285, 287, 295, 296, 297, 300, 301, 308, 309, 311, 317, 322, 330, 338, 348, 350, 355, 359, 361, 369, 372, 374, 378, 382, 388, 400, 404, 405, 409, 411, 417, 423, 427, 432, 435, 436, 447, 449, 473, 474, 477, 479, 480, 485, 491, 492, 495, 507, 509, 511, 524, 532, 535, 540, 545, 547, 560, 563, 568, 569, 570, 572, 589, 590, 592, 599, 608, 609, 624, 646, 668, 669, 674, 677, 702, 707, 709, 711, 713, 714, 715, 716, 717, 721, 730, 732, 734, 738, 740, 748, 753, 763, 775, 794, 809, 810, 814, 818, 819, 844, 847, 848, 851, 853, 856, 858, 861, 867, 868, 869, 875, 887, 911, 929, 936, 951, 953, 959, 967, 984, 986, 988, 1015, 1022, 1067, 1075, 1108, 1109, 1117, 1122, 1144, 1167, 1180, 1182, 1186, 1188, 1202, 1204, 1207, 1221, 1234, 1246, 1248, 1250, 1282, 1284, 1292, 1294, 1295, 1297, 1299, 1300, 1304, 1307, 1311, 1316, 1321, 1324, 1330, 1331, 1333, 1338, 1341, 1343, 1345, 1350, 1355, 1363, 1369, 1370, 1375, 1386, 1389, 1390, 1393, 1408, 1412, 1417, 1419, 1441, 1442, 1447, 1449, 1451, 1453, 1456, 1458, 1461, 1470, 1477, 1488, 1490, 1491, 1493, 1503, 1507, 1514, 1517, 1527, 1546, 1550, 1557, 1565, 1569, 1571, 1574, 1578, 1588, 1598, 1608, 1623, 1640, 1641, 1648, 1662, 1666, 1670, 1672, 1675, 1683, 1684, 1693, 1696, 1702, 1704, 1710, 1725, 1726, 1727, 1728, 1731, 1738, 1741, 1751, 1768, 1772, 1775, 1780, 1782, 1786, 1794, 1808, 1862, 1895, 1901, 1916, 1923, 1926, 1931, 1955, 1966, 1967, 1972, 1986, 1990, 1993, 1994, 2001, 2005, 2008, 2010, 2013, 2025, 2042, 2056, 2057, 2060, 2061, 2066, 2067, 2069, 2085, 2086, 2087, 2088, 2091, 2093, 2094, 2098, 2105, 2109, 2110, 2116, 2119, 2129, 2137, 2149, 2160, 2162]",SDXW.tsv
for,1,17,"[3, 13, 17, 23, 36, 46, 49, 70, 117, 118, 124, 132, 156, 180, 187, 213, 218, 246, 260, 279, 282, 285, 287, 369, 426, 428, 439, 485, 497, 511, 603, 637, 647, 724, 794, 796, 835, 881, 959, 1024, 1033, 1109, 1119, 1144, 1167, 1217, 1234, 1250, 1282, 1288, 1297, 1303, 1311, 1319, 1386, 1388, 1421, 1480, 1527, 1535, 1554, 1569, 1574, 1637, 1672, 1675, 1678, 1683, 1687, 1693, 1713, 1740, 1770, 1780, 1804, 1837, 1841, 1903, 1984, 2048, 2077, 2081, 2091, 2098, 2137, 2143]",SDXW.tsv
want,1,17,"[11, 17, 18, 20, 49, 52, 137, 220, 223, 306, 507, 780, 1200, 1421, 1575, 1740, 1772, 1869, 1908, 2010, 2027, 2040, 2041, 2048, 2089, 2159, 2161, 2163]",SDXW.tsv
doors,1,18,"[17, 18, 21, 40, 110, 111, 112, 113, 114, 115]",SDXW.tsv
say,1,38,"[17, 18, 38, 87, 161, 167, 187, 231, 237, 281, 295, 309, 511, 549, 558, 840, 984, 1003, 1057, 1145, 1196, 1200, 1217, 1246, 1248, 1280, 1299, 1304, 1306, 1393, 1419, 1421, 1472, 1487, 1489, 1517, 1521, 1541, 1546, 1561, 1571, 1635, 1637, 1666, 1672, 1731, 1732, 1842, 1869, 1899, 1984, 2048, 2052]",SDXW.tsv
those,1,40,"[17, 40, 279, 301, 969, 1465, 1670, 1907]",SDXW.tsv
something,1,46,"[17, 46, 56, 97, 213, 249, 329, 413, 511, 558, 569, 599, 602, 608, 957, 959, 967, 988, 1165, 1546, 1556, 1563, 1635, 1637, 1666, 1731, 1802, 1892, 2121, 2159]",SDXW.tsv
it for,2,70,"[17, 70, 485, 1109]",SDXW.tsv
say you,2,984,"[17, 18, 187, 984, 1489]",SDXW.tsv
you say,2,295,"[17, 18, 187, 295, 1306]",SDXW.tsv
you want,2,137,"[17, 18, 137, 220, 306, 2048, 2159, 2161, 2163]",SDXW.tsv
do you,2,20,"[3, 20, 80, 137, 150, 270, 283, 376, 378, 398, 400, 423, 427, 539, 546, 862, 1166, 1413, 1419, 1494, 1728, 1766, 1794, 1957, 2159, 2160, 2163]",SDXW.tsv
don't,1,20,"[19, 20, 44, 58, 59, 109, 138, 140, 222, 223, 224, 225, 246, 250, 262, 279, 280, 295, 299, 303, 308, 309, 328, 333, 345, 427, 544, 564, 566, 568, 620, 644, 758, 761, 832, 840, 858, 901, 1012, 1014, 1027, 1057, 1096, 1211, 1404, 1407, 1408, 1678, 1681, 1705, 1754, 1780, 1796, 1869, 1921, 1924, 1925, 1966, 1995, 2018, 2019, 2060, 2065, 2086, 2087, 2116, 2134, 2139, 2152, 2162]",SDXW.tsv
do,1,6,"[3, 6, 20, 26, 40, 46, 49, 52, 80, 83, 87, 99, 101, 105, 118, 124, 137, 147, 150, 156, 158, 188, 200, 205, 213, 220, 225, 234, 246, 270, 280, 283, 295, 299, 305, 317, 328, 332, 345, 346, 352, 354, 375, 376, 378, 398, 400, 423, 427, 432, 463, 468, 485, 491, 495, 507, 533, 539, 545, 546, 569, 592, 599, 600, 638, 668, 669, 672, 674, 675, 713, 715, 738, 759, 761, 780, 783, 861, 862, 868, 878, 1028, 1056, 1077, 1083, 1096, 1100, 1105, 1157, 1159, 1166, 1167, 1178, 1180, 1195, 1196, 1204, 1207, 1243, 1248, 1254, 1262, 1264, 1294, 1300, 1304, 1305, 1330, 1331, 1354, 1361, 1388, 1393, 1400, 1402, 1404, 1408, 1413, 1419, 1422, 1432, 1488, 1494, 1504, 1507, 1514, 1516, 1546, 1550, 1561, 1635, 1637, 1657, 1662, 1709, 1716, 1727, 1728, 1738, 1751, 1761, 1762, 1765, 1766, 1780, 1786, 1790, 1794, 1823, 1824, 1848, 1850, 1859, 1865, 1875, 1887, 1895, 1912, 1941, 1946, 1947, 1957, 1984, 2042, 2048, 2086, 2094, 2095, 2109, 2111, 2116, 2131, 2159, 2160, 2162, 2163]",SDXW.tsv
them,1,64,"[18, 20, 64, 104, 190, 213, 260, 270, 300, 322, 362, 386, 406, 450, 511, 597, 647, 692, 897, 914, 1003, 1027, 1167, 1178, 1179, 1192, 1198, 1211, 1234, 1260, 1267, 1269, 1280, 1282, 1313, 1380, 1381, 1388, 1417, 1421, 1465, 1517, 1539, 1672, 1687, 1791]",SDXW.tsv
now,1,234,"[20, 234, 435, 741, 864, 954, 1031, 1109, 1131, 1145, 1163, 1242, 1246, 1248, 1280, 1336, 1419, 1459, 1472, 1495, 1521, 1766, 1768, 1774, 1823, 1891, 1990, 2104, 2134, 2163]",SDXW.tsv
you don't,2,544,"[20, 544, 758, 901, 1754]",SDXW.tsv
yeah,1,25,"[16, 18, 22, 24, 25, 28, 37, 41, 47, 48, 50, 53, 55, 58, 63, 66, 69, 75, 76, 80, 82, 84, 85, 91, 93, 95, 101, 102, 106, 111, 119, 121, 125, 127, 129, 135, 139, 143, 148, 155, 157, 166, 170, 174, 176, 179, 183, 185, 189, 195, 197, 199, 204, 212, 214, 216, 217, 222, 223, 225, 226, 232, 239, 241, 243, 259, 261, 271, 274, 278, 286, 288, 289, 291, 302, 305, 312, 319, 320, 321, 323, 325, 332, 337, 340, 343, 346, 348, 351, 354, 356, 360, 363, 366, 368, 370, 371, 381, 387, 388, 395, 399, 401, 403, 407, 411, 416, 425, 430, 437, 442, 444, 445, 456, 461, 465, 467, 468, 477, 478, 481, 490, 499, 501, 504, 505, 506, 508, 510, 520, 530, 538, 550, 552, 557, 558, 567, 571, 577, 582, 584, 585, 586, 595, 600, 604, 606, 607, 609, 611, 618, 628, 639, 640, 642, 647, 650, 660, 670, 672, 680, 689, 691, 697, 699, 701, 703, 704, 708, 710, 712, 718, 739, 743, 745, 755, 759, 760, 764, 770, 783, 797, 800, 802, 804, 806, 808, 809, 811, 820, 821, 825, 829, 836, 838, 845, 847, 850, 855, 861, 863, 865, 866, 871, 873, 874, 875, 876, 877, 879, 880, 881, 888, 890, 898, 900, 904, 905, 908, 909, 917, 919, 920, 922, 926, 928, 929, 930, 932, 945, 946, 949, 953, 956, 958, 960, 969, 970, 971, 972, 973, 976, 981, 983, 989, 991, 999, 1001, 1009, 1011, 1016, 1019, 1021, 1023, 1026, 1036, 1039, 1042, 1049, 1051, 1053, 1054, 1057, 1058, 1059, 1095, 1097, 1105, 1106, 1108, 1110, 1112, 1113, 1114, 1116, 1118, 1123, 1124, 1125, 1128, 1132, 1134, 1136, 1138, 1139, 1144, 1145, 1146, 1155, 1156, 1165, 1168, 1169, 1175, 1177, 1179, 1181, 1183, 1185, 1187, 1189, 1197, 1201, 1203, 1208, 1210, 1211, 1216, 1217, 1220, 1225, 1226, 1227, 1228, 1235, 1249, 1251, 1253, 1256, 1263, 1265, 1266, 1270, 1271, 1273, 1277, 1281, 1285, 1286, 1296, 1298, 1300, 1315, 1320, 1322, 1324, 1326, 1332, 1334, 1342, 1352, 1354, 1356, 1360, 1363, 1368, 1374, 1378, 1387, 1388, 1390, 1391, 1396, 1417, 1422, 1438, 1442, 1445, 1446, 1452, 1454, 1464, 1466, 1470, 1471, 1473, 1476, 1478, 1479, 1483, 1489, 1491, 1492, 1493, 1496, 1499, 1505, 1506, 1508, 1510, 1512, 1513, 1515, 1517, 1518, 1520, 1521, 1522, 1528, 1534, 1536, 1547, 1549, 1555, 1556, 1562, 1568, 1570, 1574, 1576, 1583, 1586, 1591, 1595, 1599, 1602, 1605, 1607, 1608, 1612, 1614, 1628, 1634, 1636, 1638, 1641, 1642, 1645, 1647, 1658, 1659, 1661, 1663, 1665, 1667, 1669, 1671, 1673, 1675, 1676, 1682, 1685, 1686, 1688, 1690, 1694, 1697, 1699, 1714, 1715, 1718, 1720, 1722, 1729, 1731, 1735, 1741, 1743, 1752, 1759, 1766, 1769, 1773, 1777, 1781, 1783, 1788, 1789, 1790, 1793, 1798, 1800, 1801, 1805, 1807, 1811, 1812, 1825, 1830, 1843, 1847, 1861, 1870, 1872, 1874, 1882, 1888, 1892, 1898, 1900, 1906, 1913, 1915, 1917, 1919, 1935, 1939, 1941, 1944, 1949, 1952, 1956, 1964, 1972, 1983, 1991, 1996, 1998, 2000, 2001, 2002, 2004, 2006, 2008, 2011, 2014, 2016, 2022, 2024, 2026, 2039, 2043, 2044, 2049, 2051, 2053, 2055, 2058, 2063, 2068, 2070, 2072, 2074, 2080, 2082, 2084, 2090, 2097, 2099, 2101, 2105, 2106, 2108, 2109, 2111, 2118, 2122, 2124, 2132, 2133, 2138, 2140, 2142, 2145, 2156, 2160]",SDXW.tsv
no,1,30,"[8, 21, 30, 45, 61, 62, 113, 184, 233, 246, 251, 252, 253, 254, 258, 273, 314, 330, 333, 353, 354, 388, 389, 405, 406, 415, 419, 424, 460, 537, 538, 545, 599, 645, 648, 656, 659, 668, 717, 737, 742, 785, 787, 833, 843, 902, 948, 951, 994, 1032, 1117, 1167, 1194, 1199, 1206, 1218, 1232, 1233, 1292, 1316, 1331, 1344, 1345, 1351, 1362, 1376, 1380, 1392, 1399, 1420, 1421, 1423, 1431, 1433, 1468, 1469, 1472, 1498, 1500, 1568, 1622, 1624, 1650, 1651, 1666, 1672, 1717, 1718, 1750, 1755, 1820, 1822, 1855, 1869, 1877, 1909, 1925, 1927, 1928, 1929, 1930, 1967, 1969, 1977, 2020, 2050, 2056, 2057, 2098, 2113, 2114, 2115, 2116, 2150]",SDXW.tsv
lovely,1,79,"[55, 78, 79, 169, 192, 228, 503, 551, 553, 814, 817, 818, 829, 858, 876, 916, 926, 1000, 1024, 1045, 1142, 1275, 1276, 1509, 1577, 1580, 1632, 1760, 1766, 2117]",SDXW.tsv
yeah lovely,2,829,"[55, 829, 926]",SDXW.tsv
