begin,end,s1_er_ratio,s2_er_ratio,er_ratio_average,file
0,50,0.3062730627306273,0.4533333333333333,0.3586698337292161,SXKQ.tsv
50,100,0.46215139442231074,0.3986013986013986,0.43908629441624364,SXKQ.tsv
100,150,0.33125,0.36363636363636365,0.34444444444444444,SXKQ.tsv
150,200,0.44537815126050423,0.38311688311688313,0.42091836734693877,SXKQ.tsv
200,250,0.21145374449339208,0.5032679738562091,0.32894736842105265,SXKQ.tsv
250,300,0.27564102564102566,0.43103448275862066,0.34191176470588236,SXKQ.tsv
300,328,0.2,0.22857142857142856,0.21333333333333335,SXKQ.tsv
