begin,end,s1_er_ratio,s2_er_ratio,er_ratio_average,file
0,50,0.36164383561643837,0.6009615384615384,0.44851657940663175,S4YQ.tsv
50,100,0.2770137524557957,0.5384615384615384,0.35935397039030953,S4YQ.tsv
100,150,0.5336879432624113,0.385,0.49476439790575916,S4YQ.tsv
150,200,0.1681159420289855,0.5492957746478874,0.31362007168458783,S4YQ.tsv
200,250,0.44559585492227977,0.4392059553349876,0.4412751677852349,S4YQ.tsv
250,300,0.512372634643377,0.4251207729468599,0.47956403269754766,S4YQ.tsv
300,350,0.5349794238683128,0.32338308457711445,0.40310077519379844,S4YQ.tsv
350,400,0.42391304347826086,0.45054945054945056,0.43272727272727274,S4YQ.tsv
400,450,0.26683291770573564,0.49206349206349204,0.3206831119544592,S4YQ.tsv
450,500,0.35351089588377727,0.5161290322580645,0.42323651452282157,S4YQ.tsv
500,550,0.1253731343283582,0.540268456375839,0.320695102685624,S4YQ.tsv
550,600,0.4467005076142132,0.376865671641791,0.4064516129032258,S4YQ.tsv
600,650,0.39096267190569745,0.4789473684210526,0.41487839771101576,S4YQ.tsv
650,700,0.5780590717299579,0.3351851851851852,0.4092664092664093,S4YQ.tsv
700,750,0.5219512195121951,0.3136094674556213,0.39226519337016574,S4YQ.tsv
750,762,0.38461538461538464,0.13333333333333333,0.21929824561403508,S4YQ.tsv
