begin,end,s1_er_ratio,s2_er_ratio,er_ratio_average,file
0,50,0.2757009345794392,0.5228758169934641,0.3407917383820998,SECS.tsv
50,100,0.4117647058823529,0.255278310940499,0.27722772277227725,SECS.tsv
100,150,0.5608108108108109,0.270516717325228,0.36058700209643607,SECS.tsv
150,200,0.2909090909090909,0.12385321100917432,0.1425661914460285,SECS.tsv
200,250,0.5,0.22608695652173913,0.2733812949640288,SECS.tsv
250,300,0.5531914893617021,0.2525458248472505,0.31962025316455694,SECS.tsv
300,350,0.5594713656387665,0.3558282208588957,0.4394213381555154,SECS.tsv
350,400,0.3333333333333333,0.45528455284552843,0.4009009009009009,SECS.tsv
400,450,0.5663716814159292,0.2556818181818182,0.3311827956989247,SECS.tsv
450,500,0.6341463414634146,0.16186252771618626,0.23452157598499063,SECS.tsv
500,550,0.051209103840682786,0.06060606060606061,0.051630434782608696,SECS.tsv
550,600,0.1088929219600726,0.4909090909090909,0.14356435643564355,SECS.tsv
600,650,0.18059299191374664,0.5604395604395604,0.3416149068322981,SECS.tsv
650,700,0.35454545454545455,0.48466257668711654,0.3975659229208925,SECS.tsv
700,750,0.16516516516516516,0.4819277108433735,0.2283653846153846,SECS.tsv
750,800,0.16695652173913045,0.6307692307692307,0.2140625,SECS.tsv
800,850,0.10961214165261383,0.7029702970297029,0.19596541786743515,SECS.tsv
850,900,0.23809523809523808,0.2604166666666667,0.2564102564102564,SECS.tsv
900,950,0.43478260869565216,0.24057971014492754,0.2814645308924485,SECS.tsv
950,1000,0.4444444444444444,0.45382585751978893,0.45136186770428016,SECS.tsv
1000,1050,0.6153846153846154,0.28923076923076924,0.4165103189493433,SECS.tsv
1050,1100,0.5527950310559007,0.25287356321839083,0.3477406679764244,SECS.tsv
1100,1150,0.5811965811965812,0.27728613569321536,0.35526315789473684,SECS.tsv
1150,1200,0.45588235294117646,0.2894736842105263,0.34577114427860695,SECS.tsv
1200,1250,0.49242424242424243,0.1910569105691057,0.2962962962962963,SECS.tsv
1250,1300,0.1707920792079208,0.6357142857142857,0.29044117647058826,SECS.tsv
1300,1350,0.6699507389162561,0.23780487804878048,0.4030131826741996,SECS.tsv
1350,1400,0.5793103448275863,0.250814332247557,0.3561946902654867,SECS.tsv
1400,1450,0.24793388429752067,0.536,0.29726027397260274,SECS.tsv
1450,1500,0.271505376344086,0.43558282208588955,0.32149532710280376,SECS.tsv
1500,1550,0.45901639344262296,0.14285714285714285,0.203125,SECS.tsv
1550,1551,0.0,0.0,0.0,SECS.tsv
