begin,end,s1_er_ratio,s2_er_ratio,er_ratio_average,file
0,50,0.4046511627906977,0.5028901734104047,0.46524064171123,SRD5.tsv
50,100,0.6164874551971327,0.2745664739884393,0.3728115345005149,SRD5.tsv
100,150,0.5170603674540682,0.33860759493670883,0.43615494978479197,SRD5.tsv
150,200,0.3359683794466403,0.5578635014836796,0.4246737841043891,SRD5.tsv
200,250,0.22,0.524904214559387,0.32457293035479634,SRD5.tsv
250,300,0.34959349593495936,0.49230769230769234,0.40858505564387915,SRD5.tsv
300,350,0.40816326530612246,0.45185185185185184,0.43538461538461537,SRD5.tsv
350,400,0.6683937823834197,0.1584553928095872,0.2627118644067797,SRD5.tsv
400,450,0.5381818181818182,0.24086021505376345,0.35135135135135137,SRD5.tsv
450,500,0.5111821086261981,0.32338308457711445,0.40559440559440557,SRD5.tsv
500,550,0.5236593059936908,0.48478260869565215,0.5073126142595978,SRD5.tsv
550,600,0.35125448028673834,0.3970149253731343,0.3762214983713355,SRD5.tsv
600,650,0.5731225296442688,0.19594594594594594,0.3697632058287796,SRD5.tsv
650,700,0.35306122448979593,0.44086021505376344,0.3772189349112426,SRD5.tsv
700,750,0.3176229508196721,0.5170940170940171,0.38227146814404434,SRD5.tsv
750,800,0.28523489932885904,0.45318352059925093,0.39302884615384615,SRD5.tsv
800,812,0.16666666666666666,0.21052631578947367,0.1935483870967742,SRD5.tsv
