begin,end,s1_er_ratio,s2_er_ratio,er_ratio_average,file
0,50,0.4624277456647399,0.30493273542600896,0.37373737373737376,SYU7.tsv
50,100,0.40865384615384615,0.430327868852459,0.42035398230088494,SYU7.tsv
100,150,0.3045267489711934,0.5714285714285714,0.3956639566395664,SYU7.tsv
150,200,0.38461538461538464,0.40822784810126583,0.4013452914798206,SYU7.tsv
200,250,0.5,0.2698412698412698,0.34153005464480873,SYU7.tsv
250,300,0.37037037037037035,0.45692883895131087,0.41568627450980394,SYU7.tsv
300,350,0.38,0.2830188679245283,0.3300970873786408,SYU7.tsv
350,400,0.5132743362831859,0.21862348178137653,0.3111111111111111,SYU7.tsv
400,450,0.4251968503937008,0.3205882352941177,0.3490364025695932,SYU7.tsv
450,500,0.5,0.3237704918032787,0.38315217391304346,SYU7.tsv
500,550,0.49640287769784175,0.4153225806451613,0.4444444444444444,SYU7.tsv
550,600,0.4158415841584158,0.34843205574912894,0.36597938144329895,SYU7.tsv
600,650,0.47468354430379744,0.3978201634877384,0.42095238095238097,SYU7.tsv
650,700,0.42948717948717946,0.40963855421686746,0.41728395061728396,SYU7.tsv
700,743,0.3504273504273504,0.36363636363636365,0.35873015873015873,SYU7.tsv
