begin,end,s1_er_ratio,s2_er_ratio,er_ratio_average,file
0,50,0.32142857142857145,0.34210526315789475,0.3272058823529412,S4XR.tsv
50,100,0.5850340136054422,0.22183098591549297,0.345707656612529,S4XR.tsv
100,150,0.37579617834394907,0.36403508771929827,0.36883116883116884,S4XR.tsv
150,200,0.26666666666666666,0.3094170403587444,0.29329608938547486,S4XR.tsv
200,250,0.3170731707317073,0.345679012345679,0.3399014778325123,S4XR.tsv
250,300,0.5,0.13934426229508196,0.3,S4XR.tsv
300,350,0.4431554524361949,0.3940520446096654,0.42428571428571427,S4XR.tsv
350,400,0.25773195876288657,0.5477178423236515,0.41839080459770117,S4XR.tsv
400,450,0.3119266055045872,0.3284132841328413,0.3236842105263158,S4XR.tsv
450,470,0.43478260869565216,0.09090909090909091,0.23214285714285715,S4XR.tsv
