begin,end,s1_er_ratio,s2_er_ratio,er_ratio_average,file
0,50,0.35251798561151076,0.22602739726027396,0.28771929824561404,SA69.tsv
50,100,0.12043795620437957,0.5,0.19767441860465115,SA69.tsv
100,150,0.18840579710144928,0.421875,0.24354243542435425,SA69.tsv
150,200,0.24892703862660945,0.48314606741573035,0.3136645962732919,SA69.tsv
200,250,0.35609756097560974,0.4805194805194805,0.40947075208913647,SA69.tsv
250,300,0.27040816326530615,0.4117647058823529,0.31316725978647686,SA69.tsv
300,350,0.5,0.24372759856630824,0.30831099195710454,SA69.tsv
350,400,0.4293785310734463,0.4097560975609756,0.418848167539267,SA69.tsv
400,450,0.32222222222222224,0.4725274725274725,0.3726937269372694,SA69.tsv
450,500,0.24302788844621515,0.35443037974683544,0.2696969696969697,SA69.tsv
500,550,0.13259668508287292,0.3188405797101449,0.184,SA69.tsv
550,600,0.19186046511627908,0.3076923076923077,0.23193916349809887,SA69.tsv
600,650,0.15168539325842698,0.34285714285714286,0.2226148409893993,SA69.tsv
650,700,0.5347222222222222,0.29933481152993346,0.3563025210084034,SA69.tsv
700,750,0.3305785123966942,0.33797909407665505,0.3366906474820144,SA69.tsv
750,800,0.5185185185185185,0.25328330206378985,0.29797191887675506,SA69.tsv
800,850,0.4025974025974026,0.2888086642599278,0.3294663573085847,SA69.tsv
850,900,0.49586776859504134,0.2857142857142857,0.3366733466933868,SA69.tsv
900,950,0.4397590361445783,0.45980707395498394,0.4528301886792453,SA69.tsv
950,1000,0.52,0.1624548736462094,0.2736318407960199,SA69.tsv
1000,1013,0.4782608695652174,0.10294117647058823,0.1978021978021978,SA69.tsv
