begin,end,s1_er_ratio,s2_er_ratio,er_ratio_average,file
0,50,0.28055555555555556,0.4117647058823529,0.31315240083507306,S6R4.tsv
50,100,0.11505681818181818,0.47058823529411764,0.14637305699481865,S6R4.tsv
100,150,0.13372093023255813,0.4117647058823529,0.1796116504854369,S6R4.tsv
150,200,0.07207207207207207,0.2857142857142857,0.0880952380952381,S6R4.tsv
200,250,0.25677603423680456,0.4016393442622951,0.2782503037667072,S6R4.tsv
250,300,0.04892966360856269,0.5705128205128205,0.21739130434782608,S6R4.tsv
300,350,0.3900709219858156,0.472636815920398,0.4117647058823529,S6R4.tsv
350,400,0.08120133481646273,0.603448275862069,0.14088669950738916,S6R4.tsv
400,450,0.13620071684587814,0.5081967213114754,0.172859450726979,S6R4.tsv
450,500,0.44047619047619047,0.41995841995842,0.4252696456086287,S6R4.tsv
500,550,0.468,0.358974358974359,0.437410071942446,S6R4.tsv
550,600,0.4336283185840708,0.21604938271604937,0.2723112128146453,S6R4.tsv
600,650,0.12143742255266418,0.40860215053763443,0.1511111111111111,S6R4.tsv
650,700,0.08928571428571429,0.45121951219512196,0.13551401869158877,S6R4.tsv
700,750,0.25938009787928223,0.35714285714285715,0.2775564409030544,S6R4.tsv
750,800,0.3191699604743083,0.4772727272727273,0.3374125874125874,S6R4.tsv
800,842,0.07142857142857142,0.43037974683544306,0.10718789407313997,S6R4.tsv
