begin,end,s1_er_ratio,s2_er_ratio,er_ratio_average,file
0,50,0.2601010101010101,0.6115107913669064,0.4050445103857567,S2E2.tsv
50,100,0.4470774091627172,0.3776595744680851,0.43118148599269185,S2E2.tsv
100,150,0.4712041884816754,0.10493827160493827,0.3031161473087819,S2E2.tsv
150,200,0.45454545454545453,0.35353535353535354,0.3977272727272727,S2E2.tsv
200,250,0.48936170212765956,0.30612244897959184,0.35693215339233036,S2E2.tsv
250,300,0.5,0.1329479768786127,0.1932367149758454,S2E2.tsv
300,350,0.18274111675126903,0.5817307692307693,0.32059800664451826,S2E2.tsv
350,400,0.41596638655462187,0.17197452229299362,0.3189873417721519,S2E2.tsv
400,450,0.43037974683544306,0.07482993197278912,0.19911504424778761,S2E2.tsv
450,500,0.4369369369369369,0.2974683544303797,0.37894736842105264,S2E2.tsv
500,513,0.045454545454545456,0.06896551724137931,0.058823529411764705,S2E2.tsv
