begin,end,s1_er_ratio,s2_er_ratio,er_ratio_average,file
0,50,0.2289156626506024,0.5026178010471204,0.31518151815181517,S5QP.tsv
50,100,0.33774834437086093,0.2967032967032967,0.32231404958677684,S5QP.tsv
100,150,0.2388663967611336,0.46,0.3378076062639821,S5QP.tsv
150,200,0.33035714285714285,0.25,0.29411764705882354,S5QP.tsv
200,250,0.35944700460829493,0.30612244897959184,0.3341404358353511,S5QP.tsv
250,300,0.4026548672566372,0.3739130434782609,0.3881578947368421,S5QP.tsv
300,350,0.48404255319148937,0.35555555555555557,0.44244604316546765,S5QP.tsv
350,400,0.3719806763285024,0.38461538461538464,0.3774104683195592,S5QP.tsv
400,450,0.31845238095238093,0.4489795918367347,0.3581780538302277,S5QP.tsv
450,500,0.37222222222222223,0.3237410071942446,0.3510971786833856,S5QP.tsv
500,542,0.5595238095238095,0.3602150537634409,0.4548022598870056,S5QP.tsv
