begin,end,s1_er_ratio,s2_er_ratio,er_ratio_average,file
0,50,0.5658362989323843,0.3469387755102041,0.44551282051282054,SV4W.tsv
50,100,0.18303571428571427,0.6065573770491803,0.2736842105263158,SV4W.tsv
100,150,0.26716141001855287,0.63125,0.40279394644935973,SV4W.tsv
150,200,0.5415384615384615,0.36253776435045315,0.45121951219512196,SV4W.tsv
200,250,0.31788079470198677,0.50625,0.35732984293193715,SV4W.tsv
250,300,0.40100250626566414,0.5710526315789474,0.4839537869062901,SV4W.tsv
300,350,0.19109947643979058,0.6321428571428571,0.3776435045317221,SV4W.tsv
350,400,0.5957446808510638,0.30327868852459017,0.3401969561324978,SV4W.tsv
400,450,0.6291079812206573,0.3292433537832311,0.4202279202279202,SV4W.tsv
450,500,0.5121951219512195,0.33737864077669905,0.39546191247974066,SV4W.tsv
500,550,0.31736526946107785,0.32710280373831774,0.3228346456692913,SV4W.tsv
550,600,0.23741007194244604,0.5841269841269842,0.42158516020236086,SV4W.tsv
600,650,0.4722550177095632,0.5490196078431373,0.5086848635235732,SV4W.tsv
650,700,0.46511627906976744,0.43223443223443225,0.4401114206128134,SV4W.tsv
700,750,0.4036144578313253,0.3507853403141361,0.3753501400560224,SV4W.tsv
750,800,0.327683615819209,0.5378151260504201,0.43319268635724334,SV4W.tsv
800,850,0.5488721804511278,0.4588235294117647,0.4934876989869754,SV4W.tsv
850,900,0.5113122171945701,0.35665914221218964,0.40813253012048195,SV4W.tsv
900,950,0.4577114427860697,0.35428571428571426,0.4095744680851064,SV4W.tsv
950,1000,0.375,0.4583333333333333,0.4166666666666667,SV4W.tsv
1000,1050,0.41843971631205673,0.34345351043643263,0.3592814371257485,SV4W.tsv
1050,1100,0.46551724137931033,0.47833935018050544,0.47455470737913485,SV4W.tsv
1100,1120,0.59375,0.09059233449477352,0.14106583072100312,SV4W.tsv
