begin,end,s1_er_ratio,s2_er_ratio,er_ratio_average,file
0,50,0.4177215189873418,0.3825,0.3956043956043956,SDAJ.tsv
50,100,0.33495145631067963,0.40756302521008403,0.3738738738738739,SDAJ.tsv
100,150,0.5578231292517006,0.2597402597402597,0.33169129720853857,SDAJ.tsv
150,200,0.2836676217765043,0.45077720207253885,0.37142857142857144,SDAJ.tsv
200,250,0.6145833333333334,0.3075313807531381,0.39552238805970147,SDAJ.tsv
250,300,0.3870967741935484,0.32589285714285715,0.35365853658536583,SDAJ.tsv
300,350,0.48295454545454547,0.35964912280701755,0.41336633663366334,SDAJ.tsv
350,400,0.42073170731707316,0.29133858267716534,0.34210526315789475,SDAJ.tsv
400,450,0.4092664092664093,0.36015325670498083,0.38461538461538464,SDAJ.tsv
450,500,0.41042345276872966,0.5238095238095238,0.46379310344827585,SDAJ.tsv
500,550,0.28929384965831434,0.6363636363636364,0.40515933232169954,SDAJ.tsv
550,600,0.38461538461538464,0.4,0.3946784922394678,SDAJ.tsv
600,627,0.2698412698412698,0.35,0.30097087378640774,SDAJ.tsv
