begin,end,s1_er_ratio,s2_er_ratio,er_ratio_average,file
0,50,0.36608557844690964,0.4966887417218543,0.391304347826087,SYTD.tsv
50,100,0.24778761061946902,0.5022421524663677,0.3741648106904232,SYTD.tsv
100,150,0.30491803278688523,0.33766233766233766,0.31151832460732987,SYTD.tsv
150,200,0.2531969309462916,0.40869565217391307,0.2885375494071146,SYTD.tsv
200,250,0.27350427350427353,0.4591439688715953,0.4247226624405705,SYTD.tsv
250,300,0.5549738219895288,0.11708860759493671,0.28205128205128205,SYTD.tsv
300,350,0.23404255319148937,0.5142857142857142,0.27802690582959644,SYTD.tsv
350,400,0.14553014553014554,0.3157894736842105,0.1687612208258528,SYTD.tsv
400,450,0.3504531722054381,0.42162162162162165,0.375968992248062,SYTD.tsv
450,500,0.3316953316953317,0.49572649572649574,0.3915756630265211,SYTD.tsv
500,550,0.42905405405405406,0.4567901234567901,0.4388646288209607,SYTD.tsv
550,600,0.3475409836065574,0.5457317073170732,0.45023696682464454,SYTD.tsv
600,650,0.41304347826086957,0.3980891719745223,0.4036144578313253,SYTD.tsv
650,700,0.46785714285714286,0.21568627450980393,0.34766355140186916,SYTD.tsv
700,750,0.4481012658227848,0.3287671232876712,0.40553745928338764,SYTD.tsv
750,800,0.2916666666666667,0.4069767441860465,0.3165829145728643,SYTD.tsv
800,850,0.401980198019802,0.4112903225806452,0.40381558028616854,SYTD.tsv
850,900,0.32281553398058255,0.4409937888198758,0.35602094240837695,SYTD.tsv
900,950,0.3125,0.5150214592274678,0.40037243947858475,SYTD.tsv
950,1000,0.46194225721784776,0.30718954248366015,0.41760299625468167,SYTD.tsv
1000,1050,0.33093525179856115,0.4444444444444444,0.3817097415506958,SYTD.tsv
1050,1100,0.38190184049079756,0.423841059602649,0.38978829389788294,SYTD.tsv
1100,1150,0.3228476821192053,0.45689655172413796,0.34444444444444444,SYTD.tsv
1150,1200,0.24307692307692308,0.5231788079470199,0.3319327731092437,SYTD.tsv
1200,1250,0.1696969696969697,0.4948453608247423,0.24355971896955503,SYTD.tsv
1250,1300,0.3881578947368421,0.45614035087719296,0.4126315789473684,SYTD.tsv
1300,1350,0.26495726495726496,0.4411764705882353,0.2935560859188544,SYTD.tsv
1350,1400,0.35294117647058826,0.44280442804428044,0.40611353711790393,SYTD.tsv
1400,1450,0.46153846153846156,0.3188405797101449,0.3964757709251101,SYTD.tsv
1450,1473,0.16666666666666666,0.3464566929133858,0.25691699604743085,SYTD.tsv
