begin,end,s1_er_ratio,s2_er_ratio,er_ratio_average,file
0,50,0.34065934065934067,0.47282608695652173,0.38503649635036497,S7NH.tsv
50,100,0.31143552311435524,0.5485436893203883,0.3905996758508914,S7NH.tsv
100,150,0.5919854280510018,0.22137404580152673,0.4722564734895191,S7NH.tsv
150,200,0.35144927536231885,0.470404984423676,0.4154103852596315,S7NH.tsv
200,250,0.4292682926829268,0.35471698113207545,0.3872340425531915,S7NH.tsv
250,300,0.4673913043478261,0.3930131004366812,0.4143302180685358,S7NH.tsv
300,350,0.38495575221238937,0.44171779141104295,0.4,S7NH.tsv
350,400,0.1895910780669145,0.6020942408376964,0.36086956521739133,S7NH.tsv
400,450,0.1693121693121693,0.6597938144329897,0.24096385542168675,S7NH.tsv
450,500,0.09380234505862646,0.5154639175257731,0.15273775216138327,S7NH.tsv
500,550,0.17579908675799086,0.4,0.21223709369024857,S7NH.tsv
550,600,0.18336886993603413,0.6549295774647887,0.29296235679214405,S7NH.tsv
600,650,0.30678466076696165,0.6,0.3967280163599182,S7NH.tsv
650,700,0.4570230607966457,0.6065573770491803,0.5153452685421995,S7NH.tsv
700,750,0.49558823529411766,0.37130801687763715,0.46346782988004365,S7NH.tsv
750,800,0.2685459940652819,0.5792079207920792,0.3401826484018265,S7NH.tsv
800,850,0.5273972602739726,0.3145275035260931,0.3508771929824561,S7NH.tsv
850,900,0.4383561643835616,0.3558282208588957,0.3813559322033898,S7NH.tsv
900,950,0.5045454545454545,0.38903394255874674,0.4311774461028192,S7NH.tsv
950,1000,0.3807531380753138,0.3878504672897196,0.3841059602649007,S7NH.tsv
1000,1050,0.46332046332046334,0.24324324324324326,0.36174636174636177,S7NH.tsv
1050,1100,0.48,0.2349869451697128,0.2857142857142857,S7NH.tsv
1100,1150,0.37819025522041766,0.41904761904761906,0.38619402985074625,S7NH.tsv
1150,1200,0.3448275862068966,0.5743589743589743,0.4496487119437939,S7NH.tsv
1200,1250,0.3492647058823529,0.547752808988764,0.46178343949044587,S7NH.tsv
1250,1300,0.5343680709534369,0.3400576368876081,0.449874686716792,S7NH.tsv
1300,1350,0.4485981308411215,0.45403899721448465,0.45200698080279234,S7NH.tsv
1350,1350,0.0,0.0,0.0,S7NH.tsv
