begin,end,s1_er_ratio,s2_er_ratio,er_ratio_average,file
0,50,0.30864197530864196,0.3684210526315789,0.33933933933933935,SWRQ.tsv
50,100,0.36823104693140796,0.4345991561181435,0.39883268482490275,SWRQ.tsv
100,150,0.5147058823529411,0.23773584905660378,0.3316708229426434,SWRQ.tsv
150,200,0.5257731958762887,0.17349397590361446,0.240234375,SWRQ.tsv
200,250,0.5367647058823529,0.17777777777777778,0.3322784810126582,SWRQ.tsv
250,300,0.4563106796116505,0.38202247191011235,0.43389830508474575,SWRQ.tsv
300,350,0.46616541353383456,0.3535714285714286,0.3898305084745763,SWRQ.tsv
350,400,0.5,0.03783783783783784,0.12168141592920353,SWRQ.tsv
400,450,0.35443037974683544,0.47419354838709676,0.41373801916932906,SWRQ.tsv
450,474,0.13761467889908258,0.48,0.3014354066985646,SWRQ.tsv
