begin,end,s1_er_ratio,s2_er_ratio,er_ratio_average,file
0,50,0.3502994011976048,0.4980392156862745,0.4142614601018676,SMSW.tsv
50,100,0.5590551181102362,0.31230283911671924,0.35348226018396844,SMSW.tsv
100,150,0.4671201814058957,0.5436893203883495,0.49866666666666665,SMSW.tsv
150,200,0.2886178861788618,0.5032679738562091,0.4076086956521739,SMSW.tsv
200,250,0.5929203539823009,0.3359683794466403,0.36926605504587157,SMSW.tsv
250,300,0.5157232704402516,0.3569553805774278,0.40370370370370373,SMSW.tsv
300,350,0.6483516483516484,0.3416988416988417,0.4475347661188369,SMSW.tsv
350,400,0.5337301587301587,0.39775910364145656,0.47735191637630664,SMSW.tsv
400,450,0.31221719457013575,0.4,0.32885085574572126,SMSW.tsv
450,495,0.2623762376237624,0.4666666666666667,0.3322475570032573,SMSW.tsv
