Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
well,1,19,"[4, 12, 19, 35, 81, 86, 88, 107, 121, 133, 159, 216, 257, 261, 268, 271, 283, 295, 300, 309, 327, 328, 354, 365, 405, 415, 432, 476, 503, 535, 543, 561, 563, 564, 573, 579, 594, 598, 608, 619, 629, 637, 651, 661, 662, 704, 706, 713, 719, 726, 757, 775, 786, 788, 791, 813, 824, 848, 852, 858, 860, 865, 866, 872, 895, 928, 950, 1075, 1082, 1084, 1109, 1151, 1184, 1186, 1191, 1205, 1209, 1250, 1275, 1278, 1284, 1306, 1315, 1341, 1355, 1359, 1363, 1367, 1383, 1399, 1424, 1453, 1456, 1458, 1462, 1468, 1479, 1490, 1512, 1518, 1535, 1541, 1548, 1556, 1581, 1599, 1627, 1635, 1640, 1653, 1655, 1657, 1693, 1723, 1725, 1734, 1773, 1777, 1794, 1798, 1834, 1848, 1890, 1891, 1896, 1900, 1953, 1959, 1960, 1977, 1993, 1997, 2002, 2028, 2032, 2061, 2100, 2115, 2119, 2125, 2151, 2166, 2176, 2207, 2208, 2230, 2262, 2265, 2267, 2268, 2290, 2309, 2323, 2360, 2387, 2429, 2446, 2449, 2456, 2522, 2524, 2534, 2537, 2549, 2576, 2577, 2582, 2587, 2618, 2633, 2639, 2662, 2672, 2675, 2690, 2713, 2716, 2725, 2745, 2769, 2775, 2792, 2795, 2797, 2805, 2811, 2813, 2833, 2834, 2844, 2848, 2854, 2875, 2876, 2882, 2937, 2938, 2950, 2951, 2969, 2995, 3038, 3044]",S263.tsv
know,1,77,"[4, 77, 103, 115, 123, 131, 133, 135, 165, 169, 177, 178, 207, 209, 222, 225, 246, 257, 261, 271, 275, 283, 306, 347, 358, 360, 382, 388, 397, 399, 413, 416, 419, 423, 435, 437, 439, 441, 531, 542, 590, 592, 594, 629, 679, 689, 773, 775, 824, 828, 833, 866, 869, 900, 956, 996, 1048, 1074, 1080, 1082, 1095, 1109, 1122, 1124, 1151, 1170, 1206, 1245, 1247, 1249, 1251, 1253, 1259, 1298, 1300, 1309, 1311, 1319, 1328, 1330, 1332, 1338, 1340, 1342, 1395, 1411, 1426, 1452, 1456, 1464, 1479, 1481, 1483, 1485, 1490, 1492, 1494, 1496, 1522, 1528, 1575, 1577, 1584, 1662, 1691, 1693, 1723, 1745, 1827, 1849, 1869, 1879, 1900, 1902, 1949, 1973, 1977, 2002, 2010, 2021, 2056, 2119, 2129, 2131, 2155, 2157, 2176, 2180, 2184, 2186, 2197, 2198, 2200, 2206, 2251, 2254, 2280, 2288, 2291, 2292, 2303, 2312, 2314, 2316, 2332, 2334, 2342, 2348, 2350, 2351, 2353, 2363, 2369, 2371, 2408, 2412, 2420, 2422, 2429, 2433, 2438, 2452, 2456, 2479, 2480, 2489, 2499, 2570, 2692, 2698, 2702, 2704, 2706, 2710, 2729, 2753, 2763, 2773, 2812, 2867, 2893, 2973, 2975, 2983, 2985, 2994, 3012]",S263.tsv
yeah well i,3,81,"[4, 81]",S263.tsv
well i,2,133,"[4, 81, 133, 257, 283, 328, 564, 629, 637, 757, 1424, 1468, 1541, 1655, 1657, 1777, 1993, 2028, 2387, 2587, 2618, 2716, 2795, 2876, 2937]",S263.tsv
i don't,2,135,"[4, 135, 138, 179, 222, 225, 283, 473, 531, 542, 564, 590, 751, 900, 1369, 1568, 1587, 1654, 1657, 1662, 1747, 1869, 2158, 2355, 2479, 2867, 3009, 3012]",S263.tsv
yeah well,2,159,"[4, 81, 159, 271, 365, 503, 1315, 1581, 1627, 1794, 1798, 1959, 2456, 2582, 2813]",S263.tsv
well i don't,3,1657,"[4, 283, 1657]",S263.tsv
what it be,3,2541,"[4, 1827, 2541]",S263.tsv
it's very,2,13,"[6, 10, 13, 212, 223, 683, 996, 1647, 1961, 2220, 2823, 2885]",S263.tsv
but it's,2,29,"[6, 29, 188, 1389, 1584, 1641, 1711, 1876, 2325, 2363, 2538, 2823, 3004]",S263.tsv
nice,1,51,"[6, 51, 65, 212, 223, 246, 488, 698, 1584, 2133, 2136, 2823, 2828, 2846, 2847, 2887]",S263.tsv
very nice,2,65,"[6, 65, 212, 223, 246, 698, 2823, 2887]",S263.tsv
look,1,53,"[8, 53, 65, 175, 478, 490, 508, 677, 821, 885, 994, 1050, 1067, 1209, 1481, 1609, 1615, 1619, 1634, 1641, 1642, 1673, 1730, 1844, 2008, 2251, 2254, 2287, 2310, 2337, 2376, 2433, 2458, 2464, 2641, 2666, 2700, 2731]",S263.tsv
gonna,1,121,"[8, 121, 205, 528, 543, 596, 809, 824, 1084, 1233, 1235, 1399, 1550, 1666, 1876, 2080, 2165, 2264, 2437, 2594, 2598, 2700, 2788, 2789, 2875]",S263.tsv
at the,2,399,"[8, 399, 419, 583, 651, 840, 1111, 1225, 1522, 1523, 1524, 1598, 1656, 1744, 1836, 1898, 2003, 2232, 2296, 2468, 2889, 3016]",S263.tsv
look at,2,994,"[8, 994, 1642, 2337, 2376, 2433, 2464, 2666]",S263.tsv
like,1,13,"[12, 13, 72, 209, 232, 235, 244, 371, 385, 390, 436, 473, 488, 565, 607, 611, 627, 629, 633, 716, 719, 725, 735, 772, 816, 828, 834, 934, 937, 941, 942, 949, 954, 1003, 1048, 1105, 1110, 1235, 1261, 1290, 1327, 1403, 1422, 1460, 1556, 1562, 1565, 1584, 1609, 1641, 1651, 1775, 1842, 1945, 1950, 1956, 1959, 2008, 2009, 2071, 2073, 2101, 2103, 2105, 2145, 2184, 2290, 2296, 2297, 2312, 2316, 2325, 2339, 2363, 2414, 2423, 2429, 2456, 2458, 2468, 2474, 2484, 2489, 2491, 2534, 2610, 2614, 2616, 2619, 2641, 2662, 2664, 2697, 2739, 2745, 2769, 2817, 2889, 2935, 2941, 2957, 2960, 2988, 2998, 3047]",S263.tsv
taste,1,232,"[12, 120, 232, 1003]",S263.tsv
there's,1,257,"[12, 70, 144, 146, 160, 257, 397, 608, 722, 735, 748, 768, 824, 878, 1196, 1416, 1432, 1556, 1578, 1644, 1672, 1696, 1812, 1912, 1928, 2084, 2119, 2272, 2277, 2296, 2362, 2431, 2468, 2479, 2600, 2619, 2731, 2752]",S263.tsv
quite,1,273,"[12, 273, 556, 627, 641, 664, 692, 777, 942, 1003, 1078, 1185, 1235, 1363, 1385, 1387, 1452, 1496, 1672, 1704, 1787, 1791, 1800, 1826, 1999, 2456, 2596, 2610, 2614, 2639, 2655, 2763, 2816, 2915]",S263.tsv
i like,2,244,"[12, 244, 607, 719, 934, 937, 941, 954, 1775, 2071, 2073]",S263.tsv
sauvignon,1,18,"[13, 15, 18, 31, 37, 232]",S263.tsv
french,1,18,"[15, 18, 24, 28, 44, 227, 238, 242, 890, 1943]",S263.tsv
i think,2,18,"[17, 18, 62, 72, 184, 209, 232, 324, 326, 390, 427, 488, 556, 602, 606, 608, 619, 647, 674, 757, 767, 769, 771, 982, 985, 991, 1025, 1041, 1048, 1067, 1078, 1082, 1084, 1148, 1150, 1206, 1223, 1305, 1313, 1349, 1357, 1363, 1445, 1447, 1501, 1504, 1508, 1533, 1541, 1578, 1655, 1663, 1713, 1723, 1736, 1746, 1748, 1877, 1879, 1959, 1988, 1999, 2018, 2151, 2155, 2204, 2208, 2261, 2312, 2336, 2456, 2528, 2602, 2659, 2669, 2716, 2745, 2820, 2910, 2919, 3001]",S263.tsv
be a,2,77,"[18, 77, 167, 283, 590, 768, 840, 962, 1067, 1080, 1194, 1347, 1430, 1674, 1706, 1746, 1900, 1961, 1977, 1997, 2166, 2198, 2295, 2372, 2468, 2508, 2854, 2952]",S263.tsv
think,1,125,"[17, 18, 72, 125, 135, 138, 179, 184, 209, 232, 324, 326, 390, 427, 449, 488, 602, 606, 608, 619, 647, 655, 674, 753, 757, 767, 769, 771, 985, 991, 1025, 1041, 1048, 1067, 1078, 1082, 1084, 1148, 1150, 1183, 1205, 1206, 1223, 1305, 1313, 1330, 1349, 1357, 1363, 1399, 1445, 1447, 1501, 1504, 1508, 1533, 1541, 1578, 1587, 1620, 1622, 1628, 1654, 1655, 1657, 1663, 1713, 1723, 1725, 1733, 1736, 1877, 1879, 1916, 1922, 1959, 1988, 1999, 2018, 2145, 2151, 2155, 2204, 2208, 2261, 2264, 2308, 2312, 2336, 2456, 2479, 2487, 2528, 2602, 2659, 2669, 2716, 2745, 2820, 2910, 2919, 2987, 3001, 3009]",S263.tsv
isn't it,2,215,"[18, 28, 215, 248, 480, 733, 968, 974, 1306, 1476, 1719, 2027, 2037, 2363, 2464, 2523]",S263.tsv
i think it,3,232,"[18, 232, 1048, 1067, 1305, 1713, 1746, 1959, 2910]",S263.tsv
think it,2,1657,"[18, 1048, 1067, 1305, 1657, 1713, 1746, 1959, 2910]",S263.tsv
i think it be,4,1048,"[18, 1048, 1067, 1305, 1713, 1746, 1877, 1959, 2910]",S263.tsv
word,1,2708,"[18, 2708]",S263.tsv
grape,1,29,"[20, 29, 1863]",S263.tsv
be that,2,31,"[20, 31, 74, 203, 225, 364, 427, 447, 480, 675, 721, 758, 776, 1283, 1284, 1296, 1306, 1659, 1880, 1916, 2081, 2289, 2551, 2578, 2754, 2816, 2892, 2917, 3029]",S263.tsv
the grape,2,35,"[20, 35, 37, 1863]",S263.tsv
that the,2,257,"[20, 257, 427, 758, 1235, 1283, 1334, 1916, 2479, 2698, 3029]",S263.tsv
place,1,240,"[20, 240, 419, 423, 1036, 1240, 1569, 2114, 2629, 2701]",S263.tsv
the place,2,423,"[20, 423, 1240, 1569]",S263.tsv
be that the,3,427,"[20, 427, 758, 1283, 1916, 3029]",S263.tsv
or be,2,1006,"[20, 1006, 1437, 1807, 1876, 1916]",S263.tsv
god,1,51,"[22, 51, 826, 1074, 1080, 2290, 2569]",S263.tsv
that's,1,159,"[28, 76, 80, 159, 202, 215, 310, 329, 394, 448, 457, 461, 503, 552, 608, 619, 651, 669, 680, 761, 765, 805, 824, 930, 992, 1000, 1041, 1048, 1055, 1057, 1185, 1298, 1314, 1381, 1416, 1528, 1551, 1565, 1569, 1580, 1583, 1586, 1609, 1621, 1635, 1651, 1654, 1685, 1698, 1702, 1718, 1757, 1759, 1851, 1872, 1876, 1955, 1960, 2039, 2051, 2121, 2150, 2230, 2232, 2251, 2273, 2282, 2312, 2320, 2324, 2352, 2390, 2428, 2464, 2468, 2523, 2541, 2555, 2558, 2560, 2687, 2690, 2698, 2815, 2833, 2852, 2874, 2927, 2964, 2996, 3025, 3027]",S263.tsv
mean,1,77,"[32, 77, 81, 88, 133, 165, 201, 371, 427, 785, 793, 828, 840, 982, 994, 1044, 1080, 1109, 1152, 1170, 1206, 1208, 1245, 1298, 1309, 1328, 1330, 1413, 1443, 1452, 1477, 1479, 1527, 1590, 1623, 1663, 1672, 1704, 1847, 1848, 1868, 1869, 1872, 1902, 1950, 2119, 2131, 2346, 2385, 2398, 2410, 2422, 2424, 2431, 2456, 2480, 2517, 2600, 2618, 2637, 2669, 2718, 2758, 2795, 2969, 3004]",S263.tsv
see,1,141,"[32, 83, 141, 169, 619, 679, 1082, 1136, 1148, 1307, 1363, 1596, 1643, 1664, 1697, 1713, 1730, 1840, 1892, 1906, 1907, 1934, 1937, 1939, 1941, 1943, 1952, 1959, 1967, 1999, 2003, 2018, 2019, 2022, 2064, 2074, 2097, 2178, 2312, 2372, 2374, 2429, 2431, 2433, 2529, 2812, 2883, 3039]",S263.tsv
oh i,2,222,"[32, 222, 303, 528, 1748, 1924, 2009, 2071, 2129, 2339, 2969]",S263.tsv
yes,1,34,"[19, 21, 31, 34, 45, 46, 50, 57, 59, 68, 73, 75, 77, 88, 93, 96, 98, 100, 106, 119, 130, 155, 175, 181, 185, 191, 197, 217, 236, 243, 245, 312, 314, 413, 415, 417, 458, 482, 502, 503, 515, 710, 722, 853, 939, 954, 959, 972, 974, 992, 1003, 1015, 1150, 1152, 1173, 1186, 1197, 1199, 1211, 1221, 1233, 1236, 1248, 1250, 1254, 1264, 1268, 1272, 1306, 1308, 1314, 1324, 1328, 1352, 1354, 1356, 1374, 1398, 1400, 1402, 1417, 1425, 1427, 1429, 1431, 1457, 1461, 1463, 1474, 1478, 1479, 1489, 1511, 1545, 1563, 1677, 1690, 1794, 1810, 1811, 1820, 1860, 1884, 1935, 1970, 2067, 2130, 2196, 2217, 2260, 2377, 2397, 2414, 2424, 2447, 2449, 2456, 2478, 2533, 2573, 2632, 2696, 2733, 2735, 2783, 2807, 2832, 2835, 2839, 2894, 2896, 2902, 2921, 2929, 2933, 2938, 2946, 2979, 2986, 3018]",S263.tsv
but it,2,322,"[36, 322, 380, 641, 707, 1209, 1403, 1975, 2243, 2456]",S263.tsv
must have,2,1494,"[36, 40, 1494, 1971]",S263.tsv
name,1,1170,"[38, 190, 1170, 1859, 1876, 1890, 1906, 1926]",S263.tsv
have the,2,547,"[38, 547, 606, 2005, 2186, 2221, 2385, 2508, 2564, 2567, 2634, 2851]",S263.tsv
have be,2,121,"[40, 121, 300, 397, 1800, 1971, 2985]",S263.tsv
go,1,54,"[47, 54, 64, 95, 108, 125, 135, 201, 203, 290, 308, 321, 361, 380, 385, 394, 402, 403, 416, 441, 443, 578, 585, 586, 608, 646, 689, 790, 798, 822, 869, 874, 907, 1017, 1018, 1061, 1082, 1086, 1095, 1117, 1216, 1274, 1328, 1332, 1361, 1367, 1369, 1371, 1373, 1385, 1395, 1397, 1452, 1454, 1515, 1518, 1541, 1549, 1550, 1564, 1573, 1611, 1654, 1666, 1705, 1742, 1777, 1805, 1812, 1830, 1849, 1852, 1929, 1939, 1941, 1943, 1959, 1961, 1977, 1999, 2074, 2119, 2123, 2129, 2143, 2149, 2178, 2188, 2232, 2236, 2261, 2268, 2272, 2284, 2289, 2297, 2309, 2310, 2316, 2318, 2320, 2363, 2385, 2387, 2391, 2392, 2393, 2396, 2398, 2438, 2456, 2464, 2468, 2479, 2530, 2567, 2767, 2790, 2805, 2815, 2826, 2937, 2963, 3036, 3038, 3049]",S263.tsv
go to,2,402,"[54, 64, 95, 108, 402, 441, 443, 798, 869, 1017, 1018, 1082, 1328, 1332, 1361, 1367, 1654, 1666, 1742, 1941, 1943, 1959, 1961, 1977, 1999, 2363, 2385, 2392, 2393, 2530, 2790, 2815, 2826, 2937, 2963, 3036]",S263.tsv
and i'm,2,857,"[54, 857, 2133, 2389]",S263.tsv
keep it,2,129,"[56, 129, 1205, 1210]",S263.tsv
way,1,203,"[56, 203, 290, 292, 324, 325, 689, 1340, 1373, 1406, 1603, 2217, 2739]",S263.tsv
keep,1,929,"[56, 129, 929, 931, 1205, 1210, 1220, 1235, 1265, 1328, 1496, 1580, 2060, 2745, 2773, 2916, 3032]",S263.tsv
cos,1,147,"[58, 108, 147, 160, 170, 191, 207, 252, 263, 283, 297, 324, 405, 409, 432, 592, 596, 679, 689, 777, 879, 894, 994, 1027, 1029, 1048, 1084, 1185, 1231, 1290, 1363, 1430, 1452, 1464, 1508, 1562, 1575, 1578, 1590, 1609, 1654, 1664, 1693, 1713, 1723, 1766, 1889, 1931, 1955, 1966, 1995, 2061, 2221, 2241, 2256, 2261, 2266, 2275, 2312, 2429, 2477, 2479, 2535, 2554, 2596, 2632, 2729, 2747, 2749, 2767, 2811, 2831, 2905, 2910, 2917, 3012]",S263.tsv
cos i,2,405,"[58, 405, 679, 1452, 1508, 1575, 1590, 1654, 1766, 2241, 2479, 2910]",S263.tsv
and it,2,1069,"[64, 72, 85, 156, 1069, 1403, 1498, 1560, 1816, 1977, 2251, 2272, 2297, 2468, 2470, 2482]",S263.tsv
always,1,360,"[66, 116, 150, 360, 604, 1499, 2099, 2126, 2178, 2232, 2251, 2398, 2472, 2857]",S263.tsv
get,1,68,"[51, 68, 82, 97, 102, 120, 123, 125, 129, 136, 140, 143, 150, 154, 165, 178, 190, 211, 238, 240, 250, 286, 298, 322, 335, 339, 353, 361, 365, 393, 449, 463, 516, 522, 534, 535, 536, 537, 538, 543, 555, 580, 581, 582, 583, 585, 594, 606, 619, 636, 643, 651, 684, 691, 765, 879, 881, 892, 894, 987, 991, 1020, 1038, 1050, 1067, 1086, 1240, 1261, 1270, 1282, 1307, 1309, 1349, 1365, 1385, 1397, 1415, 1418, 1452, 1479, 1483, 1485, 1487, 1505, 1546, 1598, 1672, 1704, 1723, 1730, 1733, 1745, 1747, 1766, 1777, 1814, 1845, 1860, 1908, 1931, 1945, 1954, 1967, 1982, 1993, 2031, 2116, 2149, 2156, 2188, 2203, 2206, 2251, 2256, 2261, 2268, 2280, 2385, 2387, 2406, 2408, 2411, 2426, 2437, 2467, 2477, 2482, 2508, 2515, 2562, 2581, 2587, 2608, 2631, 2641, 2675, 2693, 2704, 2713, 2722, 2724, 2731, 2810, 2811, 2812, 2813, 2846, 2848, 2849, 2861, 2865, 2882, 2907, 2914, 2919, 2920, 2926, 2933, 2938, 2942, 2955, 2983, 3012, 3017, 3035]",S263.tsv
yes i,2,77,"[68, 77, 88, 710, 954, 1479, 2424]",S263.tsv
i get,2,165,"[68, 165, 353, 534, 581, 1349, 1365, 1505, 1908, 2149, 2385, 2387, 2508, 2926]",S263.tsv
full,1,344,"[68, 344, 1243, 2522]",S263.tsv
course,1,71,"[70, 71, 72, 77, 351, 708, 1590, 1702, 1900, 2037, 2387]",S263.tsv
need,1,70,"[61, 70, 108, 180, 384, 489, 705, 1084, 1220, 1275, 1674, 1768, 2211, 2339, 2518, 2519, 2520, 2521, 2522, 2530, 2535, 2560, 2773, 2775, 2811, 2813, 2851, 2874, 2981]",S263.tsv
many,1,611,"[70, 611, 1510, 1527, 2429, 2433, 3013]",S263.tsv
say,1,131,"[72, 131, 201, 257, 261, 290, 317, 318, 319, 366, 391, 397, 405, 409, 419, 435, 477, 498, 586, 594, 669, 1048, 1050, 1084, 1152, 1238, 1328, 1367, 1418, 1452, 1456, 1458, 1464, 1466, 1471, 1481, 1485, 1487, 1489, 1490, 1516, 1547, 1664, 1672, 1696, 1929, 1959, 1999, 2059, 2060, 2178, 2316, 2323, 2327, 2331, 2376, 2429, 2433, 2468, 2479, 2534, 2553, 2755, 2836, 2919, 2957, 2969, 2971, 2972, 2981]",S263.tsv
you be,2,276,"[72, 74, 276, 296, 508, 925, 1207, 1232, 1437, 1503, 2060]",S263.tsv
be say,2,397,"[72, 397, 2376]",S263.tsv
be at,2,419,"[72, 419, 1078, 1898, 2439]",S263.tsv
the i think,3,427,"[72, 427]",S263.tsv
be like,2,772,"[72, 772, 1290, 1422, 1842, 2290, 2296, 2456, 2988]",S263.tsv
hotel,1,1021,"[72, 1021, 1022, 1040, 1047, 1050, 1336]",S263.tsv
think you,2,1330,"[72, 982, 1330, 1748, 2745]",S263.tsv
it's like,2,390,"[72, 390, 565, 1105, 1956, 2105, 2325, 2363, 2429, 2769]",S263.tsv
talk,1,829,"[74, 829, 1314, 1338, 1496, 1499, 2147, 2312, 2423, 2489, 2552]",S263.tsv
be talk about,3,1314,"[74, 1314]",S263.tsv
talk about,2,1338,"[74, 1338]",S263.tsv
right,1,143,"[76, 87, 143, 155, 224, 236, 249, 253, 274, 278, 293, 301, 310, 325, 348, 390, 404, 410, 427, 454, 480, 489, 515, 547, 593, 601, 640, 656, 688, 714, 930, 981, 984, 986, 992, 1072, 1120, 1169, 1236, 1264, 1289, 1293, 1295, 1299, 1305, 1339, 1350, 1366, 1373, 1380, 1382, 1390, 1392, 1397, 1448, 1456, 1457, 1483, 1500, 1679, 1743, 1783, 1852, 1872, 1878, 1887, 1901, 1922, 1955, 1962, 2012, 2050, 2051, 2117, 2120, 2227, 2280, 2281, 2351, 2394, 2409, 2415, 2430, 2481, 2492, 2500, 2530, 2563, 2564, 2612, 2620, 2628, 2632, 2732, 2835, 2861, 2863, 2890, 2919, 2935, 3003, 3018, 3031]",S263.tsv
yeah that's,2,461,"[76, 461, 992, 1718, 2150, 2273, 2523, 2996]",S263.tsv
yeah that's right,3,992,"[76, 992]",S263.tsv
that's right,2,930,"[76, 930, 992, 1872, 1955, 2051]",S263.tsv
a bite,2,121,"[80, 121, 232, 235, 608, 725, 726, 753, 840, 902, 1041, 1110, 1194, 1363, 1548, 2323, 2773, 2854, 2952, 2966]",S263.tsv
oh that's,2,215,"[80, 215, 669, 2390]",S263.tsv
bite,1,449,"[80, 121, 232, 235, 449, 564, 608, 680, 726, 732, 753, 777, 840, 847, 881, 883, 902, 1015, 1041, 1110, 1194, 1363, 1548, 1588, 2268, 2323, 2401, 2525, 2528, 2543, 2547, 2636, 2701, 2773, 2854, 2952, 2966]",S263.tsv
