Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
have to go to,4,458,"[303, 458]",SJSS.tsv
round,1,501,"[306, 501]",SJSS.tsv
put load of,3,327,"[150, 327]",SJSS.tsv
paper,1,439,"[327, 439]",SJSS.tsv
load,1,457,"[246, 327, 457]",SJSS.tsv
out and,2,335,"[332, 335, 344]",SJSS.tsv
go into,2,357,"[273, 357]",SJSS.tsv
there be,2,457,"[357, 381, 457]",SJSS.tsv
like oh no,3,359,"[349, 359, 498, 501]",SJSS.tsv
and then she be like,5,479,"[359, 479]",SJSS.tsv
the time,2,363,"[293, 363]",SJSS.tsv
bring,1,383,"[85, 383]",SJSS.tsv
we know,2,398,"[383, 398]",SJSS.tsv
ruin,1,386,"[322, 386, 387]",SJSS.tsv
of the,2,416,"[410, 416]",SJSS.tsv
i think that,3,413,"[152, 413]",SJSS.tsv
and then you,3,413,"[328, 413]",SJSS.tsv
the poo,2,418,"[416, 418, 426]",SJSS.tsv
like every,2,498,"[418, 498]",SJSS.tsv
glad,1,465,"[426, 465]",SJSS.tsv
i'm not,2,43,"[38, 43]",SJSS.tsv
know where,2,63,"[43, 63]",SJSS.tsv
don't know,2,112,"[43, 61, 66, 112, 311, 321, 395, 424, 562]",SJSS.tsv
it be but,3,424,"[43, 424]",SJSS.tsv
where it,2,513,"[43, 513]",SJSS.tsv
oh right,2,45,"[23, 27, 45]",SJSS.tsv
do you,2,61,"[39, 40, 54, 61, 63, 194, 212, 239, 241, 255, 356, 530, 536, 556]",SJSS.tsv
be it,2,61,"[55, 61, 130, 148, 216, 339]",SJSS.tsv
no you,2,389,"[61, 389]",SJSS.tsv
work,1,85,"[61, 85, 394, 497, 535, 540]",SJSS.tsv
you you,2,551,"[61, 551]",SJSS.tsv
i don't know,3,112,"[66, 112, 321, 395, 424, 562]",SJSS.tsv
no i don't,3,127,"[66, 127, 226]",SJSS.tsv
a bite,2,115,"[9, 32, 115, 117, 155, 214, 244, 310, 529]",SJSS.tsv
oh i think,3,224,"[117, 224]",SJSS.tsv
be a bite,3,244,"[117, 244]",SJSS.tsv
i think it be a,5,254,"[117, 254]",SJSS.tsv
i think it be,4,312,"[117, 312]",SJSS.tsv
oh i,2,177,"[117, 177, 224, 315, 333, 423, 568]",SJSS.tsv
what's go on,3,308,"[147, 308]",SJSS.tsv
go on,2,555,"[147, 555]",SJSS.tsv
i know,2,181,"[148, 181, 195, 206, 231, 270, 272, 288, 382, 407, 414, 523, 550]",SJSS.tsv
know what,2,212,"[181, 195, 212]",SJSS.tsv
yeah i know what you mean,6,231,"[195, 231]",SJSS.tsv
once you've do it,4,205,"[204, 205]",SJSS.tsv
thing be,2,311,"[205, 288, 311, 485]",SJSS.tsv
you're not,2,219,"[125, 219]",SJSS.tsv
tampon,1,198,"[176, 194, 198, 219]",SJSS.tsv
tampon in,2,219,"[194, 219]",SJSS.tsv
but i,2,221,"[41, 176, 179, 221, 513]",SJSS.tsv
i've just,2,223,"[19, 223, 366]",SJSS.tsv
always,1,223,"[85, 192, 194, 223, 273, 293, 335, 349, 395, 398, 456, 479, 481]",SJSS.tsv
like i,2,230,"[67, 148, 161, 230, 300, 310, 356, 388, 438, 446, 451, 456, 457, 472, 474, 477, 483, 487, 505, 511]",SJSS.tsv
if i,2,230,"[151, 196, 230, 321, 506, 513, 536]",SJSS.tsv
i feel,2,230,"[179, 230]",SJSS.tsv
i can,2,230,"[196, 230, 388, 405, 406]",SJSS.tsv
so like,2,232,"[85, 151, 232, 457, 468]",SJSS.tsv
use them,2,232,"[224, 232]",SJSS.tsv
i think it's,3,356,"[232, 356, 446, 550]",SJSS.tsv
cos my,2,403,"[232, 403, 466]",SJSS.tsv
a lot,2,258,"[67, 176, 218, 258, 368, 513]",SJSS.tsv
place,1,288,"[91, 288]",SJSS.tsv
happen to,2,288,"[260, 285, 288]",SJSS.tsv
to me,2,474,"[288, 474]",SJSS.tsv
mean,1,294,"[181, 231, 294]",SJSS.tsv
no i've,2,313,"[294, 313]",SJSS.tsv
pooing,1,338,"[295, 338, 389, 405]",SJSS.tsv
it and,2,299,"[48, 129, 214, 299, 423]",SJSS.tsv
you can smell it,4,299,"[194, 299]",SJSS.tsv
can smell it and,4,299,"[196, 299]",SJSS.tsv
like you,2,299,"[273, 299, 348, 409, 446, 563]",SJSS.tsv
have such a,3,301,"[109, 301]",SJSS.tsv
such a,2,293,"[109, 293, 301, 395]",SJSS.tsv
wear,1,309,"[179, 309, 310]",SJSS.tsv
like when you,3,311,"[309, 311, 556]",SJSS.tsv
a bite of,3,310,"[32, 214, 310]",SJSS.tsv
wear them,2,310,"[179, 310]",SJSS.tsv
and like i,3,310,"[300, 310]",SJSS.tsv
they go,2,437,"[407, 437]",SJSS.tsv
how they,2,438,"[437, 438]",SJSS.tsv
many time,2,565,"[437, 565]",SJSS.tsv
you know,2,262,"[40, 54, 63, 194, 212, 244, 262, 277, 348, 415, 446, 534, 563]",SJSS.tsv
and then like,3,446,"[51, 446, 536]",SJSS.tsv
well it's,2,446,"[62, 446]",SJSS.tsv
stop,1,446,"[119, 125, 129, 133, 390, 446]",SJSS.tsv
but like,2,446,"[148, 446, 450, 458, 487, 549]",SJSS.tsv
i be say,3,446,"[207, 446]",SJSS.tsv
get diarrhoea,2,446,"[311, 313, 446]",SJSS.tsv
so i think,3,446,"[312, 446]",SJSS.tsv
like last,2,468,"[446, 468]",SJSS.tsv
constipate,1,459,"[446, 451, 459, 476]",SJSS.tsv
cos i've,2,451,"[180, 451]",SJSS.tsv
fine,1,451,"[204, 312, 388, 451, 453, 497, 534]",SJSS.tsv
be fine,2,451,"[312, 451, 497, 534]",SJSS.tsv
for a poo,3,451,"[355, 398, 407, 451]",SJSS.tsv
a poo,2,398,"[356, 388, 398, 409, 451, 463, 466]",SJSS.tsv
have diarrhoea,2,453,"[311, 453]",SJSS.tsv
diarrhoea so,2,453,"[313, 453]",SJSS.tsv
yeah like,2,485,"[202, 217, 421, 485]",SJSS.tsv
take it,2,487,"[88, 487, 548]",SJSS.tsv
but like i,3,487,"[148, 487]",SJSS.tsv
it but,2,487,"[151, 468, 487]",SJSS.tsv
like i be,3,487,"[161, 457, 487]",SJSS.tsv
house,1,487,"[238, 244, 487]",SJSS.tsv
remember,1,487,"[350, 353, 388, 487]",SJSS.tsv
in the house,3,506,"[487, 506]",SJSS.tsv
four,1,489,"[436, 489, 537]",SJSS.tsv
weeks,1,489,"[461, 489]",SJSS.tsv
three weeks,2,489,"[466, 489]",SJSS.tsv
like three weeks,3,489,"[476, 489]",SJSS.tsv
three,1,506,"[489, 497, 506, 534, 536]",SJSS.tsv
to the,2,458,"[159, 254, 260, 458, 493, 501]",SJSS.tsv
i go,2,242,"[202, 242, 341, 355, 468, 474, 493]",SJSS.tsv
i go to the,4,493,"[388, 493]",SJSS.tsv
go to the,3,458,"[388, 421, 458, 476, 493, 501]",SJSS.tsv
that get,2,516,"[495, 516]",SJSS.tsv
and they,2,497,"[48, 58, 497, 544]",SJSS.tsv
they be,2,497,"[423, 497]",SJSS.tsv
for like three,3,497,"[476, 497]",SJSS.tsv
days,1,505,"[457, 497, 505]",SJSS.tsv
painful,1,504,"[216, 504]",SJSS.tsv
yeah it,2,507,"[252, 285, 411, 417, 507, 508, 527]",SJSS.tsv
it it's,2,507,"[298, 507]",SJSS.tsv
it's it,2,507,"[298, 507]",SJSS.tsv
it hurt,2,507,"[488, 507, 511]",SJSS.tsv
and it smell,3,509,"[155, 509]",SJSS.tsv
like i get,3,511,"[148, 511]",SJSS.tsv
have a,2,511,"[194, 196, 250, 323, 388, 409, 421, 511]",SJSS.tsv
stomach,1,488,"[322, 488, 511]",SJSS.tsv
suppose,1,526,"[122, 125, 526, 533, 546]",SJSS.tsv
vagina diaries,2,526,"[146, 520, 526]",SJSS.tsv
sort of,2,526,"[151, 526]",SJSS.tsv
well i,2,535,"[355, 535]",SJSS.tsv
like half,2,536,"[38, 536]",SJSS.tsv
there for,2,536,"[54, 477, 536]",SJSS.tsv
get there for,3,536,"[534, 536, 537]",SJSS.tsv
three and,2,536,"[534, 536]",SJSS.tsv
do that,2,541,"[389, 390, 422, 541]",SJSS.tsv
yeah i know,3,270,"[195, 231, 270, 550]",SJSS.tsv
know i,2,311,"[270, 311, 414, 550]",SJSS.tsv
to be,2,560,"[54, 398, 459, 506, 522, 560]",SJSS.tsv
just see,2,560,"[149, 560]",SJSS.tsv
see,1,560,"[149, 202, 289, 442, 558, 560, 563]",SJSS.tsv
be think,2,522,"[10, 522]",SJSS.tsv
so funny,2,336,"[12, 336]",SJSS.tsv
be that,2,115,"[7, 115]",SJSS.tsv
what's,1,522,"[147, 308, 522]",SJSS.tsv
i know what you mean,5,195,"[181, 195]",SJSS.tsv
finger,1,501,"[219, 501]",SJSS.tsv
don't use,2,221,"[138, 221]",SJSS.tsv
like well,2,398,"[223, 398]",SJSS.tsv
that's what,2,232,"[229, 232]",SJSS.tsv
like that's,2,481,"[232, 481]",SJSS.tsv
do you shit yourself,4,255,"[241, 255]",SJSS.tsv
just don't,2,288,"[138, 150, 288]",SJSS.tsv
i know it's,3,288,"[206, 288]",SJSS.tsv
like in,2,460,"[288, 460]",SJSS.tsv
smell it,2,416,"[194, 196, 299, 416]",SJSS.tsv
belly,1,457,"[310, 457]",SJSS.tsv
i don't really,3,319,"[127, 319]",SJSS.tsv
alcohol poo,2,319,"[315, 319]",SJSS.tsv
exactly,1,345,"[287, 345]",SJSS.tsv
open,1,402,"[273, 402]",SJSS.tsv
like you know,3,446,"[348, 446, 563]",SJSS.tsv
be like well,3,446,"[398, 446]",SJSS.tsv
like like,2,460,"[446, 460, 511]",SJSS.tsv
i've be,2,522,"[451, 522]",SJSS.tsv
time i,2,487,"[209, 487]",SJSS.tsv
five,1,489,"[131, 489, 535]",SJSS.tsv
i go to,3,388,"[202, 388, 493]",SJSS.tsv
days and,2,497,"[457, 497]",SJSS.tsv
they didn't,2,549,"[497, 549]",SJSS.tsv
my stomach,2,511,"[322, 511]",SJSS.tsv
cross,1,526,"[501, 526]",SJSS.tsv
yeah i know i,4,550,"[270, 550]",SJSS.tsv
i know i think,4,550,"[414, 550]",SJSS.tsv
a tin of bean,4,9,"[7, 9]",SJSS.tsv
tin,1,9,"[7, 9]",SJSS.tsv
will you,2,55,"[24, 55]",SJSS.tsv
have one,2,30,"[29, 30]",SJSS.tsv
ago,1,549,"[30, 549]",SJSS.tsv
get the,2,456,"[32, 456]",SJSS.tsv
gonna get,2,561,"[32, 125, 561]",SJSS.tsv
like there's,2,217,"[38, 217, 270, 273]",SJSS.tsv
be tell,2,41,"[40, 41]",SJSS.tsv
that's like,2,348,"[40, 348]",SJSS.tsv
it's just like,3,133,"[44, 133]",SJSS.tsv
use to,2,398,"[50, 51, 398]",SJSS.tsv
and stuff,2,481,"[50, 58, 161, 481, 544, 555, 556]",SJSS.tsv
we have,2,85,"[51, 85]",SJSS.tsv
like go,2,398,"[51, 398, 474]",SJSS.tsv
go like,2,481,"[51, 474, 481, 534]",SJSS.tsv
cook it,2,85,"[81, 85, 92]",SJSS.tsv
the skillet,2,88,"[85, 88]",SJSS.tsv
skillet and,2,88,"[85, 88]",SJSS.tsv
come on,2,501,"[91, 235, 501]",SJSS.tsv
put your,2,202,"[96, 202]",SJSS.tsv
it like,2,529,"[98, 194, 339, 529]",SJSS.tsv
we're,1,481,"[100, 481, 498, 501]",SJSS.tsv
next,1,522,"[100, 254, 522]",SJSS.tsv
like it's,2,104,"[85, 104, 336, 513]",SJSS.tsv
would,1,439,"[104, 387, 439, 472, 565]",SJSS.tsv
do like,2,270,"[122, 270]",SJSS.tsv
fuck,1,322,"[122, 125, 129, 322, 421, 474, 567]",SJSS.tsv
worse,1,434,"[125, 412, 434]",SJSS.tsv
she have,2,458,"[129, 388, 458]",SJSS.tsv
in her,2,460,"[129, 460]",SJSS.tsv
make it,2,400,"[130, 155, 400, 412]",SJSS.tsv
oh god,2,428,"[139, 428, 482]",SJSS.tsv
thrush,1,146,"[138, 146, 148, 176]",SJSS.tsv
bath,1,150,"[148, 150, 151, 421, 423]",SJSS.tsv
like have,2,498,"[148, 498]",SJSS.tsv
of soap,2,151,"[150, 151]",SJSS.tsv
like that,2,460,"[151, 460]",SJSS.tsv
the rest,2,494,"[159, 494]",SJSS.tsv
soap and,2,161,"[150, 161]",SJSS.tsv
yeah that's,2,229,"[166, 229, 388]",SJSS.tsv
yeah it's,2,175,"[168, 175, 557]",SJSS.tsv
use tampon,2,198,"[176, 198]",SJSS.tsv
oh yeah,2,186,"[152, 158, 186]",SJSS.tsv
and i always,3,192,"[85, 192]",SJSS.tsv
i always,2,273,"[192, 194, 273, 293, 335, 456]",SJSS.tsv
like do,2,194,"[85, 194]",SJSS.tsv
do it the,3,204,"[85, 204]",SJSS.tsv
vaseline,1,212,"[202, 212]",SJSS.tsv
be good,2,262,"[212, 262]",SJSS.tsv
when when,2,556,"[216, 556]",SJSS.tsv
i know what you mean yeah,6,231,"[181, 231]",SJSS.tsv
talk about,2,273,"[234, 273]",SJSS.tsv
on a,2,235,"[85, 235]",SJSS.tsv
i come,2,335,"[235, 335, 461]",SJSS.tsv
we go to,3,456,"[242, 456]",SJSS.tsv
go with,2,335,"[244, 335]",SJSS.tsv
of her,2,457,"[246, 457]",SJSS.tsv
serve,1,250,"[85, 250]",SJSS.tsv
the toilet,2,254,"[202, 254, 388, 398, 421, 436, 444, 445, 476, 477, 478, 501]",SJSS.tsv
to the toilet,3,501,"[254, 501]",SJSS.tsv
oh it,2,266,"[206, 266]",SJSS.tsv
mind,1,273,"[267, 273]",SJSS.tsv
us,1,285,"[41, 285]",SJSS.tsv
yeah you,2,305,"[41, 141, 305]",SJSS.tsv
know you've,2,398,"[311, 398]",SJSS.tsv
be we,2,498,"[337, 338, 498]",SJSS.tsv
go and,2,456,"[338, 456, 551]",SJSS.tsv
when i go,3,341,"[202, 341]",SJSS.tsv
go for a poo,4,398,"[355, 398, 407]",SJSS.tsv
like just,2,479,"[356, 479]",SJSS.tsv
be she be,3,460,"[364, 460]",SJSS.tsv
drink,1,561,"[368, 561]",SJSS.tsv
like cos,2,372,"[217, 372, 466]",SJSS.tsv
i'm like yeah,3,388,"[141, 388]",SJSS.tsv
and she's,2,388,"[335, 388, 389]",SJSS.tsv
in the toilet,3,445,"[388, 421, 445]",SJSS.tsv
go to the toilet,4,501,"[388, 421, 476, 501]",SJSS.tsv
like no,2,389,"[202, 389, 479, 498]",SJSS.tsv
can't do,2,483,"[389, 483]",SJSS.tsv
do they,2,395,"[49, 395]",SJSS.tsv
put bleach down,3,399,"[398, 399]",SJSS.tsv
next to,2,522,"[403, 522]",SJSS.tsv
do yeah,2,443,"[417, 443]",SJSS.tsv
yeah it do,3,527,"[417, 527]",SJSS.tsv
not have,2,421,"[29, 421]",SJSS.tsv
the toilet and,3,421,"[202, 421]",SJSS.tsv
on the toilet,3,436,"[202, 436, 444]",SJSS.tsv
for ten,2,457,"[436, 457]",SJSS.tsv
with me,2,549,"[461, 549]",SJSS.tsv
without,1,463,"[416, 463, 466]",SJSS.tsv
like i'd,2,466,"[459, 466]",SJSS.tsv
be you,2,474,"[29, 474, 532]",SJSS.tsv
when i get,3,474,"[202, 474]",SJSS.tsv
i when,2,474,"[456, 474]",SJSS.tsv
nothing,1,476,"[217, 476, 525]",SJSS.tsv
be constipate,2,476,"[459, 476]",SJSS.tsv
to i,2,477,"[127, 477]",SJSS.tsv
be like i,3,483,"[477, 483]",SJSS.tsv
sometimes,1,484,"[346, 484]",SJSS.tsv
yeah i do,3,513,"[443, 513]",SJSS.tsv
they're like,2,513,"[501, 513]",SJSS.tsv
well yeah,2,520,"[406, 520]",SJSS.tsv
like get,2,534,"[202, 534]",SJSS.tsv
at work,2,540,"[85, 540]",SJSS.tsv
cos it's,2,542,"[133, 217, 542, 559]",SJSS.tsv
you've be,2,544,"[398, 544]",SJSS.tsv
talk,1,552,"[273, 552]",SJSS.tsv
it doesn't,2,555,"[143, 555]",SJSS.tsv
detail and,2,555,"[273, 555]",SJSS.tsv
