Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
you don't,2,244,"[43, 54, 244, 264]",SNK6.tsv
i can't,2,249,"[40, 249, 255]",SNK6.tsv
can't,1,73,"[40, 73, 176, 224, 247, 249, 255]",SNK6.tsv
yeah i,2,251,"[29, 251]",SNK6.tsv
i be,2,251,"[42, 59, 174, 196, 198, 224, 251, 260]",SNK6.tsv
lot,1,257,"[123, 127, 257]",SNK6.tsv
speculate,1,259,"[257, 259, 260, 266]",SNK6.tsv
yeah you,2,261,"[217, 261]",SNK6.tsv
all the,2,261,"[141, 245, 261]",SNK6.tsv
anything,1,263,"[65, 73, 82, 117, 259, 263]",SNK6.tsv
don't remember,2,263,"[262, 263]",SNK6.tsv
she do,2,272,"[270, 272, 273, 274]",SNK6.tsv
dunno what,2,281,"[84, 281]",SNK6.tsv
on christmas day,3,283,"[1, 2, 23, 54, 94, 100, 280, 283, 287]",SNK6.tsv
what be,2,112,"[0, 112, 223]",SNK6.tsv
then you,2,10,"[9, 10]",SNK6.tsv
you didn't,2,10,"[9, 10, 211]",SNK6.tsv
dad,1,181,"[11, 105, 181]",SNK6.tsv
croissants,1,14,"[8, 14]",SNK6.tsv
be the,2,112,"[14, 112, 178, 181]",SNK6.tsv
there be,2,170,"[14, 170]",SNK6.tsv
the whole,2,218,"[14, 218, 220]",SNK6.tsv
whole,1,218,"[16, 218, 220]",SNK6.tsv
don't know what,3,166,"[18, 59, 166, 178, 229]",SNK6.tsv
don't know,2,181,"[18, 59, 63, 80, 181, 229]",SNK6.tsv
gonna get up,3,41,"[22, 41]",SNK6.tsv
get up,2,22,"[21, 22, 41, 45, 212]",SNK6.tsv
grandma and grandad,3,56,"[50, 56]",SNK6.tsv
sit,1,67,"[50, 67, 107, 176]",SNK6.tsv
in and,2,174,"[50, 174, 220]",SNK6.tsv
and just,2,176,"[50, 176]",SNK6.tsv
us,1,176,"[50, 176, 220]",SNK6.tsv
your own,2,250,"[50, 54, 250, 252]",SNK6.tsv
years,1,55,"[10, 38, 55, 85, 184, 230]",SNK6.tsv
she not,2,55,"[32, 55]",SNK6.tsv
have she,2,62,"[55, 62]",SNK6.tsv
to me,2,67,"[66, 67]",SNK6.tsv
for a,2,69,"[10, 69, 98, 139]",SNK6.tsv
people,1,100,"[69, 100, 170, 176]",SNK6.tsv
it's not,2,94,"[71, 94, 174]",SNK6.tsv
so it's,2,181,"[71, 181]",SNK6.tsv
there's,1,76,"[70, 76]",SNK6.tsv
be she,2,79,"[32, 79]",SNK6.tsv
either,1,94,"[81, 94, 203, 255]",SNK6.tsv
box day,2,88,"[56, 88, 94, 99]",SNK6.tsv
day be,2,155,"[88, 155]",SNK6.tsv
good,1,174,"[88, 174]",SNK6.tsv
up in the,3,181,"[88, 181]",SNK6.tsv
on box day,3,99,"[56, 99]",SNK6.tsv
see,1,103,"[62, 103, 105, 236, 242]",SNK6.tsv
easter,1,109,"[103, 109]",SNK6.tsv
sit down,2,107,"[67, 107]",SNK6.tsv
and they,2,174,"[107, 174, 236]",SNK6.tsv
and stuff,2,174,"[107, 130, 174]",SNK6.tsv
put,1,133,"[83, 133, 134, 135, 136, 176]",SNK6.tsv
days,1,144,"[36, 139, 144, 150, 157]",SNK6.tsv
you get,2,159,"[157, 159, 284]",SNK6.tsv
couple of,2,184,"[176, 184, 230]",SNK6.tsv
no they've not,3,186,"[185, 186]",SNK6.tsv
they've,1,231,"[186, 231]",SNK6.tsv
stranger in,2,190,"[188, 190]",SNK6.tsv
that be,2,192,"[178, 181, 192, 236, 268, 277]",SNK6.tsv
all a bite,3,192,"[181, 192, 237]",SNK6.tsv
weird,1,236,"[192, 236, 242]",SNK6.tsv
ill,1,195,"[91, 195, 196]",SNK6.tsv
just like,2,213,"[202, 213, 242]",SNK6.tsv
didn't know,2,211,"[178, 211]",SNK6.tsv
know where,2,211,"[181, 211]",SNK6.tsv
bad,1,214,"[174, 214, 215, 226]",SNK6.tsv
be that,2,216,"[42, 216]",SNK6.tsv
drink,1,223,"[176, 207, 223, 224]",SNK6.tsv
imagine,1,226,"[85, 174, 226]",SNK6.tsv
lambrini,1,228,"[226, 228]",SNK6.tsv
you're like,2,280,"[226, 280]",SNK6.tsv
plan,1,229,"[159, 229]",SNK6.tsv
enough,1,229,"[213, 229]",SNK6.tsv
's,1,232,"[170, 232, 236, 239, 267]",SNK6.tsv
wrong,1,241,"[70, 241, 242]",SNK6.tsv
it's just,2,246,"[178, 246]",SNK6.tsv
you do,2,288,"[261, 288]",SNK6.tsv
remember,1,262,"[176, 224, 262, 263]",SNK6.tsv
grandma,1,266,"[56, 266]",SNK6.tsv
god,1,268,"[222, 268]",SNK6.tsv
never,1,268,"[228, 268]",SNK6.tsv
what do she,3,274,"[64, 274]",SNK6.tsv
i dunno,2,281,"[224, 281]",SNK6.tsv
be you,2,230,"[0, 130, 135, 144, 223, 230]",SNK6.tsv
we be,2,197,"[20, 197]",SNK6.tsv
i think you,3,131,"[50, 131]",SNK6.tsv
bite,1,69,"[4, 69, 75, 181, 192, 237, 242]",SNK6.tsv
tie them up,3,88,"[83, 88]",SNK6.tsv
in the garage,3,88,"[83, 88]",SNK6.tsv
you be,2,128,"[93, 128, 131, 195, 199, 211]",SNK6.tsv
put it,2,134,"[133, 134, 135]",SNK6.tsv
couple,1,184,"[98, 184]",SNK6.tsv
last couple of years,4,230,"[184, 230]",SNK6.tsv
he's,1,237,"[108, 237, 242]",SNK6.tsv
speculate about,2,266,"[259, 266]",SNK6.tsv
on christmas,2,128,"[1, 2, 23, 54, 94, 128, 280, 283, 287]",SNK6.tsv
like for breakfast on christmas day,6,2,"[1, 2]",SNK6.tsv
next,1,124,"[1, 124]",SNK6.tsv
if you,2,178,"[1, 178]",SNK6.tsv
you have,2,213,"[1, 119, 213]",SNK6.tsv
we do,2,6,"[3, 5, 6, 82]",SNK6.tsv
well no,2,178,"[6, 178]",SNK6.tsv
we didn't,2,178,"[6, 178]",SNK6.tsv
do we,2,13,"[3, 4, 13, 45, 56, 178]",SNK6.tsv
right,1,96,"[15, 96]",SNK6.tsv
about two,2,28,"[23, 28]",SNK6.tsv
to eat,2,73,"[23, 27, 73]",SNK6.tsv
want to,2,170,"[27, 170, 275]",SNK6.tsv
three,1,32,"[29, 32, 34]",SNK6.tsv
have to,2,73,"[43, 54, 73, 80, 94, 243]",SNK6.tsv
i've,1,210,"[52, 111, 129, 210, 228]",SNK6.tsv
no i've,2,228,"[52, 228]",SNK6.tsv
about it,2,168,"[54, 168, 181]",SNK6.tsv
she be,2,170,"[54, 170]",SNK6.tsv
i say,2,178,"[54, 129, 178]",SNK6.tsv
be go,2,181,"[54, 181, 236]",SNK6.tsv
be we,2,59,"[22, 59, 82]",SNK6.tsv
we're,1,59,"[22, 30, 59, 166, 174, 178]",SNK6.tsv
sure,1,62,"[59, 62]",SNK6.tsv
but we're not,3,174,"[59, 174]",SNK6.tsv
know i,2,176,"[59, 176]",SNK6.tsv
so we,2,181,"[59, 181]",SNK6.tsv
so i don't know,4,176,"[63, 176]",SNK6.tsv
you know,2,148,"[65, 148]",SNK6.tsv
me to,2,80,"[62, 80]",SNK6.tsv
ask,1,80,"[64, 80]",SNK6.tsv
it be,2,67,"[48, 67, 78, 80, 82, 174, 176]",SNK6.tsv
she's not,2,80,"[67, 80, 181]",SNK6.tsv
if it be gluten free,5,80,"[78, 80]",SNK6.tsv
it be gluten free,4,82,"[80, 82]",SNK6.tsv
i don't think,3,82,"[80, 82]",SNK6.tsv
i don't know i,4,176,"[80, 176]",SNK6.tsv
if it be,3,176,"[80, 176]",SNK6.tsv
depend,1,84,"[21, 42, 84]",SNK6.tsv
they're,1,183,"[84, 183]",SNK6.tsv
dunno,1,224,"[84, 224]",SNK6.tsv
probably,1,87,"[86, 87, 104, 178, 227]",SNK6.tsv
the tuesday,2,146,"[111, 129, 146, 158]",SNK6.tsv
even,1,220,"[111, 220]",SNK6.tsv
have that,2,119,"[10, 119]",SNK6.tsv
that's what,2,238,"[119, 238]",SNK6.tsv
wednesday,1,122,"[121, 122, 124, 129, 132, 145, 146, 152, 158]",SNK6.tsv
erm and,2,176,"[121, 176]",SNK6.tsv
be i,2,127,"[96, 127]",SNK6.tsv
to go to,3,170,"[129, 170]",SNK6.tsv
say about,2,174,"[129, 174]",SNK6.tsv
get the,2,243,"[132, 243]",SNK6.tsv
fridge,1,137,"[136, 137]",SNK6.tsv
work the tuesday wednesday,4,146,"[145, 146, 152, 158]",SNK6.tsv
off christmas eve,3,146,"[145, 146]",SNK6.tsv
new year's,2,161,"[94, 161, 162]",SNK6.tsv
new year's eve,3,162,"[155, 159, 161, 162, 174]",SNK6.tsv
go out,2,236,"[177, 236]",SNK6.tsv
new,1,113,"[94, 113, 155, 159, 161, 162, 174, 182]",SNK6.tsv
spend new,2,182,"[174, 182]",SNK6.tsv
it last year,3,187,"[3, 10, 187]",SNK6.tsv
something,1,74,"[70, 74, 82, 113, 191]",SNK6.tsv
walk,1,193,"[89, 98, 104, 193]",SNK6.tsv
in bed,2,198,"[91, 198]",SNK6.tsv
throw up,2,210,"[209, 210]",SNK6.tsv
throw,1,218,"[209, 218, 222]",SNK6.tsv
ago,1,225,"[128, 224, 225]",SNK6.tsv
get a,2,233,"[109, 233]",SNK6.tsv
girlfriend,1,236,"[233, 236, 252]",SNK6.tsv
get a girlfriend,3,256,"[233, 256]",SNK6.tsv
to get,2,245,"[243, 245]",SNK6.tsv
the gossip,2,245,"[243, 245]",SNK6.tsv
gossip,1,250,"[245, 250]",SNK6.tsv
yes she do,3,273,"[270, 273]",SNK6.tsv
bore,1,275,"[73, 275]",SNK6.tsv
to be,2,275,"[94, 174, 236, 275]",SNK6.tsv
breakfast,1,128,"[1, 2, 128]",SNK6.tsv
i'll,1,98,"[19, 65, 98, 160, 161]",SNK6.tsv
o'clock,1,34,"[29, 34, 198]",SNK6.tsv
early,1,43,"[26, 43]",SNK6.tsv
be on,2,128,"[54, 128, 227]",SNK6.tsv
well you,2,199,"[54, 199]",SNK6.tsv
move around,2,127,"[123, 127]",SNK6.tsv
turkey,1,131,"[129, 131, 132]",SNK6.tsv
put it in the,4,136,"[134, 136]",SNK6.tsv
i'm work the tuesday wednesday,5,158,"[145, 158]",SNK6.tsv
i'm work,2,158,"[145, 158]",SNK6.tsv
thursday,1,152,"[131, 152, 156, 158]",SNK6.tsv
i'm work the tuesday wednesday thursday,6,158,"[152, 158]",SNK6.tsv
or something,2,191,"[74, 191]",SNK6.tsv
home,1,197,"[193, 197]",SNK6.tsv
strange place,2,201,"[199, 201, 205]",SNK6.tsv
much,1,245,"[21, 245, 277]",SNK6.tsv
normally,1,34,"[28, 34, 137]",SNK6.tsv
finish,1,160,"[30, 62, 160, 161]",SNK6.tsv
eight,1,48,"[45, 48]",SNK6.tsv
nine,1,48,"[47, 48]",SNK6.tsv
at the,2,123,"[67, 123]",SNK6.tsv
you two,2,85,"[21, 85]",SNK6.tsv
fancy,1,116,"[104, 116]",SNK6.tsv
after christmas,2,153,"[150, 153]",SNK6.tsv
mix,1,170,"[4, 170]",SNK6.tsv
different,1,170,"[113, 170]",SNK6.tsv
we'll,1,176,"[83, 176]",SNK6.tsv
a couple,2,176,"[98, 176]",SNK6.tsv
at the minute,3,181,"[123, 181]",SNK6.tsv
minute,1,181,"[128, 181]",SNK6.tsv
she get,2,212,"[207, 212]",SNK6.tsv
thank you,2,277,"[213, 277]",SNK6.tsv
hours,1,220,"[98, 220]",SNK6.tsv
girlfriends,1,231,"[179, 231, 254]",SNK6.tsv
