Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
in the,2,105,"[13, 20, 70, 105, 143, 190, 253, 273, 369, 371, 376]",SGSK.tsv
there's,1,105,"[66, 105, 196, 279, 296, 433, 435, 441]",SGSK.tsv
be more,2,105,"[104, 105]",SGSK.tsv
too much,2,116,"[105, 116]",SGSK.tsv
every,1,157,"[105, 157]",SGSK.tsv
day,1,208,"[105, 208, 343, 379]",SGSK.tsv
many,1,190,"[107, 190, 314, 435]",SGSK.tsv
spend a,2,111,"[42, 108, 111]",SGSK.tsv
i'm the,2,111,"[50, 111]",SGSK.tsv
edition,1,111,"[68, 111]",SGSK.tsv
spend a lot,3,111,"[104, 111]",SGSK.tsv
on a,2,111,"[104, 108, 111]",SGSK.tsv
i don't,2,337,"[111, 337]",SGSK.tsv
the same,2,113,"[46, 113, 419]",SGSK.tsv
well,1,113,"[76, 113, 171, 186, 208, 221, 241, 265, 287, 293, 307, 312, 318, 323, 327, 331, 334, 336, 366, 424, 475, 537]",SGSK.tsv
word,1,268,"[113, 263, 268, 270, 273, 435]",SGSK.tsv
the word,2,270,"[113, 270, 435]",SGSK.tsv
you can,2,119,"[1, 119, 433, 435, 514]",SGSK.tsv
take,1,121,"[1, 121, 176, 482]",SGSK.tsv
he's,1,121,"[24, 121, 527]",SGSK.tsv
cos,1,121,"[46, 121, 198, 439, 516]",SGSK.tsv
i've get,2,121,"[118, 121]",SGSK.tsv
never,1,121,"[120, 121]",SGSK.tsv
get a,2,304,"[121, 304]",SGSK.tsv
look at,2,139,"[129, 139, 312]",SGSK.tsv
the weekend,2,134,"[133, 134, 240]",SGSK.tsv
weekend,1,135,"[133, 134, 135, 225, 514]",SGSK.tsv
plan for the weekend,4,225,"[133, 225]",SGSK.tsv
i've be,2,160,"[58, 160, 343, 386]",SGSK.tsv
follow,1,169,"[160, 169]",SGSK.tsv
seem to be,3,164,"[104, 164, 265]",SGSK.tsv
to be,2,164,"[122, 124, 135, 159, 164, 167, 265]",SGSK.tsv
seem to,2,164,"[157, 164, 265]",SGSK.tsv
and then it,3,177,"[44, 177]",SGSK.tsv
should be,2,177,"[126, 177]",SGSK.tsv
and then,2,177,"[44, 145, 177, 312, 399, 450, 471, 475, 531]",SGSK.tsv
clothe,1,177,"[175, 177, 188]",SGSK.tsv
presumably,1,337,"[177, 337]",SGSK.tsv
a few,2,181,"[54, 180, 181, 228]",SGSK.tsv
say,1,268,"[181, 268, 312]",SGSK.tsv
see,1,183,"[141, 183, 196, 286, 335, 359, 399, 401, 417, 422, 423, 452]",SGSK.tsv
collect,1,185,"[175, 185, 290, 305, 409]",SGSK.tsv
anything,1,196,"[185, 196, 233, 435, 438]",SGSK.tsv
language,1,200,"[199, 200, 290, 305, 409, 440]",SGSK.tsv
as well,2,221,"[171, 221, 287, 293, 307, 424, 475, 537]",SGSK.tsv
go,1,232,"[44, 135, 141, 145, 228, 232, 240, 279, 331, 333, 359, 390, 417, 423, 433, 435, 454, 465, 519, 537]",SGSK.tsv
so be,2,233,"[135, 233, 368]",SGSK.tsv
be you,2,243,"[233, 243, 252, 368, 372, 376]",SGSK.tsv
lovely,1,330,"[235, 330, 339]",SGSK.tsv
oh really,2,239,"[78, 239]",SGSK.tsv
so yes,2,258,"[194, 258]",SGSK.tsv
eight,1,259,"[72, 259]",SGSK.tsv
bite,1,259,"[128, 135, 141, 259, 356, 439, 485, 529]",SGSK.tsv
a bite,2,259,"[135, 141, 259, 439, 529]",SGSK.tsv
a hybrid,2,259,"[257, 259]",SGSK.tsv
live in,2,317,"[259, 317, 319]",SGSK.tsv
come,1,263,"[44, 139, 263, 265, 334, 345, 542]",SGSK.tsv
out yeah,2,263,"[176, 263]",SGSK.tsv
certain,1,310,"[263, 310]",SGSK.tsv
one that,2,265,"[100, 265]",SGSK.tsv
get the,2,266,"[18, 176, 266]",SGSK.tsv
a lot,2,266,"[104, 111, 266, 281, 433, 459]",SGSK.tsv
at the,2,266,"[139, 266, 268, 312]",SGSK.tsv
at the press,3,268,"[266, 268]",SGSK.tsv
say that,2,268,"[266, 268]",SGSK.tsv
national,1,273,"[157, 273]",SGSK.tsv
one of the most popular word,6,273,"[268, 273]",SGSK.tsv
popular,1,273,"[268, 273]",SGSK.tsv
tea,1,274,"[273, 274, 276, 277]",SGSK.tsv
tea more than coffee,4,277,"[276, 277]",SGSK.tsv
and erm,2,279,"[24, 279, 471]",SGSK.tsv
go on,2,279,"[145, 279, 390]",SGSK.tsv
fashionable,1,283,"[281, 283]",SGSK.tsv
social,1,286,"[52, 286]",SGSK.tsv
see what,2,286,"[141, 286, 399]",SGSK.tsv
yeah the,2,286,"[151, 286, 463]",SGSK.tsv
plan,1,286,"[225, 286, 417]",SGSK.tsv
on the,2,290,"[145, 290, 524]",SGSK.tsv
i i,2,292,"[184, 292]",SGSK.tsv
but it's,2,331,"[292, 331, 512, 531]",SGSK.tsv
lot of,2,298,"[104, 298, 409, 433]",SGSK.tsv
thirty,1,305,"[24, 149, 305]",SGSK.tsv
different,1,305,"[64, 66, 304, 305, 433, 435, 441]",SGSK.tsv
we do,2,305,"[70, 178, 305, 405, 485]",SGSK.tsv
age,1,305,"[304, 305, 471]",SGSK.tsv
form,1,337,"[305, 337, 338]",SGSK.tsv
yeah to,2,311,"[176, 311]",SGSK.tsv
a certain,2,311,"[310, 311]",SGSK.tsv
look,1,312,"[139, 312, 399, 509]",SGSK.tsv
wales,1,312,"[240, 312, 319]",SGSK.tsv
welsh,1,317,"[314, 316, 317]",SGSK.tsv
if you,2,316,"[116, 316, 335]",SGSK.tsv
live,1,318,"[317, 318, 319, 320]",SGSK.tsv
thank you,2,334,"[1, 334, 342, 367, 382, 541]",SGSK.tsv
well people,2,336,"[76, 336]",SGSK.tsv
mean,1,336,"[122, 336, 417, 435, 485, 514]",SGSK.tsv
we can,2,336,"[139, 248, 336]",SGSK.tsv
thank,1,340,"[1, 340, 342, 367, 382]",SGSK.tsv
them all,2,343,"[120, 343]",SGSK.tsv
if you're,2,345,"[310, 345]",SGSK.tsv
i know,2,353,"[5, 353, 354, 430, 433]",SGSK.tsv
write,1,364,"[68, 350, 364, 443, 450]",SGSK.tsv
that's good,2,370,"[95, 370]",SGSK.tsv
long,1,378,"[18, 42, 378]",SGSK.tsv
welcome,1,381,"[145, 151, 381]",SGSK.tsv
use,1,385,"[116, 120, 122, 124, 198, 270, 385, 388, 459]",SGSK.tsv
use to,2,385,"[198, 385, 388]",SGSK.tsv
try to,2,395,"[58, 310, 395, 450, 480]",SGSK.tsv
relax,1,395,"[210, 395]",SGSK.tsv
try,1,395,"[58, 304, 310, 323, 325, 395, 417, 450, 480]",SGSK.tsv
i do,2,397,"[13, 50, 216, 337, 348, 397, 424, 450, 471, 475, 485]",SGSK.tsv
do a,2,397,"[139, 202, 397, 485]",SGSK.tsv
and see,2,399,"[141, 399, 417]",SGSK.tsv
i'll,1,399,"[335, 399, 519, 524, 538]",SGSK.tsv
the the,2,401,"[36, 70, 401]",SGSK.tsv
see if,2,401,"[196, 401]",SGSK.tsv
with it,2,403,"[128, 403, 407, 413]",SGSK.tsv
i never,2,409,"[120, 409]",SGSK.tsv
later,1,417,"[1, 143, 417]",SGSK.tsv
years later,2,417,"[44, 417]",SGSK.tsv
go and,2,417,"[333, 417, 433]",SGSK.tsv
amount of,2,419,"[18, 419]",SGSK.tsv
rather than,2,438,"[169, 438]",SGSK.tsv
go to,2,454,"[135, 141, 240, 331, 435, 454, 465]",SGSK.tsv
go to the,3,454,"[141, 454]",SGSK.tsv
to the,2,242,"[141, 153, 241, 242, 454]",SGSK.tsv
talk about,2,463,"[225, 463]",SGSK.tsv
canada,1,467,"[236, 243, 466, 467]",SGSK.tsv
sound,1,469,"[153, 291, 295, 469, 532]",SGSK.tsv
range,1,485,"[89, 485]",SGSK.tsv
stuff,1,485,"[97, 475, 485, 496]",SGSK.tsv
a little bite,3,485,"[128, 485]",SGSK.tsv
old,1,485,"[196, 485]",SGSK.tsv
other things,2,487,"[54, 487]",SGSK.tsv
seven,1,491,"[44, 491]",SGSK.tsv
hundred,1,491,"[108, 173, 491, 492]",SGSK.tsv
i'm like,2,502,"[118, 502]",SGSK.tsv
but erm,2,502,"[202, 502]",SGSK.tsv
yet,1,503,"[3, 503, 504]",SGSK.tsv
which be,2,519,"[143, 475, 519, 529, 533]",SGSK.tsv
another,1,527,"[335, 337, 527]",SGSK.tsv
be a bite,3,529,"[135, 529]",SGSK.tsv
erm it's,2,529,"[135, 529]",SGSK.tsv
an h,2,224,"[223, 224]",SGSK.tsv
the ma,2,345,"[216, 345]",SGSK.tsv
and things,2,475,"[0, 475]",SGSK.tsv
yeah yeah,2,369,"[2, 77, 105, 125, 229, 232, 311, 338, 369, 438, 495]",SGSK.tsv
course,1,440,"[2, 69, 138, 440, 448, 473, 479, 499]",SGSK.tsv
would,1,359,"[8, 198, 322, 327, 359]",SGSK.tsv
quite,1,388,"[8, 27, 265, 296, 388, 439, 475, 485, 494, 509, 537]",SGSK.tsv
great,1,412,"[8, 25, 327, 412, 457, 485]",SGSK.tsv
cool,1,291,"[14, 55, 150, 291, 292, 295, 303, 378, 474, 532]",SGSK.tsv
really cool,2,303,"[14, 292, 303, 474]",SGSK.tsv
team,1,371,"[27, 39, 290, 371, 401]",SGSK.tsv
yeah i,2,480,"[27, 105, 181, 288, 417, 439, 480, 485, 537]",SGSK.tsv
be nice,2,240,"[33, 240]",SGSK.tsv
so it,2,291,"[33, 291]",SGSK.tsv
kind of,2,388,"[33, 61, 77, 81, 98, 105, 111, 129, 160, 181, 261, 279, 292, 296, 318, 353, 385, 388, 399, 401, 405, 419, 422, 430, 439, 441, 450, 463, 469, 475, 485, 489, 494, 531, 535]",SGSK.tsv
nice,1,391,"[33, 73, 211, 251, 296, 351, 389, 391, 439, 496]",SGSK.tsv
to me,2,293,"[41, 293, 411]",SGSK.tsv
that you,2,433,"[41, 94, 433]",SGSK.tsv
i remember,2,477,"[41, 477]",SGSK.tsv
do you do,3,448,"[49, 77, 448]",SGSK.tsv
do like,2,450,"[49, 450]",SGSK.tsv
pretty,1,365,"[55, 365, 435]",SGSK.tsv
really interest,2,293,"[61, 63, 292, 293, 312, 419, 533]",SGSK.tsv
yeah i've,2,386,"[61, 121, 386]",SGSK.tsv
but you,2,248,"[63, 248]",SGSK.tsv
to find,2,416,"[63, 416]",SGSK.tsv
interest in,2,452,"[63, 312, 399, 419, 452]",SGSK.tsv
it's not a,3,510,"[63, 510]",SGSK.tsv
it's not,2,510,"[63, 510]",SGSK.tsv
not a,2,510,"[63, 510]",SGSK.tsv
this be,2,238,"[65, 238, 379, 443]",SGSK.tsv
absolutely,1,508,"[67, 508]",SGSK.tsv
yeah of course,3,440,"[69, 440]",SGSK.tsv
mm mm,2,297,"[71, 140, 237, 245, 297, 349, 404, 442, 455, 530]",SGSK.tsv
erm my,2,234,"[77, 234]",SGSK.tsv
my family,2,248,"[77, 248]",SGSK.tsv
start,1,348,"[77, 312, 348, 535]",SGSK.tsv
right yeah,2,377,"[77, 195, 377]",SGSK.tsv
give,1,538,"[79, 96, 385, 531, 538]",SGSK.tsv
first time,2,238,"[81, 238]",SGSK.tsv
one in,2,475,"[81, 475]",SGSK.tsv
be it,2,272,"[85, 185, 272, 351, 494, 506, 509]",SGSK.tsv
what be,2,396,"[85, 396]",SGSK.tsv
it's really,2,428,"[85, 273, 413, 427, 428, 512, 523]",SGSK.tsv
it be,2,470,"[85, 271, 292, 439, 457, 469, 470, 479, 485, 489, 494, 501]",SGSK.tsv
remember,1,477,"[85, 181, 477]",SGSK.tsv
and like,2,433,"[88, 433, 457]",SGSK.tsv
really nice,2,391,"[90, 96, 391, 454]",SGSK.tsv
to read,2,512,"[90, 496, 512]",SGSK.tsv
be really nice,3,391,"[94, 391]",SGSK.tsv
you could,2,471,"[94, 471, 485]",SGSK.tsv
be really,2,501,"[94, 164, 501, 529]",SGSK.tsv
that be the,3,499,"[98, 499]",SGSK.tsv
be very,2,470,"[101, 470]",SGSK.tsv
there's a,2,433,"[105, 433]",SGSK.tsv
yeah i'm,2,369,"[111, 369, 395, 415]",SGSK.tsv
but then,2,452,"[111, 452]",SGSK.tsv
wanna,1,475,"[111, 475]",SGSK.tsv
book in,2,514,"[111, 514]",SGSK.tsv
and read,2,514,"[121, 514]",SGSK.tsv
for the weekend,3,240,"[133, 225, 240]",SGSK.tsv
what be your,3,396,"[133, 396]",SGSK.tsv
oh okay,2,226,"[136, 226, 256]",SGSK.tsv
of course,2,440,"[138, 440]",SGSK.tsv
yeah i've be,3,386,"[160, 386]",SGSK.tsv
feel,1,418,"[160, 259, 418, 435]",SGSK.tsv
seem,1,435,"[104, 157, 164, 265, 435]",SGSK.tsv
and just,2,356,"[181, 356, 395, 403]",SGSK.tsv
sure,1,507,"[183, 305, 507, 541]",SGSK.tsv
english,1,248,"[199, 248, 273, 397, 424, 435, 441, 450, 452, 471, 485, 492]",SGSK.tsv
so like,2,473,"[199, 279, 473]",SGSK.tsv
but yeah,2,480,"[201, 480]",SGSK.tsv
excite,1,291,"[233, 291, 293, 374]",SGSK.tsv
like a,2,450,"[259, 450, 475, 531]",SGSK.tsv
yeah in,2,468,"[263, 468]",SGSK.tsv
press,1,369,"[266, 268, 369]",SGSK.tsv
that a,2,538,"[266, 538]",SGSK.tsv
yeah it's really,3,428,"[273, 428]",SGSK.tsv
british english and,3,471,"[273, 471]",SGSK.tsv
yeah it's,2,510,"[273, 427, 438, 441, 510]",SGSK.tsv
to see,2,452,"[286, 452]",SGSK.tsv
yeah it,2,295,"[292, 295, 435]",SGSK.tsv
i be,2,450,"[292, 429, 450, 452]",SGSK.tsv
yeah it be,3,470,"[292, 470]",SGSK.tsv
yeah it be really,4,501,"[292, 501]",SGSK.tsv
to kind of,3,450,"[296, 450]",SGSK.tsv
gonna be,2,305,"[240, 305]",SGSK.tsv
gonna,1,305,"[240, 305]",SGSK.tsv
first,1,312,"[238, 312]",SGSK.tsv
just get,2,516,"[312, 385, 516]",SGSK.tsv
involve,1,320,"[287, 320]",SGSK.tsv
that would be,3,359,"[322, 327, 359]",SGSK.tsv
amaze,1,501,"[322, 380, 501]",SGSK.tsv
i mean,2,435,"[336, 417, 435, 485, 514]",SGSK.tsv
be i mean,3,514,"[336, 514]",SGSK.tsv
finish,1,350,"[345, 350]",SGSK.tsv
you just,2,516,"[345, 516]",SGSK.tsv
have it,2,524,"[351, 524]",SGSK.tsv
so it's,2,366,"[350, 366, 376, 391, 496]",SGSK.tsv
you like,2,416,"[376, 416]",SGSK.tsv
be like,2,378,"[359, 378, 477]",SGSK.tsv
get use to,3,388,"[385, 388]",SGSK.tsv
from the,2,477,"[395, 477]",SGSK.tsv
english literature,2,435,"[397, 435, 441, 471]",SGSK.tsv
literature,1,471,"[397, 441, 456, 459, 463, 471, 473, 485]",SGSK.tsv
that i,2,401,"[359, 401, 409]",SGSK.tsv
love,1,499,"[403, 499]",SGSK.tsv
that we,2,405,"[248, 405]",SGSK.tsv
do and,2,432,"[405, 432]",SGSK.tsv
no idea,2,426,"[409, 426]",SGSK.tsv
idea,1,426,"[409, 426, 533]",SGSK.tsv
lucky,1,415,"[414, 415]",SGSK.tsv
it go,2,435,"[417, 423, 435]",SGSK.tsv
yeah it's really hard,4,428,"[427, 428]",SGSK.tsv
engineer,1,433,"[429, 433]",SGSK.tsv
i think i,3,475,"[429, 475]",SGSK.tsv
of like,2,475,"[429, 459, 475]",SGSK.tsv
study english,2,450,"[441, 450]",SGSK.tsv
study,1,473,"[441, 456, 459, 473, 487]",SGSK.tsv
whereas,1,443,"[435, 443]",SGSK.tsv
university,1,454,"[369, 454]",SGSK.tsv
like i,2,454,"[433, 450, 454]",SGSK.tsv
literature and,2,471,"[456, 463, 471]",SGSK.tsv
very very,2,477,"[456, 477]",SGSK.tsv
it be really,3,501,"[457, 501]",SGSK.tsv
talk,1,293,"[225, 293, 463]",SGSK.tsv
very much,2,463,"[367, 382, 463, 485]",SGSK.tsv
linguistics,1,463,"[448, 463]",SGSK.tsv
undergrad in,2,465,"[424, 465]",SGSK.tsv
wide,1,470,"[469, 470]",SGSK.tsv
still,1,485,"[262, 350, 485, 502]",SGSK.tsv
mine,1,485,"[350, 485]",SGSK.tsv
english and,2,485,"[471, 485]",SGSK.tsv
american,1,485,"[471, 485]",SGSK.tsv
be pretty,2,489,"[365, 489]",SGSK.tsv
be pretty much,3,489,"[435, 489]",SGSK.tsv
graphic novels,2,498,"[475, 498]",SGSK.tsv
fun,1,498,"[475, 498]",SGSK.tsv
for fun,2,498,"[497, 498]",SGSK.tsv
read yet,2,504,"[503, 504]",SGSK.tsv
serious,1,510,"[509, 510]",SGSK.tsv
go i,2,519,"[359, 519]",SGSK.tsv
i'll give that a,4,538,"[519, 538]",SGSK.tsv
it so,2,525,"[293, 525]",SGSK.tsv
about a,2,531,"[348, 531]",SGSK.tsv
of do,2,531,"[450, 531]",SGSK.tsv
do the,2,216,"[202, 216]",SGSK.tsv
i didn't,2,450,"[7, 450, 520]",SGSK.tsv
probably,1,359,"[18, 210, 359]",SGSK.tsv
actually,1,520,"[18, 44, 520]",SGSK.tsv
two,1,512,"[20, 171, 512]",SGSK.tsv
erm i,2,348,"[24, 348, 450]",SGSK.tsv
what's,1,435,"[34, 435]",SGSK.tsv
back,1,540,"[44, 540, 542]",SGSK.tsv
do some,2,386,"[60, 386]",SGSK.tsv
to do,2,426,"[70, 426, 432]",SGSK.tsv
know what,2,432,"[84, 432]",SGSK.tsv
choose,1,471,"[84, 471]",SGSK.tsv
more of,2,435,"[102, 435]",SGSK.tsv
you have,2,505,"[116, 505]",SGSK.tsv
like that,2,475,"[118, 196, 475]",SGSK.tsv
yeah mm,2,342,"[130, 342]",SGSK.tsv
of a,2,359,"[135, 359, 435]",SGSK.tsv
so i'm,2,236,"[139, 236, 337, 388]",SGSK.tsv
so we,2,350,"[139, 350]",SGSK.tsv
it sound,2,291,"[153, 291, 295]",SGSK.tsv
send,1,406,"[153, 202, 406]",SGSK.tsv
do something,2,450,"[153, 450]",SGSK.tsv
want to,2,452,"[159, 452]",SGSK.tsv
to get,2,484,"[176, 484]",SGSK.tsv
the best,2,499,"[176, 499, 505, 507]",SGSK.tsv
yeah that's right,3,377,"[184, 377]",SGSK.tsv
next,1,242,"[202, 242]",SGSK.tsv
week,1,348,"[202, 348, 359]",SGSK.tsv
have to,2,505,"[228, 331, 505]",SGSK.tsv
next to the sea,4,242,"[241, 242]",SGSK.tsv
be you from,3,252,"[243, 252]",SGSK.tsv
so you're,2,287,"[246, 287]",SGSK.tsv
