Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
yeah no,2,25,"[12, 25, 128, 238, 261, 326, 510, 602, 716, 721, 794, 828, 863, 933, 1018, 1071, 1107, 1304, 1312, 1453, 1664, 1732]",S784.tsv
phone,1,243,"[25, 243, 269, 1784, 1785, 1788]",S784.tsv
it's not,2,93,"[25, 93, 179, 267, 280, 369, 472, 523, 573, 578, 693, 757, 1050, 1092, 1102, 1124, 1177, 1213, 1232, 1242, 1244, 1264, 1268, 1309, 1311, 1312, 1329, 1331, 1349, 1383, 1486]",S784.tsv
the same,2,280,"[23, 24, 25, 280, 348, 420, 426, 491, 499, 762, 764, 768, 1135, 1154, 1193, 1229, 1232, 1249, 1273, 1309, 1312, 1314, 1327, 1329, 1331, 1357, 1380, 1401, 1404, 1412, 1413, 1415, 1416, 1420, 1424, 1425, 1444]",S784.tsv
one,1,25,"[10, 25, 45, 68, 95, 104, 166, 216, 254, 281, 315, 373, 375, 414, 444, 469, 538, 580, 584, 588, 600, 602, 623, 625, 643, 650, 651, 731, 740, 811, 889, 954, 991, 1087, 1160, 1203, 1213, 1281, 1393, 1499, 1501, 1539, 1555, 1567, 1581, 1619, 1638, 1699, 1707, 1720, 1726, 1743, 1747, 1783, 1784, 1790, 1806, 1814]",S784.tsv
today,1,600,"[25, 46, 135, 600, 1201, 1801]",S784.tsv
we're not,2,1032,"[25, 518, 1032, 1059, 1078, 1090, 1637, 1774, 1777]",S784.tsv
four,1,1074,"[25, 1074, 1799, 1800, 1803, 1808, 1809, 1810]",S784.tsv
need,1,39,"[28, 39, 282, 305, 451, 456, 628, 845, 1055, 1197, 1278, 1337, 1389, 1398, 1400, 1401, 1414, 1420, 1543, 1639, 1641, 1689, 1792]",S784.tsv
right,1,123,"[27, 28, 123, 147, 230, 254, 370, 381, 424, 443, 476, 492, 511, 512, 559, 578, 587, 592, 594, 596, 603, 619, 621, 623, 626, 630, 654, 656, 732, 741, 755, 757, 774, 785, 788, 803, 807, 814, 818, 823, 833, 838, 842, 855, 859, 874, 885, 933, 961, 986, 1022, 1057, 1105, 1152, 1194, 1222, 1230, 1261, 1269, 1274, 1293, 1305, 1310, 1315, 1324, 1334, 1337, 1338, 1354, 1358, 1372, 1373, 1375, 1377, 1380, 1381, 1383, 1389, 1401, 1403, 1413, 1414, 1417, 1420, 1444, 1445, 1447, 1459, 1473, 1484, 1491, 1536, 1538, 1542, 1726, 1737, 1739, 1760, 1788, 1793]",S784.tsv
we don't,2,147,"[28, 30, 147, 462, 511, 1055, 1357]",S784.tsv
don't need,2,845,"[28, 845, 1337, 1400, 1420]",S784.tsv
no we,2,680,"[30, 326, 680, 1639, 1641]",S784.tsv
it doesn't matter,3,41,"[13, 41, 43, 44, 827, 1613]",S784.tsv
matter,1,386,"[13, 41, 43, 44, 386, 827, 962, 1111, 1613]",S784.tsv
it doesn't,2,866,"[13, 41, 43, 44, 827, 866, 1024, 1065, 1355, 1357, 1412, 1442, 1613, 1691]",S784.tsv
do i,2,419,"[46, 419, 610]",S784.tsv
i do,2,52,"[46, 52, 60, 322, 518, 600, 610, 820, 1336, 1338, 1468, 1581, 1645]",S784.tsv
i do i do,4,1336,"[46, 1336]",S784.tsv
like,1,48,"[18, 33, 48, 50, 51, 56, 57, 58, 61, 64, 66, 68, 69, 70, 71, 77, 88, 90, 109, 111, 133, 140, 143, 147, 163, 166, 170, 172, 183, 187, 189, 191, 195, 197, 201, 206, 209, 218, 222, 247, 254, 257, 258, 260, 264, 280, 281, 283, 286, 299, 308, 310, 313, 315, 323, 327, 340, 344, 345, 346, 347, 357, 365, 370, 377, 388, 389, 390, 403, 436, 456, 477, 482, 502, 511, 516, 531, 533, 535, 537, 538, 543, 552, 555, 557, 558, 560, 564, 566, 573, 578, 579, 580, 582, 584, 594, 607, 611, 628, 640, 643, 646, 651, 655, 662, 663, 668, 670, 685, 702, 707, 713, 714, 719, 720, 721, 723, 725, 731, 741, 743, 745, 754, 757, 766, 768, 772, 793, 794, 802, 804, 806, 808, 810, 812, 817, 820, 822, 826, 828, 839, 840, 841, 843, 846, 848, 850, 851, 854, 855, 859, 862, 864, 865, 866, 870, 871, 877, 881, 882, 885, 894, 895, 897, 900, 901, 902, 912, 915, 928, 943, 948, 950, 971, 975, 976, 985, 989, 994, 1002, 1024, 1035, 1040, 1049, 1058, 1067, 1070, 1073, 1090, 1091, 1093, 1097, 1099, 1104, 1136, 1150, 1164, 1182, 1193, 1197, 1203, 1215, 1219, 1221, 1225, 1273, 1282, 1294, 1299, 1323, 1325, 1329, 1331, 1333, 1337, 1341, 1345, 1346, 1349, 1355, 1357, 1361, 1378, 1391, 1393, 1395, 1398, 1412, 1413, 1417, 1424, 1429, 1442, 1444, 1450, 1452, 1453, 1457, 1460, 1462, 1464, 1466, 1467, 1468, 1472, 1474, 1497, 1498, 1501, 1502, 1509, 1521, 1526, 1535, 1539, 1541, 1543, 1546, 1556, 1568, 1570, 1572, 1573, 1575, 1578, 1581, 1584, 1587, 1589, 1591, 1594, 1595, 1596, 1597, 1599, 1601, 1602, 1604, 1619, 1622, 1624, 1625, 1633, 1634, 1675, 1676, 1680, 1688, 1707, 1709, 1712, 1718, 1727, 1731, 1738, 1740, 1742, 1747, 1753, 1755, 1756, 1759, 1764, 1767, 1769, 1771, 1774, 1777, 1783, 1784, 1786, 1787, 1788, 1796, 1810]",S784.tsv
i only,2,61,"[48, 61]",S784.tsv
something,1,114,"[48, 114, 224, 327, 333, 337, 373, 607, 628, 638, 646, 670, 793, 794, 806, 822, 828, 837, 841, 948, 969, 994, 999, 1029, 1070, 1136, 1219, 1221, 1273, 1347, 1500, 1560, 1572, 1584, 1591, 1663, 1753, 1798]",S784.tsv
get,1,48,"[31, 48, 155, 185, 189, 241, 251, 272, 310, 320, 360, 387, 389, 426, 440, 442, 451, 460, 516, 552, 619, 690, 718, 767, 788, 839, 841, 889, 891, 994, 1055, 1109, 1179, 1188, 1207, 1222, 1228, 1245, 1247, 1287, 1318, 1401, 1479, 1486, 1504, 1505, 1508, 1555, 1557, 1567, 1592, 1646, 1659, 1759, 1762, 1771, 1777, 1779, 1795]",S784.tsv
i i,2,49,"[48, 49, 50, 165, 193, 240, 280, 337, 340, 368, 377, 432, 460, 470, 471, 482, 520, 524, 570, 580, 610, 655, 741, 748, 758, 802, 820, 871, 877, 978, 1009, 1113, 1129, 1158, 1185, 1187, 1221, 1266, 1556, 1572, 1581, 1589, 1666, 1673, 1692, 1727, 1732, 1736]",S784.tsv
of the,2,184,"[48, 58, 184, 186, 198, 335, 365, 386, 391, 393, 426, 438, 543, 580, 590, 612, 616, 740, 830, 876, 882, 1069, 1070, 1099, 1103, 1104, 1123, 1124, 1201, 1291, 1304, 1314, 1318, 1336, 1380, 1384, 1399, 1413, 1419, 1434, 1446, 1496, 1539, 1581, 1777, 1784]",S784.tsv
half,1,256,"[48, 256, 976, 977, 1746]",S784.tsv
like i,2,258,"[48, 258, 323, 340, 640, 741, 820, 839, 1282, 1417, 1468, 1543, 1556, 1589, 1680, 1727]",S784.tsv
yeah i,2,368,"[48, 161, 222, 306, 314, 368, 369, 376, 473, 520, 522, 524, 544, 714, 715, 759, 851, 1009, 1030, 1103, 1127, 1222, 1265, 1324, 1343, 1413, 1593, 1596, 1609, 1694, 1721]",S784.tsv
yeah i i,3,520,"[48, 520, 524, 1009]",S784.tsv
hundred,1,558,"[48, 558, 594, 1746, 1784, 1788]",S784.tsv
lot,1,622,"[48, 72, 135, 622, 642, 650, 730, 777, 804, 932, 1080, 1099, 1380, 1476]",S784.tsv
word,1,48,"[18, 48, 680, 857, 1124, 1143, 1157, 1158, 1160, 1170, 1174, 1175, 1177, 1183, 1676, 1679]",S784.tsv
a lot,2,642,"[48, 135, 642, 730, 745, 754, 777, 804, 848, 932, 1080, 1099, 1380, 1476, 1720]",S784.tsv
hour,1,929,"[48, 183, 929, 1604]",S784.tsv
i get,2,839,"[48, 241, 839, 1222, 1228, 1245, 1247, 1401, 1557, 1659]",S784.tsv
know,1,50,"[49, 50, 131, 136, 142, 167, 168, 193, 222, 240, 265, 267, 271, 283, 288, 294, 297, 306, 314, 353, 356, 368, 369, 377, 385, 398, 432, 467, 522, 555, 573, 577, 580, 621, 640, 714, 715, 719, 759, 839, 845, 848, 851, 866, 869, 871, 875, 913, 914, 939, 978, 1004, 1030, 1104, 1113, 1157, 1176, 1183, 1187, 1189, 1249, 1253, 1330, 1343, 1417, 1418, 1454, 1458, 1460, 1465, 1468, 1478, 1498, 1541, 1555, 1567, 1589, 1593, 1596, 1601, 1609, 1638, 1676, 1680, 1692, 1707, 1721, 1736, 1739, 1748, 1784, 1813]",S784.tsv
say,1,50,"[5, 18, 50, 90, 155, 253, 312, 364, 367, 370, 400, 430, 477, 482, 518, 524, 533, 558, 580, 602, 611, 621, 643, 658, 716, 736, 745, 747, 758, 762, 764, 862, 867, 868, 870, 915, 924, 930, 933, 935, 948, 949, 978, 991, 1008, 1013, 1018, 1020, 1038, 1050, 1051, 1053, 1062, 1069, 1073, 1075, 1079, 1080, 1081, 1084, 1088, 1090, 1094, 1105, 1106, 1111, 1134, 1142, 1144, 1150, 1157, 1158, 1160, 1162, 1163, 1164, 1166, 1172, 1173, 1174, 1185, 1191, 1193, 1197, 1199, 1216, 1245, 1249, 1264, 1267, 1273, 1282, 1289, 1309, 1312, 1318, 1322, 1336, 1346, 1349, 1357, 1367, 1376, 1377, 1380, 1382, 1383, 1401, 1412, 1414, 1420, 1450, 1452, 1456, 1457, 1458, 1466, 1467, 1472, 1476, 1497, 1519, 1523, 1534, 1557, 1560, 1591, 1670, 1676, 1720, 1724, 1725, 1735, 1759, 1774, 1777, 1813]",S784.tsv
think,1,90,"[50, 88, 90, 92, 95, 142, 150, 154, 160, 216, 239, 248, 280, 283, 332, 344, 348, 368, 380, 420, 445, 454, 469, 470, 471, 473, 476, 482, 514, 520, 521, 522, 523, 548, 570, 608, 610, 612, 621, 623, 627, 628, 643, 655, 700, 707, 710, 713, 714, 721, 727, 740, 747, 748, 749, 750, 806, 808, 828, 835, 839, 843, 846, 863, 876, 877, 979, 1001, 1005, 1038, 1047, 1066, 1147, 1158, 1173, 1193, 1217, 1219, 1249, 1252, 1261, 1264, 1265, 1266, 1276, 1277, 1314, 1316, 1345, 1351, 1365, 1383, 1386, 1434, 1450, 1452, 1526, 1532, 1535, 1541, 1542, 1555, 1559, 1572, 1589, 1599, 1627, 1644, 1646, 1694, 1697, 1702, 1720, 1727, 1737, 1740]",S784.tsv
if you,2,348,"[50, 348, 370, 444, 454, 469, 487, 493, 511, 528, 623, 655, 720, 855, 881, 949, 953, 969, 1024, 1069, 1103, 1160, 1197, 1232, 1249, 1444, 1460, 1691, 1699]",S784.tsv
i don't know,3,50,"[49, 50, 131, 193, 240, 271, 356, 398, 577, 640, 719, 839, 845, 869, 871, 875, 978, 1004, 1113, 1417, 1478, 1589, 1601, 1680, 1692, 1707]",S784.tsv
know i i,3,368,"[50, 368, 377]",S784.tsv
i don't,2,154,"[49, 50, 154, 193, 233, 240, 271, 280, 356, 368, 398, 430, 471, 521, 577, 608, 640, 719, 750, 758, 839, 845, 848, 854, 867, 869, 871, 875, 877, 902, 932, 978, 1004, 1047, 1113, 1189, 1252, 1314, 1337, 1340, 1345, 1383, 1386, 1417, 1478, 1589, 1601, 1647, 1680, 1692, 1707]",S784.tsv
just say,2,558,"[50, 558, 611, 867, 1020, 1069, 1090, 1094, 1160, 1357, 1420, 1472, 1725, 1777]",S784.tsv
either,1,150,"[50, 150, 487, 491, 619, 699, 1239]",S784.tsv
anything,1,253,"[50, 253, 711, 714, 749, 750, 850, 864, 875, 1335, 1361, 1413, 1663, 1743]",S784.tsv
what you,2,142,"[50, 142, 718, 1228, 1239, 1336, 1361, 1469, 1557]",S784.tsv
like if you,3,720,"[50, 720]",S784.tsv
about it,2,367,"[50, 367, 750, 877, 979, 1132, 1418, 1434, 1471, 1732]",S784.tsv
know i,2,377,"[50, 368, 377, 759, 848, 1004, 1157, 1330, 1555, 1609]",S784.tsv
know that,2,265,"[50, 265, 1176, 1736, 1813]",S784.tsv
week,1,64,"[61, 64, 274]",S784.tsv
be like,2,166,"[64, 109, 166, 172, 201, 222, 257, 281, 283, 313, 315, 327, 370, 702, 707, 713, 719, 731, 757, 802, 804, 806, 871, 897, 902, 943, 948, 1035, 1058, 1333, 1345, 1413, 1452, 1509, 1521, 1541, 1568, 1581, 1587, 1601, 1619, 1676, 1707, 1712, 1727, 1731, 1764, 1767, 1769, 1771, 1784]",S784.tsv
like so,2,64,"[33, 64, 90, 580, 902, 1452, 1535]",S784.tsv
point,1,643,"[64, 69, 376, 621, 643, 645, 793, 794, 856, 933, 976, 977, 983, 1003, 1034, 1069, 1079, 1110, 1111, 1119, 1123, 1160, 1182, 1193, 1197, 1239, 1265, 1399, 1413, 1425, 1450, 1471, 1702, 1753]",S784.tsv
have be,2,403,"[64, 403, 706, 733, 745, 756, 781, 788, 822, 1031, 1123, 1238, 1307, 1468]",S784.tsv
make,1,66,"[8, 39, 66, 68, 93, 177, 181, 303, 304, 319, 364, 366, 376, 454, 469, 538, 594, 619, 621, 740, 787, 790, 793, 794, 850, 857, 906, 983, 1024, 1073, 1076, 1079, 1110, 1239, 1355, 1356, 1416, 1471, 1562, 1593, 1727, 1803]",S784.tsv
come,1,66,"[54, 66, 121, 169, 317, 411, 1136, 1197, 1509, 1570, 1588, 1621, 1756, 1759, 1778]",S784.tsv
just like,2,66,"[58, 61, 66, 77, 166, 218, 535, 894, 1680, 1688]",S784.tsv
blow,1,114,"[66, 114]",S784.tsv
away,1,114,"[66, 109, 114, 815, 1179, 1479, 1500, 1771]",S784.tsv
he's,1,71,"[66, 71, 77, 133, 148, 150, 172, 180, 182, 183, 187, 188, 189, 191, 232, 239, 246, 299, 301, 302, 304, 357, 358, 359, 504, 730, 994, 1018, 1038, 1138, 1170, 1193, 1267, 1325, 1333, 1656, 1713, 1716]",S784.tsv
everyone,1,224,"[66, 224, 249, 341, 373, 428, 482, 859, 866, 913, 1069, 1070, 1347, 1465, 1751, 1753, 1756]",S784.tsv
work,1,68,"[21, 51, 54, 68, 312, 326, 335, 866, 1099, 1113, 1115, 1412, 1442, 1446, 1553, 1659, 1691]",S784.tsv
cos,1,68,"[9, 57, 61, 62, 68, 77, 126, 144, 155, 169, 181, 256, 295, 370, 438, 460, 538, 543, 573, 688, 710, 725, 756, 793, 804, 808, 824, 830, 857, 859, 871, 881, 883, 909, 915, 916, 928, 1004, 1073, 1102, 1124, 1136, 1138, 1160, 1166, 1180, 1215, 1273, 1282, 1318, 1329, 1331, 1337, 1347, 1350, 1360, 1361, 1378, 1404, 1412, 1419, 1468, 1472, 1479, 1482, 1486, 1490, 1537, 1573, 1589, 1599, 1615, 1622, 1672, 1691, 1731, 1773, 1783, 1803, 1810]",S784.tsv
realise,1,68,"[33, 61, 68, 981, 1318]",S784.tsv
no no no,3,143,"[68, 143, 152, 212, 281, 463, 478, 502, 674, 678, 964, 1014, 1034, 1072, 1099, 1124, 1143, 1191, 1199, 1290, 1312, 1317, 1456, 1458, 1495, 1563, 1590, 1638, 1639, 1642, 1651, 1657, 1796]",S784.tsv
no no,2,68,"[55, 68, 86, 142, 143, 152, 153, 212, 217, 281, 302, 463, 478, 500, 502, 504, 510, 521, 580, 674, 678, 704, 721, 808, 889, 919, 951, 964, 1014, 1018, 1034, 1042, 1071, 1072, 1076, 1099, 1107, 1124, 1137, 1143, 1157, 1158, 1177, 1191, 1199, 1211, 1217, 1240, 1241, 1290, 1304, 1312, 1317, 1342, 1357, 1361, 1380, 1389, 1456, 1458, 1495, 1563, 1568, 1590, 1594, 1638, 1639, 1641, 1642, 1651, 1657, 1697, 1710, 1725, 1726, 1729, 1738, 1796, 1797]",S784.tsv
you have,2,68,"[5, 68, 227, 365, 370, 482, 495, 497, 511, 537, 655, 741, 745, 855, 859, 881, 969, 1069, 1197, 1353, 1444, 1460, 1576, 1691]",S784.tsv
no one,2,68,"[45, 68, 373, 375, 580, 584, 588, 600, 602, 889, 1281, 1638, 1747]",S784.tsv
like like,2,555,"[68, 555, 580, 754, 802, 1221, 1273, 1535, 1595]",S784.tsv
do like,2,543,"[68, 197, 543, 558, 1759]",S784.tsv
little,1,313,"[68, 69, 313, 1264, 1266, 1270]",S784.tsv
no no you,3,1389,"[68, 1389]",S784.tsv
he do,2,82,"[69, 72, 82, 84, 122, 193, 310, 1675]",S784.tsv
go,1,69,"[18, 38, 58, 69, 180, 246, 283, 393, 450, 460, 502, 538, 600, 650, 720, 728, 731, 779, 851, 859, 866, 949, 958, 977, 979, 984, 985, 1000, 1025, 1055, 1058, 1136, 1172, 1191, 1193, 1282, 1294, 1354, 1357, 1389, 1549, 1570, 1575, 1577, 1579, 1602, 1608, 1633, 1635, 1672, 1753, 1784, 1790, 1804]",S784.tsv
like ten,2,299,"[69, 299]",S784.tsv
rather than,2,522,"[69, 522, 527, 1358, 1413, 1593]",S784.tsv
what do,2,546,"[69, 546, 562, 579, 658, 736, 868, 1145]",S784.tsv
what we,2,662,"[69, 662, 1217, 1237, 1360]",S784.tsv
which be,2,699,"[69, 172, 183, 518, 699, 700, 1193, 1203, 1309, 1314, 1335, 1476, 1759]",S784.tsv
be do,2,344,"[69, 344, 756, 1759]",S784.tsv
we should,2,69,"[7, 69, 677, 787, 1630]",S784.tsv
and then,2,69,"[5, 69, 222, 312, 509, 786, 850, 891, 981, 1008, 1526, 1577, 1608, 1783]",S784.tsv
be what,2,822,"[69, 518, 822, 1020, 1253, 1294, 1414, 1437]",S784.tsv
do a,2,1109,"[69, 1109, 1559, 1672]",S784.tsv
should be,2,877,"[69, 877, 1342, 1345, 1347, 1352, 1412, 1614]",S784.tsv
go on,2,977,"[69, 958, 977, 979, 984, 1549, 1575, 1577]",S784.tsv
for like,2,1570,"[69, 183, 895, 1570, 1755, 1788]",S784.tsv
be talk about,3,72,"[57, 72, 1566]",S784.tsv
talk about,2,72,"[57, 72, 75, 143, 148, 206, 208, 211, 254, 295, 327, 337, 465, 1143, 1244, 1323, 1325, 1417, 1418, 1498, 1566, 1582, 1584, 1594, 1599, 1633, 1732]",S784.tsv
talk,1,72,"[57, 58, 72, 75, 143, 148, 206, 208, 211, 222, 246, 248, 254, 256, 258, 295, 310, 324, 325, 327, 337, 465, 773, 1143, 1244, 1323, 1325, 1417, 1418, 1498, 1566, 1582, 1584, 1594, 1595, 1599, 1633, 1732]",S784.tsv
of things,2,558,"[72, 558]",S784.tsv
what be,2,72,"[70, 72, 205, 223, 367, 397, 406, 408, 438, 533, 600, 699, 873, 925, 1035, 1425, 1571, 1618]",S784.tsv
lot of,2,642,"[72, 642, 650, 745, 754, 804, 848, 932, 1080, 1099, 1380, 1476, 1720]",S784.tsv
things,1,72,"[9, 72, 378, 390, 558, 619, 621, 723, 766, 802, 808, 845, 863, 877, 933, 935, 1038, 1182, 1197, 1227, 1314, 1382, 1400, 1404, 1413, 1434, 1476, 1784]",S784.tsv
you be,2,72,"[18, 72, 125, 154, 160, 810, 985, 1157, 1158, 1185, 1239, 1265, 1367, 1369, 1370, 1389, 1404, 1460, 1557]",S784.tsv
wow,1,115,"[78, 115, 190, 228, 229, 236, 294, 1454]",S784.tsv
no he,2,124,"[86, 124, 128, 1170, 1674]",S784.tsv
yes,1,168,"[86, 168, 178, 289, 298, 331, 339, 353, 544, 649, 771, 1023, 1024, 1038, 1063, 1123, 1132, 1142, 1190, 1192, 1200, 1210, 1216, 1235, 1318, 1319, 1375, 1378, 1380, 1391, 1401, 1809]",S784.tsv
er er er,3,735,"[86, 424, 735, 1316]",S784.tsv
be a,2,95,"[88, 95, 188, 316, 348, 522, 555, 760, 777, 781, 802, 912, 932, 939, 959, 1038, 1069, 1080, 1207, 1213, 1357, 1409, 1410, 1437, 1439, 1756, 1764, 1773]",S784.tsv
there be,2,346,"[88, 346, 370, 513, 523, 619, 628, 699, 707, 731, 760, 781, 802, 863, 991, 1020, 1023, 1025, 1038, 1062, 1069, 1070, 1107, 1117, 1197, 1207, 1246, 1350, 1429, 1437, 1502, 1720, 1756, 1764, 1767, 1769]",S784.tsv
tell,1,249,"[88, 249, 373, 1057, 1326, 1724]",S784.tsv
there be a,3,760,"[88, 760, 781, 1038, 1069, 1207, 1756, 1764]",S784.tsv
amount of,2,810,"[88, 308, 810, 1069, 1762, 1771]",S784.tsv
amount,1,810,"[88, 308, 420, 810, 1069, 1762, 1771]",S784.tsv
when i be,3,1074,"[88, 1074]",S784.tsv
i be,2,93,"[88, 93, 95, 340, 902, 1074, 1158, 1186, 1192, 1239, 1282, 1417, 1573, 1646]",S784.tsv
have you,2,92,"[61, 92, 616, 810, 939, 985, 1097]",S784.tsv
do you,2,92,"[47, 92, 116, 136, 198, 224, 227, 248, 251, 283, 288, 297, 332, 344, 414, 432, 565, 566, 579, 580, 623, 627, 658, 736, 740, 747, 749, 781, 868, 870, 871, 876, 892, 991, 1145, 1213, 1249, 1353, 1450, 1460, 1542, 1572, 1689, 1737, 1756, 1779, 1781, 1784]",S784.tsv
think for,2,1559,"[92, 1559]",S784.tsv
in a,2,344,"[101, 344, 386, 481, 946, 956, 1410, 1412, 1416, 1702, 1784]",S784.tsv
er no,2,276,"[103, 276, 580]",S784.tsv
nine,1,404,"[95, 103, 105, 404, 407, 409, 417, 419, 1727, 1738]",S784.tsv
give,1,264,"[105, 264, 277, 283, 579, 781, 1028, 1160, 1172, 1203, 1263, 1279, 1761]",S784.tsv
he be,2,112,"[109, 112, 118, 119, 124, 126, 128, 129, 130, 135, 162, 166, 188, 257, 675, 1452, 1676, 1680]",S784.tsv
everything,1,109,"[71, 109, 264, 283, 745, 756, 845, 851, 1216, 1479, 1597, 1677]",S784.tsv
take,1,109,"[31, 74, 109, 197, 281, 348, 385, 417, 685, 815, 848, 850, 862, 863, 865, 873, 876, 877, 1055, 1058, 1145, 1232, 1292, 1294, 1302, 1304, 1322, 1419, 1439, 1440, 1543, 1579, 1589, 1597, 1707]",S784.tsv
that that,2,109,"[104, 109, 573, 650, 655, 721, 800, 802, 953, 1066, 1229, 1258, 1284, 1327, 1429, 1499, 1501, 1509]",S784.tsv
that that that,3,655,"[109, 655, 1229]",S784.tsv
tall,1,118,"[109, 118, 1733]",S784.tsv
yeah yeah yeah,3,127,"[125, 127, 151, 190, 202, 250, 300, 326, 329, 467, 539, 582, 689, 701, 842, 886, 1196, 1206, 1222, 1334, 1425, 1429, 1463, 1540, 1574, 1708, 1711, 1734, 1757, 1770, 1780]",S784.tsv
oh yeah yeah,3,127,"[106, 125, 127, 283, 1206, 1473, 1540, 1574]",S784.tsv
