begin,end,s1_er_ratio,s2_er_ratio,er_ratio_average,file
0,50,0.4152046783625731,0.49171270718232046,0.45454545454545453,SZVC.tsv
50,100,0.6510263929618768,0.5485714285714286,0.6162790697674418,SZVC.tsv
100,150,0.6817155756207675,0.7593582887700535,0.7047619047619048,SZVC.tsv
150,200,0.7432950191570882,0.7528089887640449,0.7471526195899773,SZVC.tsv
200,250,0.7927461139896373,0.8503937007874016,0.815625,SZVC.tsv
250,300,0.7889908256880734,0.8805031446540881,0.8275862068965517,SZVC.tsv
300,350,0.8014184397163121,0.8275862068965517,0.8090452261306532,SZVC.tsv
350,400,0.7737226277372263,0.880184331797235,0.8207739307535642,SZVC.tsv
400,450,0.7931034482758621,0.8881118881118881,0.8323699421965318,SZVC.tsv
450,500,0.7580645161290323,0.8728323699421965,0.8052256532066508,SZVC.tsv
500,550,0.8373983739837398,0.8618421052631579,0.8467336683417085,SZVC.tsv
550,600,0.8271604938271605,0.8857142857142857,0.857566765578635,SZVC.tsv
600,650,0.8708133971291866,0.8571428571428571,0.8654970760233918,SZVC.tsv
650,700,0.8252788104089219,0.8670212765957447,0.8424507658643327,SZVC.tsv
700,708,0.7209302325581395,1.0,0.8378378378378378,SZVC.tsv
