begin,end,s1_er_ratio,s2_er_ratio,er_ratio_average,file
0,50,0.5194805194805194,0.3726851851851852,0.4337837837837838,SJXU.tsv
50,100,0.6861111111111111,0.7126865671641791,0.697452229299363,SJXU.tsv
100,150,0.7718120805369127,0.6811989100817438,0.730958230958231,SJXU.tsv
150,200,0.7447916666666666,0.8,0.7600502512562815,SJXU.tsv
200,250,0.7884615384615384,0.7443946188340808,0.7742402315484804,SJXU.tsv
250,300,0.7698744769874477,0.7755775577557755,0.7730627306273062,SJXU.tsv
300,350,0.7153846153846154,0.8,0.7661538461538462,SJXU.tsv
350,400,0.7750865051903114,0.8481481481481481,0.8103756708407871,SJXU.tsv
400,450,0.8361344537815126,0.8557213930348259,0.8451025056947609,SJXU.tsv
450,479,0.740072202166065,0.888,0.7860696517412935,SJXU.tsv
