begin,end,s1_er_ratio,s2_er_ratio,er_ratio_average,file
0,50,0.2601010101010101,0.6115107913669064,0.4050445103857567,S2E2.tsv
50,100,0.6240126382306477,0.601063829787234,0.6187576126674786,S2E2.tsv
100,150,0.7591623036649214,0.8148148148148148,0.7847025495750708,S2E2.tsv
150,200,0.7207792207792207,0.7626262626262627,0.7443181818181818,S2E2.tsv
200,250,0.851063829787234,0.7795918367346939,0.799410029498525,S2E2.tsv
250,300,0.7205882352941176,0.8208092485549133,0.8043478260869565,S2E2.tsv
300,350,0.7918781725888325,0.8365384615384616,0.8073089700996677,S2E2.tsv
350,400,0.8277310924369747,0.8089171974522293,0.8202531645569621,S2E2.tsv
400,450,0.8860759493670886,0.8027210884353742,0.831858407079646,S2E2.tsv
450,500,0.8918918918918919,0.7974683544303798,0.8526315789473684,S2E2.tsv
500,513,0.8636363636363636,0.896551724137931,0.8823529411764706,S2E2.tsv
