begin,end,s1_er_ratio,s2_er_ratio,er_ratio_average,file
0,50,0.32450331125827814,0.3958333333333333,0.3522267206477733,S94U.tsv
50,100,0.5382262996941896,0.6049382716049383,0.545578231292517,S94U.tsv
100,150,0.5313807531380753,0.7349397590361446,0.6148148148148148,S94U.tsv
150,200,0.6039603960396039,0.8280254777070064,0.7734939759036145,S94U.tsv
200,250,0.6603174603174603,0.7955801104972375,0.7096774193548387,S94U.tsv
250,300,0.6584022038567493,0.8112244897959183,0.7119856887298748,S94U.tsv
300,350,0.702247191011236,0.8344827586206897,0.7841880341880342,S94U.tsv
350,400,0.7916666666666666,0.8432055749128919,0.8225469728601252,S94U.tsv
400,450,0.816793893129771,0.8113207547169812,0.8127490039840638,S94U.tsv
450,500,0.8203309692671394,0.8663594470046083,0.8359375,S94U.tsv
500,550,0.7838427947598253,0.8284518828451883,0.7991391678622669,S94U.tsv
550,600,0.7934508816120907,0.8438538205980066,0.8151862464183381,S94U.tsv
600,650,0.8118811881188119,0.7731958762886598,0.7967806841046278,S94U.tsv
650,657,0.7647058823529411,0.9545454545454546,0.8392857142857143,S94U.tsv
