begin,end,s1_er_ratio,s2_er_ratio,er_ratio_average,file
0,50,0.41496598639455784,0.4044943820224719,0.4110169491525424,SWBG.tsv
50,100,0.5251141552511416,0.6805555555555556,0.6022988505747127,SWBG.tsv
100,150,0.5928571428571429,0.7114093959731543,0.634032634032634,SWBG.tsv
150,200,0.6918918918918919,0.6850393700787402,0.6891025641025641,SWBG.tsv
200,250,0.64,0.7672413793103449,0.6777493606138107,SWBG.tsv
250,300,0.654639175257732,0.7607142857142857,0.7172995780590717,SWBG.tsv
300,350,0.7604166666666666,0.6963696369636964,0.7212121212121212,SWBG.tsv
350,400,0.7304347826086957,0.7191011235955056,0.7225130890052356,SWBG.tsv
400,450,0.7746478873239436,0.7254901960784313,0.7361963190184049,SWBG.tsv
450,500,0.7590361445783133,0.8284023668639053,0.782435129740519,SWBG.tsv
500,536,0.8173076923076923,0.8472222222222222,0.8346774193548387,SWBG.tsv
