begin,end,s1_er_ratio,s2_er_ratio,er_ratio_average,file
0,50,0.2727272727272727,0.32903225806451614,0.3,SYEF.tsv
50,100,0.5633802816901409,0.578125,0.5703703703703704,SYEF.tsv
100,150,0.6417910447761194,0.6722689075630253,0.6674528301886793,SYEF.tsv
150,200,0.8015873015873016,0.7094594594594594,0.7518248175182481,SYEF.tsv
200,250,0.7402597402597403,0.7727272727272727,0.7474747474747475,SYEF.tsv
250,300,0.7837837837837838,0.734375,0.7558823529411764,SYEF.tsv
300,350,0.766798418972332,0.759493670886076,0.7639902676399026,SYEF.tsv
350,400,0.8095238095238095,0.7842105263157895,0.7952522255192879,SYEF.tsv
400,450,0.7578125,0.7759562841530054,0.7684887459807074,SYEF.tsv
450,500,0.832258064516129,0.7860082304526749,0.8040201005025126,SYEF.tsv
500,550,0.8021978021978022,0.775,0.7848605577689243,SYEF.tsv
550,600,0.8207547169811321,0.7904191616766467,0.8021978021978022,SYEF.tsv
600,650,0.8475609756097561,0.8648648648648649,0.8575129533678757,SYEF.tsv
650,700,0.7647058823529411,0.8421052631578947,0.8167202572347267,SYEF.tsv
700,750,0.8633540372670807,0.8197424892703863,0.8375634517766497,SYEF.tsv
750,800,0.85625,0.8222222222222222,0.8348837209302326,SYEF.tsv
800,850,0.927536231884058,0.827922077922078,0.8587443946188341,SYEF.tsv
850,900,0.889763779527559,0.82421875,0.8459530026109661,SYEF.tsv
900,928,0.9354838709677419,0.8776978417266187,0.8955223880597015,SYEF.tsv
