begin,end,s1_er_ratio,s2_er_ratio,er_ratio_average,file
0,50,0.3221476510067114,0.3287671232876712,0.3254237288135593,SJN6.tsv
50,100,0.6666666666666666,0.5465116279069767,0.6172248803827751,SJN6.tsv
100,150,0.5849056603773585,0.6698113207547169,0.6415094339622641,SJN6.tsv
150,200,0.612565445026178,0.7197802197802198,0.6648793565683646,SJN6.tsv
200,250,0.6554054054054054,0.7476190476190476,0.7094972067039106,SJN6.tsv
250,300,0.7043478260869566,0.7912087912087912,0.7575757575757576,SJN6.tsv
300,350,0.8205128205128205,0.8404255319148937,0.8327868852459016,SJN6.tsv
350,400,0.697560975609756,0.8240740740740741,0.7412140575079872,SJN6.tsv
400,450,0.6923076923076923,0.8189655172413793,0.749034749034749,SJN6.tsv
450,500,0.8134328358208955,0.8387096774193549,0.8269896193771626,SJN6.tsv
500,550,0.7482517482517482,0.7386363636363636,0.7445887445887446,SJN6.tsv
550,557,0.6111111111111112,0.9166666666666666,0.7333333333333333,SJN6.tsv
