begin,end,s1_er_ratio,s2_er_ratio,er_ratio_average,file
0,50,0.358974358974359,0.4444444444444444,0.40771349862258954,SZPS.tsv
50,100,0.6686390532544378,0.53125,0.5787321063394683,SZPS.tsv
100,150,0.6928838951310862,0.6286919831223629,0.6518218623481782,SZPS.tsv
150,200,0.6807511737089202,0.7266666666666667,0.7076023391812866,SZPS.tsv
200,250,0.7242990654205608,0.769041769041769,0.7536231884057971,SZPS.tsv
250,300,0.7946428571428571,0.8532110091743119,0.8138138138138138,SZPS.tsv
300,350,0.7782101167315175,0.7713310580204779,0.7745454545454545,SZPS.tsv
350,400,0.8167053364269141,0.8362831858407079,0.8234398782343988,SZPS.tsv
400,450,0.8146718146718147,0.7975206611570248,0.8063872255489022,SZPS.tsv
450,500,0.8015463917525774,0.9020979020979021,0.8543451652386781,SZPS.tsv
500,550,0.8734177215189873,0.8081395348837209,0.8203309692671394,SZPS.tsv
550,600,0.8113207547169812,0.8129032258064516,0.8123667377398721,SZPS.tsv
600,650,0.7660818713450293,0.8110599078341014,0.7912371134020618,SZPS.tsv
650,652,1.0,0.6666666666666666,0.75,SZPS.tsv
