begin,end,s1_er_ratio,s2_er_ratio,er_ratio_average,file
0,50,0.3497942386831276,0.44505494505494503,0.3905882352941176,SWMV.tsv
50,100,0.6135458167330677,0.5911949685534591,0.6048780487804878,SWMV.tsv
100,150,0.5953307392996109,0.6494845360824743,0.6240875912408759,SWMV.tsv
150,200,0.7074829931972789,0.7323943661971831,0.7155963302752294,SWMV.tsv
200,250,0.7628458498023716,0.7782608695652173,0.7701863354037267,SWMV.tsv
250,300,0.7340153452685422,0.8392857142857143,0.7723577235772358,SWMV.tsv
300,350,0.740909090909091,0.8097165991902834,0.7656477438136827,SWMV.tsv
350,400,0.8005115089514067,0.8345070422535211,0.8148148148148148,SWMV.tsv
400,450,0.8146067415730337,0.8628318584070797,0.8333333333333334,SWMV.tsv
450,500,0.8401639344262295,0.7657657657657657,0.8169014084507042,SWMV.tsv
500,550,0.7868852459016393,0.6802030456852792,0.7450199203187251,SWMV.tsv
550,600,0.7854785478547854,0.8131487889273357,0.7989864864864865,SWMV.tsv
600,650,0.8443708609271523,0.8201754385964912,0.8339622641509434,SWMV.tsv
650,700,0.827433628318584,0.8333333333333334,0.8309352517985612,SWMV.tsv
700,750,0.8248587570621468,0.7965367965367965,0.8136752136752137,SWMV.tsv
750,800,0.8308977035490606,0.8028169014084507,0.8244766505636071,SWMV.tsv
800,803,0.8260869565217391,0.8695652173913043,0.8521739130434782,SWMV.tsv
